form	lemma	POS	morph	treated_token
De	de	PRE	MORPH=empty	de
differentia	differentia	NOMcom	Case=Abl|Numb=Sing	differentia
disputanti	disputo	VER	Case=Dat|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	disputanti
non	non	ADVneg	MORPH=empty	non
aeque	aeque	ADV	Deg=Pos	aeque
illud	ille	PROdem	Case=Nom|Numb=Sing	illud
debet	debeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	debet
occurrere	occurro	VER	Mood=Inf|Tense=Pres|Voice=Act	occurrere
quod	quod2	CONsub	Case=Nom|Numb=Sing	quod
in	in	PRE	MORPH=empty	in
generis	genus?	NOMcom	Case=Gen|Numb=Sing	generis
speciei	specieum	NOMcom	Case=Gen|Numb=Sing	speciei
-que	que	CONcoo	MORPH=empty	-que
tractatu	tractatus	NOMcom	Case=Abl|Numb=Sing	tractatu
de	de	PRE	MORPH=empty	de
collocationis	collocatio	NOMcom	Case=Gen|Numb=Sing	collocationis
ordine	ordo	NOMcom	Case=Abl|Numb=Sing	ordine
quaerebatur	quaero	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Pass|Person=3	quaerebatur
.	.	PUNC	MORPH=empty	.
illic	illic2	ADV	Deg=Pos	illic
enim	enim2	CONcoo	MORPH=empty	enim
meminimus	memini	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	meminimus
inquisitum	inquiro	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	inquisitum
cur	cur	ADVint	MORPH=empty	cur
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
omnibus	omnis	PROind	Case=Dat|Numb=Plur	omnibus
praepositum	praepono	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	praepositum
genus	genus?	NOMcom	Case=Nom|Numb=Sing	genus
ut	ut4	CONsub	MORPH=empty	ut
id	is	PROdem	Case=Nom|Numb=Sing	id
primum	primus	ADJord	Deg=Sup	primum
ad	ad2	PRE	MORPH=empty	ad
disputationem	disputatio	NOMcom	Case=Acc|Numb=Sing	disputationem
ueniret	uenio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	ueniret
cur	cur	ADVint	MORPH=empty	cur
post	post2	PRE	MORPH=empty	post
genus	genus?	NOMcom	Case=Acc|Numb=Sing	genus
species	species	NOMcom	Case=Nom|Numb=Sing	species
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
iniecta	inicio	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass|Person=3	iniecta
nunc	nunc	ADV	Deg=Pos	nunc
uero	uero4	CONcoo	MORPH=empty	uero
superuacuum	superuacuus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	superuacuum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
dicere	dico?	VER	Mood=Inf|Tense=Pres|Voice=Act	dicere
cur	cur	ADVint	MORPH=empty	cur
post	post2	PRE	MORPH=empty	post
speciem	species	NOMcom	Case=Acc|Numb=Sing	speciem
differentia	differentia	NOMcom	Case=Nom|Numb=Sing	differentia
sumpta	sumo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	sumpta
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
cum	cum3	CONsub	MORPH=empty	cum
illud	ille	PROdem	Case=Nom|Numb=Sing	illud
iam	iam	ADV	Deg=Pos	iam
fuerit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	fuerit
inquisitum	inquiro	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	inquisitum
cur	cur	ADVint	MORPH=empty	cur
non	non	ADVneg	MORPH=empty	non
ante	ante2	PRE	MORPH=empty	ante
speciem	species	NOMcom	Case=Acc|Numb=Sing	speciem
collocata	colloco	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	collocata
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
.	.	PUNC	MORPH=empty	.
quodsi	quodsum	PROrel	Case=Gen|Numb=Sing	quodsi
mirum	mirus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	mirum
uidebatur	uideo	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Pass|Person=3	uidebatur
speciem	species	NOMcom	Case=Acc|Numb=Sing	speciem
differentiae	differentia	NOMcom	Case=Gen|Numb=Sing	differentiae
in	in	PRE	MORPH=empty	in
disputationis	disputatio	NOMcom	Case=Gen|Numb=Sing	disputationis
loco	locus	NOMcom	Case=Abl|Numb=Sing	loco
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
praepositam	praepono	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	praepositam
quod	quod2	CONsub	MORPH=empty	quod
differentia	differentia	NOMcom	Case=Nom|Numb=Sing	differentia
continentior	continens3	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	continentior
et	et2	CONcoo	MORPH=empty	et
magis	magis2	ADV	Deg=Comp	magis
amplior	amplus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	amplior
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
specie	species	NOMcom	Case=Abl|Numb=Sing	specie
quid	quis1	PROint	Case=Nom|Numb=Sing	quid
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
possit	possum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	possit
quisque	quisque2	PROind	Case=Nom|Numb=Sing	quisque
mirari	miror	VER	Mood=Inf|Tense=Pres|Voice=Dep	mirari
si	si2	CONsub	MORPH=empty	si
eandem	idem	PROdem	Case=Acc|Numb=Sing	eandem
differentiam	differentia	NOMcom	Case=Acc|Numb=Sing	differentiam
ante	ante1	ADV	Deg=Pos	ante
proprium	proprius	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	proprium
atque	atque1	CONcoo	MORPH=empty	atque
accidens	accido?	VER	Case=Nom|Numb=Sing	accidens
collocauerit	colloco	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	collocauerit
cum	cum3	CONsub	MORPH=empty	cum
proprium	proprius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	proprium
unius	unus	ADJcar	Case=Gen|Numb=Sing	unius
semper	semper	ADV	Deg=Pos	semper
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
speciei	specieum	NOMcom	Case=Gen|Numb=Sing	speciei
ut	ut4	CONsub	MORPH=empty	ut
posterius	posterius	ADV	Deg=Comp	posterius
demonstrabitur	demonstro	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	demonstrabitur
accidens	accido?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	accidens
uero	uero4	CONcoo	MORPH=empty	uero
exteriorem	exter	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	exteriorem
quandam	quidam	PROind	Case=Acc|Numb=Sing	quandam
ostendat	ostendo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	ostendat
naturam	natura	NOMcom	Case=Acc|Numb=Sing	naturam
nec	nec2	CONcoo	MORPH=empty	nec
omnino	omnino	ADV	Deg=Pos	omnino
in	in	PRE	MORPH=empty	in
substantia	substantia	NOMcom	Case=Abl|Numb=Sing	substantia
praedicetur	praedico?	VER	Numb=Sing|Mood=Sub|Tense=Fut|Voice=Pass|Person=3	praedicetur
differentia	differentia	NOMcom	Case=Nom|Numb=Plur	differentia
uero	uero4	CONcoo	MORPH=empty	uero
utrumque	uterque	PROind	Case=Acc|Numb=Sing	utrumque
contineat	contineo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	contineat
et	et2	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
pluribus	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Comp	pluribus
speciebus	species	NOMcom	Case=Abl|Numb=Plur	speciebus
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
substantia	substantia	NOMcom	Case=Abl|Numb=Sing	substantia
praedicari	praedico?	VER	Mood=Inf|Tense=Pres|Voice=Pass	praedicari
sed	sed	CONcoo	MORPH=empty	sed
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
hactenus	hactenus	ADV	Deg=Pos	hactenus
nunc	nunc	ADV	Deg=Pos	nunc
ad	ad2	PRE	MORPH=empty	ad
ipsa	ipse	PROdem	Case=Acc|Numb=Plur	ipsa
Porphyrii	porphyrium	NOMcom	Case=Gen|Numb=Sing	porphyrii
