form	lemma	POS	morph	treated_token
Cum	cum3	CONsub	MORPH=empty	cum
defensionum	defensio	NOMcom	Case=Gen|Numb=Plur	defensionum
laboribus	labor1	NOMcom	Case=Abl|Numb=Plur	laboribus
senatoriis	senatorius	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	senatoriis
-que	que	CONcoo	MORPH=empty	-que
muneribus	munus	NOMcom	Case=Abl|Numb=Plur	muneribus
aut	aut	CONcoo	MORPH=empty	aut
omnino	omnino	ADV	Deg=Pos	omnino
aut	aut	CONcoo	MORPH=empty	aut
magna	magnus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	magna
ex	ex	PRE	MORPH=empty	ex
parte	pars	NOMcom	Case=Abl|Numb=Sing	parte
essem	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=1	essem
aliquando	aliquando	ADV	Deg=Pos	aliquando
liberatus	libero	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	liberatus
rettuli	refero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	rettuli
me	ego	PROper	Case=Acc|Numb=Sing	me
Brute	brute	ADV	Case=Voc|Numb=Sing|Deg=Pos	brute
te	tu	PROper	Case=Abl|Numb=Sing	te
hortante	hortor	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	hortante
maxime	magis2	ADV	Deg=Sup	maxime
ad	ad2	PRE	MORPH=empty	ad
ea	is	PROdem	Case=Acc|Numb=Plur	ea
studia	studium	NOMcom	Case=Acc|Numb=Plur	studia
quae	qui1	PROrel	Case=Acc|Numb=Plur	quae
retenta	retineo	VER	Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	retenta
animo	animus	NOMcom	Case=Abl|Numb=Sing	animo
remissa	remitto	VER	Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	remissa
temporibus	tempus?	NOMcom	Case=Abl|Numb=Plur	temporibus
longo	longus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	longo
intervallo	interuallum	NOMcom	Case=Abl|Numb=Sing	interuallo
intermissa	intermitto	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	intermissa
revocavi	reuoco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	reuocaui
et	et2	CONcoo	MORPH=empty	et
cum	cum3	CONsub	MORPH=empty	cum
omnium	omnis	PROind	Case=Gen|Numb=Plur	omnium
artium	ars	NOMcom	Case=Gen|Numb=Plur	artium
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
ad	ad2	PRE	MORPH=empty	ad
rectam	rectus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	rectam
vivendi	uiuo	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	uiuendi
viam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
pertinerent	pertineo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	pertinerent
ratio	ratio	NOMcom	Case=Nom|Numb=Sing	ratio
et	et2	CONcoo	MORPH=empty	et
disciplina	disciplina	NOMcom	Case=Nom|Numb=Sing	disciplina
studio	studium	NOMcom	Case=Abl|Numb=Sing	studio
sapientiae	sapientia	NOMcom	Case=Gen|Numb=Sing	sapientiae
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
philosophia	philosophia	NOMcom	Case=Nom|Numb=Sing	philosophia
dicitur	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	dicitur
contineretur	contineo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	contineretur
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
Latinis	latina	NOMcom	Case=Abl|Numb=Plur	latinis
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
inlustrandum	illustro2	VER	Case=Acc|Numb=Sing|Mood=Adj|Voice=Pass	inlustrandum
putavi	puto	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	putaui
non	non	ADVneg	MORPH=empty	non
quia	quia	CONsub	MORPH=empty	quia
philosophia	philosophia	NOMcom	Case=Nom|Numb=Sing	philosophia
Graecis	graecus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	graecis
et	et2	CONcoo	MORPH=empty	et
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
et	et2	CONcoo	MORPH=empty	et
doctoribus	doctor	NOMcom	Case=Abl|Numb=Plur	doctoribus
percipi	percipio	VER	Mood=Inf|Tense=Pres|Voice=Pass	percipi
non	non	ADVneg	MORPH=empty	non
posset	possum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	posset
sed	sed	CONcoo	MORPH=empty	sed
meum	meus	PROpos	Case=Nom|Numb=Sing	meum
semper	semper	ADV	Deg=Pos	semper
iudicium	iudicium	NOMcom	Case=Nom|Numb=Sing	iudicium
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
nostros	noster	PROpos	Case=Acc|Numb=Plur	nostros
aut	aut	CONcoo	MORPH=empty	aut
invenisse	inuenio	VER	Mood=Inf|Tense=Perf|Voice=Act	inuenisse
per	per	PRE	MORPH=empty	per
se	sui1	PROref	Case=Acc|Numb=Sing	se
sapientius	sapienter	ADV	Deg=Comp	sapientius
quam	quam1	ADVrel	MORPH=empty	quam
Graecos	graecus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	graecos
aut	aut	CONcoo	MORPH=empty	aut
accepta	accipio	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	accepta
ab	ab	PRE	MORPH=empty	ab
illis	ille	PROdem	Case=Abl|Numb=Plur	illis
fecisse	facio	VER	Mood=Inf|Tense=Perf|Voice=Act	fecisse
meliora	bonus	ADJqua	Case=Acc|Numb=Plur|Deg=Comp	meliora
quae	qui1	PROrel	Case=Acc|Numb=Plur	quae
quidem	quidem	ADV	Deg=Pos	quidem
digna	dignus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	digna
statuissent	statuo	VER	Numb=Plur|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	statuissent
in	in	PRE	MORPH=empty	in
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
elaborarent	elaboro	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	elaborarent
.	.	PUNC	MORPH=empty	.
Nam	nam	CONcoo	MORPH=empty	nam
mores	mos	NOMcom	Case=Nom|Numb=Plur	mores
et	et2	CONcoo	MORPH=empty	et
instituta	institutum	NOMcom	Case=Acc|Numb=Plur	instituta
vitae	uita	NOMcom	Case=Gen|Numb=Sing	uitae
res	res	NOMcom	Case=Acc|Numb=Plur	res
-que	que	CONcoo	MORPH=empty	-que
domesticas	domesticus2	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	domesticas
ac	ac1	CONcoo	MORPH=empty	ac
familiaris	familiaris2	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	familiaris
nos	nos	PROper	Case=Acc|Numb=Plur	nos
profecto	profecto	ADV	Deg=Pos	profecto
et	et2	CONcoo	MORPH=empty	et
melius	bene	ADV	Deg=Comp	melius
tuemur	tueor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=1	tuemur
et	et2	CONcoo	MORPH=empty	et
lautius	laute	ADV	Deg=Comp	lautius
rem	res	NOMcom	Case=Acc|Numb=Sing	rem
vero	uero4	CONcoo	MORPH=empty	uero
publicam	publicus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	publicam
nostri	noster	PROpos	Case=Nom|Numb=Plur	nostri
maiores	maiores	NOMcom	Case=Acc|Numb=Plur	maiores
certe	certe	ADV	Deg=Pos	certe
melioribus	bonus	ADJqua	Case=Dat|Numb=Plur|Deg=Comp	melioribus
temperaverunt	tempero	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	temperauerunt
et	et2	CONcoo	MORPH=empty	et
institutis	institutum	NOMcom	Case=Abl|Numb=Plur	institutis
et	et2	CONcoo	MORPH=empty	et
legibus	lex	NOMcom	Case=Abl|Numb=Plur	legibus
.	.	PUNC	MORPH=empty	.
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
loquar	loquor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=1	loquar
de	de	PRE	MORPH=empty	de
re	res	NOMcom	Case=Abl|Numb=Sing	re
militari	militaris	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	militari
in	in	PRE	MORPH=empty	in
qua	qui1	PROrel	Case=Abl|Numb=Sing	qua
cum	cum2	PRE	MORPH=empty	cum
virtute	uirtus	NOMcom	Case=Abl|Numb=Sing	uirtute
nostri	nostri	PROpos	Case=Nom|Numb=Plur	nostri
multum	multum2	ADV	Deg=Pos	multum
valuerunt	ualeo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	ualuerunt
tum	tum	ADV	Deg=Pos	tum
plus	multum2	ADV	Deg=Comp	plus
etiam	etiam	ADV	Deg=Pos	etiam
disciplina	disciplina	NOMcom	Case=Abl|Numb=Sing	disciplina
.	.	PUNC	MORPH=empty	.
iam	iam	ADV	Deg=Pos	iam
illa	ille	PROdem	Case=Acc|Numb=Plur	illa
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
natura	natura	NOMcom	Case=Nom|Numb=Sing	natura
non	non	ADVneg	MORPH=empty	non
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
adsecuti	assequor	VER	Case=Nom|Numb=Plur|Mood=Ind|Tense=Perf|Voice=Dep	adsecuti
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
neque	neque	CONcoo	MORPH=empty	neque
cum	cum2	PRE	MORPH=empty	cum
Graecia	graecium	NOMcom	Case=Nom|Numb=Plur	graecia
neque	neque	CONcoo	MORPH=empty	neque
ulla	ullus	PROind	Case=Nom|Numb=Sing	ulla
cum	cum2	PRE	MORPH=empty	cum
gente	gens	NOMcom	Case=Abl|Numb=Sing	gente
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
conferenda	confero	VER	Case=Nom|Numb=Plur|Mood=Adj|Voice=Pass	conferenda
.	.	PUNC	MORPH=empty	.
quae	quis1	PROint	Case=Nom|Numb=Sing	quae
enim	enim2	CONcoo	MORPH=empty	enim
