form	lemma	POS	morph	treated_token
Quintus	quintus	ADJord	Case=Nom|Numb=Sing|Deg=Pos	quintus
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
dies	dies	NOMcom	Case=Nom|Numb=Sing	dies
Brute	brutus	ADJqua	Case=Voc|Numb=Sing|Deg=Pos	brute
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
faciet	facio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	faciet
Tusculanarum	tusculanus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	tusculanarum
disputationum	disputatio	NOMcom	Case=Gen|Numb=Plur	disputationum
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
die	dies	NOMcom	Case=Abl|Numb=Sing	die
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
a	ab	PRE	MORPH=empty	a
nobis	nos	PROper	Case=Abl|Numb=Plur	nobis
ea	is	PROdem	Case=Abl|Numb=Sing	ea
de	de	PRE	MORPH=empty	de
re	res	NOMcom	Case=Abl|Numb=Sing	re
quam	qui1	PROrel	Case=Acc|Numb=Sing	quam
tu	tu	PROper	Case=Nom|Numb=Sing	tu
ex	ex	PRE	MORPH=empty	ex
omnibus	omnis	PROind	Case=Abl|Numb=Plur	omnibus
maxime	magis2	ADV	Deg=Sup	maxime
probas	probo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	probas
disputatum	disputo	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Perf|Voice=Pass	disputatum
.	.	PUNC	MORPH=empty	.
placere	placeo	VER	Mood=Inf|Tense=Pres|Voice=Act	placere
enim	enim2	CONcoo	MORPH=empty	enim
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
admodum	admodum	ADV	Deg=Pos	admodum
sensi	sentio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	sensi
et	et2	CONcoo	MORPH=empty	et
ex	ex	PRE	MORPH=empty	ex
eo	is	PROdem	Case=Abl|Numb=Sing	eo
libro	liber1	NOMcom	Case=Abl|Numb=Sing	libro
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
ad	ad2	PRE	MORPH=empty	ad
me	ego	PROper	Case=Acc|Numb=Sing	me
accuratissime	accurate	ADV	Deg=Sup	accuratissime
scripsisti	scribo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	scripsisti
et	et2	CONcoo	MORPH=empty	et
ex	ex	PRE	MORPH=empty	ex
multis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	multis
sermonibus	sermo	NOMcom	Case=Abl|Numb=Plur	sermonibus
tuis	tuus	PROpos	Case=Abl|Numb=Plur	tuis
virtutem	uirtus	NOMcom	Case=Acc|Numb=Sing	uirtutem
ad	ad2	PRE	MORPH=empty	ad
beate	beate	ADV	Deg=Pos	beate
vivendum	uiuo	VER	Case=Acc|Numb=Sing|Mood=Ger|Voice=Act	uiuendum
se	sui1	PROref	Case=Acc|Numb=Sing	se
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
contentam	contentus?	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	contentam
.	.	PUNC	MORPH=empty	.
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
etsi	etsi2	CONsub	MORPH=empty	etsi
difficile	difficilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	difficile
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
probatu	probatus	NOMcom	Numb=Sing	probatu
propter	propter2	PRE	MORPH=empty	propter
tam	tam	ADV	Deg=Pos	tam
varia	uarius	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	uaria
et	et2	CONcoo	MORPH=empty	et
tam	tam	ADV	Deg=Pos	tam
multa	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multa
tormenta	tormentum	NOMcom	Case=Acc|Numb=Plur	tormenta
fortunae	fortuna	NOMcom	Case=Gen|Numb=Sing	fortunae
tale	talis	PROdem	Case=Nom|Numb=Sing	tale
tamen	tamen	ADV	Deg=Pos	tamen
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut4	CONsub	MORPH=empty	ut
elaborandum	elaboro	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	elaborandum
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
quo	quo5	CONsub	MORPH=empty	quo
facilius	facile	ADV	Deg=Comp	facilius
probetur	probo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	probetur
.	.	PUNC	MORPH=empty	.
nihil	nihil	PROind	Case=Ind	nihil
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
