form	lemma	POS	morph	treated_token
Cum	cum1	ADV	MORPH=empty	cum
multis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	multis
locis	locus	NOMcom	Case=Abl|Numb=Plur	locis
nostrorum	noster	PROpos	Case=Gen|Numb=Plur	nostrorum
hominum	homo	NOMcom	Case=Gen|Numb=Plur	hominum
ingenia	ingenium	NOMcom	Case=Acc|Numb=Plur	ingenia
virtutes	uirtus	NOMcom	Case=Acc|Numb=Plur	uirtutes
-que	que	CONcoo	MORPH=empty	-que
Brute	brute	ADV	Deg=Pos	brute
soleo	soleo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=SemDep|Person=1	soleo
mirari	miror	VER	Mood=Inf|Tense=Pres|Voice=Dep	mirari
tum	tum	ADV	Deg=Pos	tum
maxime	magis2	ADV	Deg=Sup	maxime
in	in	PRE	MORPH=empty	in
is	is	PROdem	Case=Abl|Numb=Plur	is
studiis	studium	NOMcom	Case=Abl|Numb=Plur	studiis
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
sero	sero4	ADV	Deg=Pos	sero
admodum	admodum	ADV	Deg=Pos	admodum
expetita	expeto	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	expetita
in	in	PRE	MORPH=empty	in
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
civitatem	ciuitas	NOMcom	Case=Acc|Numb=Sing	ciuitatem
e	ex	PRE	MORPH=empty	e
Graecia	graecium	NOMcom	Case=Abl|Numb=Sing	graecia
transtulerunt	transfero	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	transtulerunt
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
cum	cum3	CONsub	MORPH=empty	cum
a	ab	PRE	MORPH=empty	a
primo	primus	ADJord	Case=Abl|Numb=Sing|Deg=Sup	primo
urbis	urbs	NOMcom	Case=Gen|Numb=Sing	urbis
ortu	ortus	NOMcom	Case=Abl|Numb=Sing	ortu
regiis	regius	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	regiis
institutis	institutum	NOMcom	Case=Abl|Numb=Plur	institutis
partim	partim	ADV	Deg=Pos	partim
etiam	etiam	ADV	Deg=Pos	etiam
legibus	lex	NOMcom	Case=Abl|Numb=Plur	legibus
auspicia	auspicium	NOMcom	Case=Nom|Numb=Plur	auspicia
caerimoniae	caerimonia	NOMcom	Case=Gen|Numb=Sing	caerimoniae
comitia	comitia	NOMcom	Case=Nom|Numb=Plur	comitia
provocationes	prouocatio	NOMcom	Case=Nom|Numb=Plur	prouocationes
patrum	pater	NOMcom	Case=Gen|Numb=Plur	patrum
consilium	consilium	NOMcom	Case=Nom|Numb=Sing	consilium
equitum	eques	NOMcom	Case=Gen|Numb=Plur	equitum
peditum	pedes	NOMcom	Case=Gen|Numb=Plur	peditum
-que	que	CONcoo	MORPH=empty	-que
discriptio	discriptio	NOMcom	Case=Nom|Numb=Sing	discriptio
tota	totus	PROind	Case=Nom|Numb=Sing	tota
res	res	NOMcom	Case=Nom|Numb=Sing	res
militaris	militaris	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	militaris
divinitus	diuinitus	ADV	Deg=Pos	diuinitus
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
constituta	constituo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	constituta
tum	tum	ADV	Deg=Pos	tum
