form	lemma	POS	morph	treated_token
Magna	magnus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	magna
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
pueris	puer	NOMcom	Case=Dat|Numb=Plur	pueris
Quinte	quintus	ADJcar	Case=Voc	quinte
frater	frater	NOMcom	Case=Voc|Numb=Sing	frater
si	si2	CONsub	MORPH=empty	si
memoria	memoria	NOMcom	Case=Nom|Numb=Sing	memoria
tenes	teneo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	tenes
opinio	opinio	NOMcom	Case=Nom|Numb=Sing	opinio
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
L	lile	NOMcom	Case=Nom|Numb=Sing	l
.	.	PUNC	MORPH=empty	.
Crassum	crassus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	crassum
non	non	ADVneg	MORPH=empty	non
plus	multus	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	plus
attigisse	attingo	VER	Mood=Inf|Tense=Perf|Voice=Act	attigisse
doctrinae	doctrina	NOMcom	Case=Gen|Numb=Sing	doctrinae
quam	quam1	ADVrel	MORPH=empty	quam
quantum	quantum3	ADVrel	MORPH=empty	quantum
prima	primus	ADJord	Case=Nom|Numb=Sing|Deg=Sup	prima
illa	ille	PROdem	Case=Nom|Numb=Sing	illa
puerili	puerilis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	puerili
institutio	institutio	NOMcom	Case=Nom|Numb=Sing	institutio
-ne	ne2	CONcoo	MORPH=empty	-ne
potuisset	possum1	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	potuisset
;	;	PUNC	MORPH=empty	;
M	ego	ADVint	MORPH=empty	m
.	.	PUNC	MORPH=empty	.
autem	autem	CONcoo	MORPH=empty	autem
Antonium	antonium	NOMcom	Case=Acc|Numb=Sing	antonium
omnino	omnino	ADV	Deg=Pos	omnino
omnis	omnis	PROind	Case=Acc|Numb=Sing	omnis
eruditionis	eruditio	NOMcom	Case=Gen|Numb=Sing	eruditionis
expertem	expers	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	expertem
atque	atque1	CONcoo	MORPH=empty	atque
ignarum	ignarus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	ignarum
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
;	;	PUNC	MORPH=empty	;
erant	sum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erant
-que	que	CONcoo	MORPH=empty	-que
multi	multi	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	multi
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
quamquam	quamquam2	CONsub	MORPH=empty	quamquam
non	non	ADVneg	MORPH=empty	non
ita	ita	ADV	Deg=Pos	ita
se	sui1	PROref	Case=Acc|Numb=Sing	se
rem	res	NOMcom	Case=Acc|Numb=Sing	rem
habere	habeo	VER	Mood=Inf|Tense=Pres|Voice=Act	habere
arbitrarentur	arbitror	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Dep|Person=3	arbitrarentur
tamen	tamen	ADV	Deg=Pos	tamen
quo	quo5	CONsub	MORPH=empty	quo
facilius	facile	ADV	Deg=Comp	facilius
nos	nos	PROper	Case=Acc|Numb=Plur	nos
