form	lemma	POS	morph	treated_token
Vatibus	patus	NOMcom	Case=Abl|Numb=Plur	vatibus
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
mos	mos	NOMcom	Case=Nom|Numb=Sing	mos
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
centum	centum	ADJcar	Case=Ind	centum
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
poscere	posco	VER	Mood=Inf|Tense=Pres|Voice=Act	poscere
voces	uox	NOMcom	Case=Acc|Numb=Plur	uoces
centum	centum	ADJcar	Case=Ind	centum
ora	os?	NOMcom	Case=Acc|Numb=Plur	ora
et	et2	CONcoo	MORPH=empty	et
linguas	lingua	NOMcom	Case=Acc|Numb=Plur	linguas
optare	opto	VER	Mood=Inf|Tense=Pres|Voice=Act	optare
in	in	PRE	MORPH=empty	in
carmina	carmen?	NOMcom	Case=Acc|Numb=Plur	carmina
centum	centum	ADJcar	Case=Ind	centum
fabula	fabula1	NOMcom	Case=Nom|Numb=Sing	fabula
seu	seu2	CONsub	MORPH=empty	seu
maesto	maestus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	maesto
ponatur	pono	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	ponatur
hianda	hio	VER	Case=Nom|Numb=Plur|Mood=Adj|Voice=Pass	hianda
tragoedo	tragoedus	NOMcom	Case=Abl|Numb=Sing	tragoedo
vulnera	uulnus	NOMcom	Case=Nom|Numb=Plur	uulnera
seu	seu2	CONsub	MORPH=empty	seu
Parthi	parthus	VER	Case=Nom|Numb=Plur	parthi
ducentis	duco	ADJcar	Case=Abl|Numb=Plur	ducentis
ab	ab	PRE	MORPH=empty	ab
inguine	inguen	NOMcom	Case=Abl|Numb=Sing	inguine
ferrum	ferrum	NOMcom	Case=Nom|Numb=Sing	ferrum
.	.	PUNC	MORPH=empty	.
Quorsum	quorsum	ADVint	MORPH=empty	quorsum
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
aut	aut	CONcoo	MORPH=empty	aut
quantas	quantus2	PROint	Case=Acc|Numb=Plur	quantas
robusti	robustus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	robusti
carminis	carmen?	NOMcom	Case=Gen|Numb=Sing	carminis
offas	offa	NOMcom	Case=Acc|Numb=Sing	offas
ingens	ingens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	ingens
ut	ut4	CONsub	MORPH=empty	ut
par	par2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	par
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
centeno	centenus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	centeno
gutture	guttur	NOMcom	Case=Abl|Numb=Sing	gutture
niti	nitor2	VER	Mood=Inf|Tense=Pres|Voice=Dep	niti
grande	grandis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	grande
locuturi	loquor	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Fut|Voice=Dep	locuturi
nebulas	nebula	NOMcom	Case=Acc|Numb=Plur	nebulas
Helico	helicus	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	helico
-ne	ne2	CONcoo	MORPH=empty	-ne
legunto	lego?	VER	Case=Dat|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	legunto
si	si2	CONsub	MORPH=empty	si
quibus	quis2	PROind	Case=Dat|Numb=Plur	quibus
aut	aut	CONcoo	MORPH=empty	aut
Prognes	progno	ADJqua	Case=Nom|Numb=Plur|Mood=Sub	prognes
aut	aut	CONcoo	MORPH=empty	aut
si	si2	CONsub	MORPH=empty	si
quibus	quis2	PROind	Case=Dat|Numb=Plur	quibus
olla	aula?	NOMcom	Case=Nom|Numb=Sing	olla
Thyestae	thyestes	NOMcom	Case=Dat|Numb=Sing	thyestae
fervebit	ferueo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	feruebit
saepe	saepe	ADV	Deg=Pos	saepe
