form	lemma	POS	morph	treated_token
O	o	INJ	MORPH=empty	o
curas	cura	NOMcom	Case=Acc|Numb=Plur	curas
hominum	homo	NOMcom	Case=Gen|Numb=Plur	hominum
o	o	INJ	MORPH=empty	o
quantum	quantus2	PROint	Case=Nom|Numb=Sing	quantum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
in	in	PRE	MORPH=empty	in
rebus	res	NOMcom	Case=Abl|Numb=Plur	rebus
inane	inanis	ADJqua	Case=Nom|Numb=Sing	inane
quis	quis1	PROint	Case=Nom|Numb=Sing	quis
leget	lego?	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	leget
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
mi	ego	PROper	Case=Dat|Numb=Sing	mi
-ne	ne2	CONcoo	MORPH=empty	-ne
tu	tu	PROper	Case=Nom|Numb=Sing	tu
istud	iste	PROdem	Case=Acc|Numb=Sing	istud
ais	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	ais
nemo	nemo	PROind	Case=Nom|Numb=Sing	nemo
hercule	hercules	INJ	MORPH=empty	hercule
.	.	PUNC	MORPH=empty	.
nemo	nemo	PROind	Case=Nom|Numb=Sing	nemo
vel	uel2	CONcoo	MORPH=empty	uel
duo	duo	ADJcar	Case=Acc|Numb=Plur	duo
vel	uel2	CONcoo	MORPH=empty	uel
nemo	nemo	PROind	Case=Nom|Numb=Sing	nemo
.	.	PUNC	MORPH=empty	.
turpe	turpis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	turpe
et	et2	CONcoo	MORPH=empty	et
miserabile	miserabilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	miserabile
quare	quare2	ADVint	MORPH=empty	quare
ne	ne4	CONsub	MORPH=empty	ne
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
Polydamas	polydama	NOMcom	Case=Acc|Numb=Plur	polydamas
et	et2	CONcoo	MORPH=empty	et
Troiades	troias	NOMcom	Case=Acc|Numb=Plur	troiades
Labeonem	labeo	NOMcom	Case=Acc|Numb=Sing	labeonem
praetulerint	praefero	VER	Numb=Plur|Mood=Sub|Tense=Perf|Voice=Act|Person=3	praetulerint
nugae	nugae	NOMcom	Case=Nom|Numb=Plur	nugae
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
si	si2	CONsub	MORPH=empty	si
quid	quis2	PROind	Case=Acc|Numb=Sing	quid
turbida	turbidus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	turbida
Roma	roma	NOMcom	Case=Nom|Numb=Sing	roma
elevet	eleuo1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	eleuet
accedas	accedo1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	accedas
examen	examen	NOMcom	Case=Acc|Numb=Sing	examen
-que	que	CONcoo	MORPH=empty	-que
improbum	improbus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	improbum
in	in	PRE	MORPH=empty	in
illa	ille	PROdem	Case=Abl|Numb=Sing	illa
castiges	castigo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	castiges
trutina	trutina	NOMcom	Case=Abl|Numb=Sing	trutina
nec	nec2	CONcoo	MORPH=empty	nec
te	tu	PROper	Case=Acc|Numb=Sing	te
quaesiveris	quaero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	quaesiueris
extra	extra1	ADV	Deg=Pos	extra
nam	nam	CONcoo	MORPH=empty	nam
Romae	roma	NOMcom	Case=Gen|Numb=Sing	romae
quis	qui1	PROrel	Case=Nom|Numb=Sing	quis
