form	lemma	POS	morph	treated_token
Rem	res	NOMcom	Case=Acc|Numb=Sing	rem
populi	populus?	NOMcom	Case=Gen|Numb=Sing	populi
tractas	tracto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	tractas
barbatum	barbatus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	barbatum
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
crede	credo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	crede
magistrum	magister	NOMcom	Case=Acc|Numb=Sing	magistrum
dicere	dico?	VER	Mood=Inf|Tense=Pres|Voice=Act	dicere
sorbitio	sorbitio	NOMcom	Case=Nom|Numb=Sing	sorbitio
tollit	tollo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	tollit
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
dira	dirus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dira
cicutae	cicuta	NOMcom	Case=Gen|Numb=Sing	cicutae
.	.	PUNC	MORPH=empty	.
quo	quo?	PROrel	Case=Abl	quo
fretus	fretus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	fretus
dic	dico?	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	dic
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
magni	magnus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	magni
pupille	pupillus	NOMcom	Case=Voc|Numb=Sing	pupille
Pericli	periculum	NOMcom	Case=Gen|Numb=Sing	pericli
scilicet	scilicet	ADV	Deg=Pos	scilicet
ingenium	ingenium	NOMcom	Case=Nom|Numb=Sing	ingenium
et	et2	CONcoo	MORPH=empty	et
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
prudentia	prudentia	NOMcom	Case=Nom|Numb=Sing	prudentia
velox	uelox	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	uelox
ante	ante2	PRE	MORPH=empty	ante
pilos	pilus?	NOMcom	Case=Acc|Numb=Plur	pilos
venit	uenio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uenit
dicenda	dico?	VER	Case=Acc|Numb=Plur|Mood=Adj|Voice=Pass	dicenda
tacenda	taceo	VER	Case=Acc|Numb=Plur|Mood=Adj|Voice=Pass	tacenda
-ue	ue	CONcoo	MORPH=empty	-ue
calles	calleo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	calles
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
ubi	ubi3	CONsub	MORPH=empty	ubi
commota	commoueo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	commota
fervet	ferueo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	feruet
plebecula	plebecula	NOMcom	Case=Nom|Numb=Sing	plebecula
bile	bilis	NOMcom	Case=Nom|Numb=Sing	bile
fert	fero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	fert
animus	animus	NOMcom	Case=Nom|Numb=Sing	animus
calidae	calidus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	calidae
fecisse	facio	VER	Mood=Inf|Tense=Perf|Voice=Act	fecisse
silentia	silentium	NOMcom	Case=Acc|Numb=Plur	silentia
turbae	turba	NOMcom	Case=Gen|Numb=Sing	turbae
maiestate	maiestas	NOMcom	Case=Abl|Numb=Sing	maiestate
manus	manus1	NOMcom	Case=Acc|Numb=Sing	manus
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
deinde	deinde	ADV	Deg=Pos	deinde
loquere	loquor	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Dep|Person=2	loquere
Quirites	quirito	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=2	quirites
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
puta	puto	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	puta
non	non	ADVneg	MORPH=empty	non
iustum	iustus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	iustum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
;	;	PUNC	MORPH=empty	;
illud	ille	PROdem	Case=Nom|Numb=Sing	illud
male	male	ADV	Deg=Pos	male
rectius	rectus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	rectius
illud	ille	PROdem	Case=Nom|Numb=Sing	illud
.	.	PUNC	MORPH=empty	.
scis	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	scis
etenim	etenim	CONcoo	MORPH=empty	etenim
iustum	iustus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	iustum
gemina	geminus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	gemina
suspendere	suspendo	VER	Mood=Inf|Tense=Pres|Voice=Act	suspendere
lance	lanx	NOMcom	Case=Abl|Numb=Sing	lance
ancipitis	anceps2	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	ancipitis
librae	libra	NOMcom	Case=Gen|Numb=Sing	librae
rectum	rectus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	rectum
discernis	discerno	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	discernis
ubi	ubi3	CONsub	MORPH=empty	ubi
inter	inter	PRE	MORPH=empty	inter
curva	curuus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	curua
subit	subeo1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	subit
vel	uel2	CONcoo	MORPH=empty	uel
cum	cum3	CONsub	MORPH=empty	cum
fallit	fallo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	fallit
pede	pes	NOMcom	Case=Abl|Numb=Sing	pede
