form	lemma	POS	morph	treated_token
Gregorio	gregorium	NOMcom	Case=Abl|Numb=Sing	gregorio
Alexandriae	alexandria	NOMcom	Case=Gen|Numb=Sing	alexandriae
episcopo	episcopus	NOMcom	Case=Dat|Numb=Sing	episcopo
Nicomediae	nicomedia	NOMcom	Case=Gen|Numb=Sing	nicomediae
episcopo	episcopus	NOMcom	Case=Abl|Numb=Sing	episcopo
.	.	PUNC	MORPH=empty	.
Carthaginis	carthago	NOMcom	Case=Gen|Numb=Sing	carthaginis
episcopo	episcopus	NOMcom	Case=Abl|Numb=Sing	episcopo
.	.	PUNC	MORPH=empty	.
Campaniae	campania	NOMcom	Case=Gen|Numb=Sing	campaniae
episcopo	episcopus	NOMcom	Case=Dat|Numb=Sing	episcopo
Neapolis	neapolis	ADJmul	Case=Gen|Numb=Sing	neapolis
Campaniae	campania	NOMcom	Case=Gen|Numb=Sing	campaniae
episcopo	episcopus	NOMcom	Case=Dat|Numb=Sing	episcopo
.	.	PUNC	MORPH=empty	.
Ariminensi	ariminens	ADJqua	Case=Abl|Numb=Sing|Deg=Pos|Voice=Dep	ariminensi
clero	clero	VER	Case=Abl|Numb=Sing	clero
.	.	PUNC	MORPH=empty	.
Campaniae	campania	NOMcom	Case=Gen|Numb=Sing	campaniae
episcopo	episcopus	NOMcom	Case=Dat|Numb=Sing	episcopo
.	.	PUNC	MORPH=empty	.
Salonae	salona	NOMcom	Case=Gen|Numb=Sing	salonae
Dalmatiae	dalmatia	NOMcom	Case=Dat|Numb=Sing	dalmatiae
episcopo	episcopus	NOMcom	Case=Dat|Numb=Sing	episcopo
Amfioni	amfio	NOMcom	Case=Dat|Numb=Sing	amfioni
.	.	PUNC	MORPH=empty	.
Donato	dono	VER	Numb=Sing|Mood=Imp|Tense=Fut|Voice=Act|Person=2	donato
.	.	PUNC	MORPH=empty	.
Desiderio	desiderium	NOMcom	Case=Abl|Numb=Sing	desiderio
.	.	PUNC	MORPH=empty	.
Fortunato	fortunatus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	fortunato
Euthieio	euthieium	NOMcom	Case=Abl|Numb=Sing	euthieio
Maximo	magnus	ADJqua	Case=Abl|Numb=Sing|Deg=Sup	maximo
.	.	PUNC	MORPH=empty	.
Sinferonti	sinfero	NOMcom	Case=Dat|Numb=Sing	sinferonti
et	et2	CONcoo	MORPH=empty	et
omnibus	omnis	PROind	Case=Dat|Numb=Plur	omnibus
per	per	PRE	MORPH=empty	per
orbem	orbis	NOMcom	Case=Acc|Numb=Sing	orbem
terrarum	terra	NOMcom	Case=Gen|Numb=Plur	terrarum
consacerdotibus	consacerdos	NOMcom	Case=Dat|Numb=Plur	consacerdotibus
nostris	noster	PROpos	Case=Dat|Numb=Plur	nostris
.	.	PUNC	MORPH=empty	.
presbiteris	presbiter	NOMcom	Numb=Sing	presbiteris
et	et2	CONcoo	MORPH=empty	et
diaconibus	diaco	NOMcom	Case=Abl|Numb=Plur	diaconibus
et	et2	CONcoo	MORPH=empty	et
omnibus	omnis	PROind	Case=Dat|Numb=Plur	omnibus
.	.	PUNC	MORPH=empty	.
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
sub	sub	PRE	MORPH=empty	sub
caelo	caelum?	NOMcom	Case=Abl|Numb=Sing	caelo
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
in	in	PRE	MORPH=empty	in
ecclesia	ecclesium	NOMcom	Case=Abl|Numb=Plur	ecclesia
sancta	sanctus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	sancta
catholica	catholicus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	catholica
episcopi	episcops	NOMcom	Case=Dat|Numb=Sing	episcopi
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
a	ab	PRE	MORPH=empty	a
diuersis	diuersus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	diuersis
Orientalium	orientalis	NOMcom	Case=Gen|Numb=Plur	orientalium
prouinciis	prouincia	NOMcom	Case=Abl|Numb=Plur	prouinciis
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ex	ex	PRE	MORPH=empty	ex
prouincia	prouincia	NOMcom	Case=Abl|Numb=Sing	prouincia
Thebaida	thebaida	NOMcom	Case=Abl|Numb=Sing	thebaida
et	et2	CONcoo	MORPH=empty	et
ex	ex	PRE	MORPH=empty	ex
prouincia	prouincia	NOMcom	Case=Abl|Numb=Sing	prouincia
Palestina	palestinus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	palestina
Arabia	arabia	ADJqua	Case=Nom|Numb=Sing	arabia
Foenice	foenix	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	foenice
Syria	syria	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	syria
Mesopotamia	mesopotamia	NOMcom	Case=Abl|Numb=Sing	mesopotamia
Cilicia	cilicius	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	cilicia
Galatia	galatia	NOMcom	Case=Nom|Numb=Plur	galatia
Isauria	isaurium	NOMcom	Case=Abl|Numb=Plur	isauria
Cappadocia	cappadox	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	cappadocia
