form	lemma	POS	morph	treated_token
Cum	cum3	CONsub	MORPH=empty	cum
de	de	PRE	MORPH=empty	de
spe	spes	NOMcom	Case=Abl|Numb=Sing	spe
et	et2	CONcoo	MORPH=empty	et
salute	salus	NOMcom	Case=Abl|Numb=Sing	salute
sollicitudo	sollicitudo	NOMcom	Case=Nom|Numb=Sing	sollicitudo
incumbit	incumbo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	incumbit
magis	magis2	ADV	Deg=Comp	magis
laudandi	laudo	VER	Case=Gen|Numb=Plur|Mood=Ger|Voice=Pass	laudandi
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
debent	debeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	debent
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
solliciti	sollicitus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	solliciti
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
quam	quam1	ADVrel	MORPH=empty	quam
reprehensionem	reprehensio	NOMcom	Case=Acc|Numb=Sing	reprehensionem
aliquam	aliquis	PROind	Case=Acc|Numb=Sing	aliquam
sustinere	sustineo	VER	Mood=Inf|Tense=Pres|Voice=Act	sustinere
;	;	PUNC	MORPH=empty	;
salus	salus	NOMcom	Case=Nom|Numb=Sing	salus
autem	autem	CONcoo	MORPH=empty	autem
ac	ac1	CONcoo	MORPH=empty	ac
spes	spes	NOMcom	Case=Nom|Numb=Sing	spes
principaliter	principaliter	ADV	Deg=Pos	principaliter
in	in	PRE	MORPH=empty	in
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
catholica	catholicus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	catholica
consistit	consisto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	consistit
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
ideo	ideo	ADV	Deg=Pos	ideo
quamuis	quamuis2	CONsub	MORPH=empty	quamuis
conuentio	conuentio	NOMcom	Case=Nom|Numb=Sing	conuentio
-ne	ne2	CONcoo	MORPH=empty	-ne
a	ab	PRE	MORPH=empty	a
dominis	dominus	NOMcom	Case=Abl|Numb=Plur	dominis
nostris	noster	PROpos	Case=Abl|Numb=Plur	nostris
fratribus	frater	NOMcom	Case=Abl|Numb=Plur	fratribus
et	et2	CONcoo	MORPH=empty	et
coepiscopis	coepiscopus	NOMcom	Case=Abl|Numb=Plur	coepiscopis
nostris	noster	PROpos	Case=Abl|Numb=Plur	nostris
Ualente	alleo	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	valente
et	et2	CONcoo	MORPH=empty	et
Paulo	paulo	ADV	Deg=Pos	paulo
admonitus	admoneo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	admonitus
nolueris	nolo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=2	nolueris
ad	ad2	PRE	MORPH=empty	ad
id	is	PROdem	Case=Acc|Numb=Sing	id
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
rumor	rumor	NOMcom	Case=Nom|Numb=Sing	rumor
iactitat	iactito	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	iactitat
de	de	PRE	MORPH=empty	de
te	tu	PROper	Case=Abl|Numb=Sing	te
respondere	respondeo	VER	Mood=Inf|Tense=Pres|Voice=Act	respondere
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
religiosissime	religiose	ADV	Deg=Sup	religiosissime
tamen	tamen	ADV	Deg=Pos	tamen
quia	quia	CONsub	MORPH=empty	quia
litteris	littera	NOMcom	Case=Dat|Numb=Plur	litteris
tuis	tuus	PROpos	Case=Dat|Numb=Plur	tuis
testificatus	testificor	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=2	testificatus
es	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	es
te	tu	PROper	Case=Acc|Numb=Sing	te
in	in	PRE	MORPH=empty	in
eadem	idem	PROdem	Case=Abl|Numb=Sing	eadem
caritate	caritas	NOMcom	Case=Abl|Numb=Sing	caritate
perseuerare	perseuero	VER	Mood=Inf|Tense=Pres|Voice=Act	perseuerare
et	et2	CONcoo	MORPH=empty	et
paratum	paratus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	paratum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
inlibatam	illibatus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	inlibatam
dilectionem	dilectio	NOMcom	Case=Acc|Numb=Sing	dilectionem
habere	habeo	VER	Mood=Inf|Tense=Pres|Voice=Act	habere
erga	erga	PRE	MORPH=empty	erga
nos	nos	PROper	Case=Acc|Numb=Plur	nos
ostendere	ostendo	VER	Mood=Inf|Tense=Pres|Voice=Act	ostendere
propterea	propterea	ADV	Deg=Pos	propterea
in	in	PRE	MORPH=empty	in
unum	unum	NOMcom	Case=Acc|Numb=Sing	unum
apud	apud	PRE	MORPH=empty	apud
Singidunum	singidunum	NOMcom	Case=Acc|Numb=Sing	singidunum
congregati	congrego	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	congregati
iterum	iterum	ADV	Deg=Pos	iterum
his	hic1	PROdem	Case=Abl|Numb=Plur	his
commonefacimus	commonefacio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	commonefacimus
sanctitatem	sanctitas	NOMcom	Case=Acc|Numb=Sing	sanctitatem
tuam	tuus	PROpos	Case=Acc|Numb=Sing	tuam
