form	lemma	POS	morph	treated_token
Sic	sic	ADV	Deg=Pos	sic
credimus	credo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	credimus
placere	placeo	VER	Mood=Inf|Tense=Pres|Voice=Act	placere
omnibus	omnis	PROind	Case=Abl|Numb=Plur	omnibus
posse	possum1	VER	Mood=Inf|Tense=Pres|Voice=Act	posse
catholicis	catholicus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	catholicis
a	ab	PRE	MORPH=empty	a
symbolo	symbolus	NOMcom	Case=Abl|Numb=Sing	symbolo
accepto	accipio	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	accepto
recedere	recedo1	VER	Mood=Inf|Tense=Pres|Voice=Act	recedere
nos	nos	PROper	Case=Acc|Numb=Plur	nos
non	non	ADVneg	MORPH=empty	non
oportere	oportet	VER	Mood=Inf|Tense=Pres|Voice=Act	oportere
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
in	in	PRE	MORPH=empty	in
collatio	collatio	NOMcom	Case=Abl|Numb=Sing	collatio
-ne	ne2	CONcoo	MORPH=empty	-ne
apud	apud	PRE	MORPH=empty	apud
omnes	omnis	PROind	Case=Acc|Numb=Plur	omnes
integrum	integer	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	integrum
recognouimus	recognosco	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	recognouimus
nec	nec2	CONcoo	MORPH=empty	nec
a	ab	PRE	MORPH=empty	a
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
recessuros	recedo1	VER	Case=Acc|Numb=Plur|Mood=Inf|Tense=Fut|Voice=Act	recessuros
quam	qui1	PROrel	Numb=Sing	quam
per	per	PRE	MORPH=empty	per
prophetas	propheta	ADJqua	Case=Acc|Numb=Plur	prophetas
a	ab	PRE	MORPH=empty	a
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
patre	pater	NOMcom	Case=Abl|Numb=Sing	patre
per	per	PRE	MORPH=empty	per
Christum	christus	NOMcom	Case=Acc|Numb=Sing	christum
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
nostrum	noster	PROpos	Case=Acc|Numb=Sing	nostrum
docente	doceo	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	docente
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
sancto	sanctus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	sancto
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
euangeliis	euangelium	NOMcom	Case=Abl|Numb=Plur	euangeliis
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
apostolis	apostolum	NOMcom	Case=Abl|Numb=Plur	apostolis
omnibus	omnis	PROind	Case=Abl|Numb=Plur	omnibus
suscepimus	suscipio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	suscepimus
et	et2	CONcoo	MORPH=empty	et
per	per	PRE	MORPH=empty	per
traditionem	traditio	NOMcom	Case=Acc|Numb=Sing	traditionem
patrum	pater	NOMcom	Case=Gen|Numb=Plur	patrum
secundum	secundum2	PRE	MORPH=empty	secundum
successionem	successio	NOMcom	Case=Acc|Numb=Sing	successionem
apostolorum	apostolus	NOMcom	Case=Gen|Numb=Plur	apostolorum
usque	usque	ADV	Deg=Pos	usque
ad	ad2	PRE	MORPH=empty	ad
tractatum	tractatus	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf	tractatum
apud	apud	PRE	MORPH=empty	apud
Nicheam	nichea	NOMcom	Case=Acc|Numb=Sing	nicheam
habitum	habitus1	NOMcom	Case=Acc|Numb=Sing	habitum
contra	contra2	PRE	MORPH=empty	contra
heresim	heresis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	heresim
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
tunc	tunc	ADV	Deg=Pos	tunc
temporis	tempus?	NOMcom	Case=Gen|Numb=Sing	temporis
