form	lemma	POS	morph	treated_token
Uitalis	intalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	vitalis
u	uo	NOMcom	MORPH=empty	u
.	.	PUNC	MORPH=empty	.
c	ce	PRE	MORPH=empty	c
.	.	PUNC	MORPH=empty	.
militantis	milito2	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	militantis
in	in	PRE	MORPH=empty	in
officio	officium	NOMcom	Case=Abl|Numb=Sing	officio
sublimis	sublimis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sublimis
praefecturae	praefectura	NOMcom	Case=Gen|Numb=Sing	praefecturae
relatio	relatio	NOMcom	Case=Nom|Numb=Sing	relatio
-ne	ne2	CONcoo	MORPH=empty	-ne
conperimus	comperio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	conperimus
desiderare	desidero	VER	Mood=Inf|Tense=Pres|Voice=Act	desiderare
sanctitatem	sanctitas	NOMcom	Case=Acc|Numb=Sing	sanctitatem
uestram	uester	PROpos	Case=Acc|Numb=Sing	uestram
significari	significo	VER	Mood=Inf|Tense=Pres|Voice=Pass	significari
uobis	uos	PROper	Case=Dat|Numb=Plur	uobis
aperte	aperte	ADV	Deg=Pos	aperte
quid	quis1	PROint	Case=Nom|Numb=Sing	quid
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
de	de	PRE	MORPH=empty	de
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
nostra	noster	PROpos	Case=Abl|Numb=Sing	nostra
Valenti	aalens	VER	Case=Dat|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	valenti
Ursatio	arsatio	NOMcom	Case=Nom|Numb=Sing	vrsatio
Gaio	gaium	NOMcom	Case=Abl|Numb=Sing	gaio
et	et2	CONcoo	MORPH=empty	et
t	tu	CONcoo	MORPH=empty	t
anlo	anlum	NOMcom	Case=Abl|Numb=Sing	anlo
displiceat	displiceo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	displiceat
.	.	PUNC	MORPH=empty	.
necessarium	necessarius2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	necessarium
duxi	duco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	duxi
his	hic1	PROdem	Case=Dat|Numb=Plur	his
litteris	littera	NOMcom	Case=Dat|Numb=Plur	litteris
patefaciendum	patefacio	VER	Case=Acc|Numb=Sing|Mood=Adj|Voice=Pass	patefaciendum
sanctitati	sanctitas	NOMcom	Case=Dat|Numb=Sing	sanctitati
uestrae	uester	PROpos	Case=Dat|Numb=Sing	uestrae
et	et2	CONcoo	MORPH=empty	et
id	is	PROdem	Case=Acc|Numb=Sing	id
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
et	et2	CONcoo	Deg=Pos	et
in	in	PRE	MORPH=empty	in
uobis	uos	PROper	Case=Abl|Numb=Plur	uobis
ipsis	ipse	PROdem	Case=Abl|Numb=Plur	ipsis
ab	ab	PRE	MORPH=empty	ab
initio	initium	NOMcom	Case=Abl|Numb=Sing	initio
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
confido	confido	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=SemDep|Person=1	confido
dicere	dico?	VER	Mood=Inf|Tense=Pres|Voice=Act	dicere
.	.	PUNC	MORPH=empty	.
nos	nos	PROper	Case=Nom|Numb=Plur	nos
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
et	et2	CONcoo	MORPH=empty	et
a	ab	PRE	MORPH=empty	a
patribus	pater	NOMcom	Case=Abl|Numb=Plur	patribus
traditum	trado	VER	Case=Acc|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	traditum
accepimus	accipio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	accepimus
et	et2	CONcoo	MORPH=empty	et
diuinis	diuinus2	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	diuinis
scripturis	scriptura	NOMcom	Case=Dat|Numb=Plur|Voice=Act	scripturis
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
semel	semel	ADJadv.mul	MORPH=empty	semel
didicimus	disco	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	didicimus
et	et2	CONcoo	MORPH=empty	et
cotidie	cotidie	ADV	Deg=Pos	cotidie
docemus	doceo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	docemus
Christum	christes	NOMcom	Case=Acc|Numb=Sing	christum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
filium	filius	NOMcom	Case=Acc|Numb=Sing	filium
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
nostrum	noster	PROpos	Case=Gen|Numb=Sing	nostrum
per	per	PRE	MORPH=empty	per
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
patri	pater	NOMcom	Case=Dat|Numb=Sing	patri
similem	similis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	similem
excepta	excipio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	excepta
innatiuitate	innatiuitas	NOMcom	Case=Abl|Numb=Sing	innatiuitate
deum	deus	NOMcom	Case=Gen|Numb=Sing	deum
de	de	PRE	MORPH=empty	de
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
lumen	lumen	NOMcom	Case=Acc|Numb=Sing	lumen
de	de	PRE	MORPH=empty	de
lumine	lumen	NOMcom	Case=Abl|Numb=Sing	lumine
uirtutem	uirtus	NOMcom	Case=Acc|Numb=Sing	uirtutem
de	de	PRE	MORPH=empty	de
uirtute	uirtus	NOMcom	Case=Abl|Numb=Sing	uirtute
integrum	integer	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	integrum
de	de	PRE	MORPH=empty	de
integro	integer	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	integro
perfectum	perficio	ADJqua	Case=Acc|Numb=Sing|Deg=Pos|Tense=Perf|Voice=Pass	perfectum
de	de	PRE	MORPH=empty	de
perfecto	perfectus2	ADJqua	Case=Abl|Numb=Sing	perfecto
ante	ante2	PRE	Deg=Pos	ante
saecula	saeculum	NOMcom	Case=Acc|Numb=Plur	saecula
et	et2	CONcoo	MORPH=empty	et
ante	ante2	PRE	Deg=Pos	ante
uniuersa	uniuersus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	uniuersa
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
intellegi	intelligo	VER	Mood=Inf|Tense=Pres|Voice=Pass	intellegi
uel	uel2	CONcoo	MORPH=empty	uel
dici	dico?	VER	Mood=Inf|Tense=Pres|Voice=Pass	dici
possunt	possum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	possunt
genitum	gigno	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Perf|Voice=Pass	genitum
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
