form	lemma	POS	morph	treated_token
Et	et2	CONcoo	MORPH=empty	et
factum	facio	VER	Case=Nom|Numb=Sing|Tense=Perf|Voice=Pass	factum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
postquam	postquam	CONsub	MORPH=empty	postquam
defunctus	defungor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	defunctus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
Iesus	iesus	NOMcom	Case=Nom|Numb=Sing	iesus
interrogabant	interrogo	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	interrogabant
filii	filius	NOMcom	Case=Gen|Numb=Sing	filii
Israhel	isragel	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	israhel
in	in	PRE	MORPH=empty	in
domino	dominus	NOMcom	Case=Abl|Numb=Sing	domino
non	non	ADVneg	MORPH=empty	non
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
sermonis	sermo	NOMcom	Case=Gen|Numb=Sing	sermonis
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
consuetudo	consuetudo	NOMcom	Case=Nom|Numb=Sing	consuetudo
poscebat	posco	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	poscebat
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
bellemus	bello	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	bellemus
in	in	PRE	MORPH=empty	in
Chananaeo	chananaeus	NOMcom	Case=Abl|Numb=Sing	chananaeo
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
dixit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dixit
aduersus	aduersus3	PRE	MORPH=empty	aduersus
Chananaeum	chananaeus	NOMcom	Case=Acc|Numb=Sing	chananaeum
aut	aut	CONcoo	MORPH=empty	aut
contra	contra2	PRE	MORPH=empty	contra
Chananaeum	chananaeus	NOMcom	Case=Acc|Numb=Sing	chananaeum
aut	aut	CONcoo	MORPH=empty	aut
saltem	saltem	ADV	Deg=Pos	saltem
in	in	PRE	MORPH=empty	in
Chananaeum	chananaeus	NOMcom	Case=Acc|Numb=Sing	chananaeum
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
mortuus	morior	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=3	mortuus
us	us	NOMcom	Case=Nom|Numb=Sing	us
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
Iesus	iesum	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	iesus
filius	filius	NOMcom	Case=Nom|Numb=Sing	filius
Naue	nauis	NOMcom	Case=Abl|Numb=Sing	naue
seruus	seruus1	NOMcom	Case=Nom|Numb=Sing	seruus
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
filius	filius	NOMcom	Case=Nom|Numb=Sing	filius
centum	centum	ADJcar	Case=Ind	centum
decem	decem	ADJcar	Case=Ind	decem
annorum	annus	NOMcom	Case=Gen|Numb=Plur	annorum
.	.	PUNC	MORPH=empty	.
ista	iste	PROdem	Case=Nom|Numb=Sing	ista
repetitio	repetitio	NOMcom	Case=Nom|Numb=Sing	repetitio
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
cum	cum3	CONsub	MORPH=empty	cum
dixisset	dico?	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	dixisset
filius	filius	NOMcom	Case=Nom|Numb=Sing	filius
Naue	naue	NOMcom	Case=Abl|Numb=Sing	naue
repetiuit	repeto	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	repetiuit
filius	filius	NOMcom	Case=Nom|Numb=Sing	filius
et	et2	CONcoo	MORPH=empty	et
deinde	deinde	ADV	Deg=Pos	deinde
addidit	addo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	addidit
centum	centum	ADJcar	Case=Ind	centum
decem	decem	ADJcar	Case=Ind	decem
annorum	annus	NOMcom	Case=Gen|Numb=Plur	annorum
inusitata	inusitatus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	inusitata
