form	lemma	POS	morph	treated_token
Et	et2	CONcoo	MORPH=empty	et
inualescebant	inualesco	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	inualescebant
ualde	ualde	ADV	Deg=Pos	ualde
ualde	ualde	ADV	Deg=Pos	ualde
.	.	PUNC	MORPH=empty	.
Quid	quis1	PROint	Case=Nom|Numb=Sing	quid
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
dictum	dico?	NOMcom	Case=Nom|Numb=Sing	dictum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
de	de	PRE	MORPH=empty	de
obstetricibus	obstetrix	NOMcom	Case=Abl|Numb=Plur	obstetricibus
et	et2	CONcoo	MORPH=empty	et
fecerunt	facio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fecerunt
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
domos	domus	NOMcom	Case=Acc|Numb=Plur	domos
quoniam	quoniam	CONsub	MORPH=empty	quoniam
timuerunt	timeo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	timuerunt
deum	deus	NOMcom	Case=Gen|Numb=Plur	deum
praedictum	praedictus	ADJqua	Case=Nom|Numb=Sing	praedictum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
enim	enim2	CONcoo	MORPH=empty	enim
bene	bene	ADV	Deg=Pos	bene
faciebat	facio	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	faciebat
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
cum	cum2	PRE	MORPH=empty	cum
obstetricibus	obstetrix	NOMcom	Case=Abl|Numb=Plur	obstetricibus
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
ad	ad2	PRE	MORPH=empty	ad
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
uidetur	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	uidetur
pertinere	pertineo	VER	Mood=Inf|Tense=Pres|Voice=Act	pertinere
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
fecerunt	facio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fecerunt
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
domos	domus	NOMcom	Case=Acc|Numb=Plur	domos
timendo	timeo	VER	Case=Abl|Numb=Sing|Mood=Ger|Voice=Act	timendo
deum	deus	NOMcom	Case=Gen|Numb=Plur	deum
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
beneficia	beneficium	NOMcom	Case=Acc|Numb=Plur	beneficia
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
ad	ad2	PRE	MORPH=empty	ad
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
eis	is	PROdem	Case=Dat|Numb=Plur	eis
profuerunt	prosum1	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	profuerunt
ut	ut4	CONsub	MORPH=empty	ut
facerent	facio	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	facerent
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
domos	domus	NOMcom	Case=Acc|Numb=Plur	domos
.	.	PUNC	MORPH=empty	.
numquid	numquid	ADVint	MORPH=empty	numquid
antea	antea	ADV	Deg=Pos	antea
non	non	ADVneg	MORPH=empty	non
eas	is	PROdem	Case=Acc|Numb=Plur	eas
habuisse	habeo	VER	Mood=Inf|Tense=Perf|Voice=Act	habuisse
domos	domus	NOMcom	Case=Acc|Numb=Plur	domos
intellegendum	intelligo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	intellegendum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
an	an	ADVint	MORPH=empty	an
ad	ad2	PRE	MORPH=empty	ad
diuitias	diuitiae	NOMcom	Case=Acc|Numb=Plur	diuitias
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
uerbum	uerbum	NOMcom	Case=Nom|Numb=Sing	uerbum
pertinet	pertineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	pertinet
uel	uel2	CONcoo	MORPH=empty	uel
potius	potius	ADV	Deg=Comp	potius
ad	ad2	PRE	MORPH=empty	ad
aliquas	aliquis	PROind	Case=Acc|Numb=Plur	aliquas
rei	res	NOMcom	Case=Gen|Numb=Sing	rei
familiaris	familiaris2	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	familiaris
idoneas	idoneus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	idoneas
facultates	facultas	NOMcom	Case=Acc|Numb=Plur	facultates
huic	hic1	PROdem	Case=Dat|Numb=Sing	huic
enim	enim2	CONcoo	MORPH=empty	enim
simile	similis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	simile
uidetur	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	uidetur
quod	quod2	CONsub	Numb=Sing	quod
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
etiam	etiam	ADV	Deg=Pos	etiam
Iacob	iacor	NOMcom	Case=Nom|Numb=Sing	iacob
post	post2	PRE	MORPH=empty	post
quattuordecim	quatuordecim	ADJcar	Case=Ind	quattuordecim
annos	annus	NOMcom	Case=Acc|Numb=Plur	annos
seruitutis	seruitus	NOMcom	Case=Gen|Numb=Sing	seruitutis
suae	suus	PROpos.ref	Case=Gen|Numb=Sing	suae
socero	socer	NOMcom	Case=Dat|Numb=Sing	socero
suo	suus	PROpos.ref	Case=Dat|Numb=Sing	suo
uolenti	uolo?	ADJqua	Case=Dat|Numb=Sing|Deg=Pos|Mood=Par|Tense=Pres|Voice=Act	uolenti
eum	is	PROdem	Case=Acc|Numb=Sing	eum
adhuc	adhuc	ADV	Deg=Pos	adhuc
apud	apud	PRE	MORPH=empty	apud
se	sui1	PROref	Case=Acc|Numb=Sing	se
tenere	teneo	VER	Mood=Inf|Tense=Pres|Voice=Act	tenere
nunc	nunc	ADV	Deg=Pos	nunc
ergo	ergo2	CONcoo	MORPH=empty	ergo
quando	quando3	CONsub	MORPH=empty	quando
faciam	facio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1	faciam
et	et2	CONcoo	MORPH=empty	et
ego	ego	PROper	Case=Nom|Numb=Sing	ego
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
domum	domus	NOMcom	Case=Acc|Numb=Sing	domum
dixerat	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	dixerat
enim	enim2	CONcoo	MORPH=empty	enim
quod	quod2	CONsub	MORPH=empty	quod
creuerint	cresco	VER	Numb=Plur|Mood=Sub|Tense=Perf|Voice=Act|Person=3	creuerint
pecora	pecus?	NOMcom	Case=Nom|Numb=Plur	pecora
Laba	labo	NOMcom	Numb=Plur	laba
-ne	ne2	CONcoo	MORPH=empty	-ne
sub	sub	PRE	MORPH=empty	sub
illo	ille	PROdem	Case=Abl|Numb=Sing	illo
sicut	sicut1	ADVrel	MORPH=empty	sicut
et	et2	CONcoo	MORPH=empty	et
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
Laba	laba	NOMcom	Case=Nom|Numb=Sing	laba
-ne	ne2	CONcoo	MORPH=empty	-ne
confessus	confiteor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	confessus
fuerat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	fuerat
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
benedixit	benedico2	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	benedixit
me	ego	PROper	Case=Acc|Numb=Sing	me
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
in	in	PRE	MORPH=empty	in
introitu	introitus	NOMcom	Case=Abl|Numb=Sing	introitu
tuo	tuus	PROpos	Case=Abl|Numb=Sing	tuo
.	.	PUNC	MORPH=empty	.
cum	cum3	CONsub	MORPH=empty	cum
ergo	ergo2	CONcoo	MORPH=empty	ergo
dicit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dicit
quando	quando3	CONsub	MORPH=empty	quando
faciam	facio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	faciam
