form,lemma,pos,morph
............,malentae,NOM1,Case=Gen|Numb=Sing
c,ce,CONsub,MORPH=empty
.......................,mille,NOM1,Case=Acc|Numb=Plur
a,ab,PRE,MORPH=empty
.........................,mille,NOM1,Case=Abl|Numb=Sing
c,ce,CONsub,MORPH=empty
................,malentae,NOM1,Case=Abl|Numb=Sing
i,is,VER,Numb=Sing|Tense=Pres|Voice=Act
................................,mille,NOM1,Case=Acc|Numb=Sing
i,eo,VER,Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
................,malenta,NOM1,Case=Abl|Numb=Sing
i,eo,VER,Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
.........................,malendoe,NOM2,Case=Acc|Numb=Sing
.................,maleo,NOM1,Case=Ind
i,eo,VER,Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
....,malendae,NOM2,Case=Nom|Numb=Sing
it,eo,VER,Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
.............,maleolvs,NOM1,Case=Acc|Numb=Sing
i,eo,VER,Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
.....,pvmvs,NOM2,Case=Voc|Numb=Sing
m,mam,ADV,MORPH=empty
.........................,mille,NOM2,Case=Abl|Numb=Sing
o,o,INJ,MORPH=empty
...,tirvs,NOM2,Case=Acc|Numb=Sing
a,ab,PRE,MORPH=empty
..................,mille,NOM2,Case=Abl|Numb=Sing
.......,malendae,NOM2,Case=Abl|Numb=Sing
et,et,CONcoo,MORPH=empty
..........,malendaea,NOM1,Case=Abl|Numb=Sing
m,mes,ADV,MORPH=empty
........,malendae,NOM2,Case=Abl|Numb=Sing
i,eo,VER,Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
........,malendaevm,NOM2,Case=Abl|Numb=Sing
r,ro,NOM3,Case=Abl|Numb=Sing
.........................,mille,NOM2,Case=Acc|Numb=Plur
c,ce,CONsub,MORPH=empty
..,mille,NOM2,Case=Acc|Numb=Sing
ce,ce,PRE,MORPH=empty
..........................,maervs,NOM1,Case=Acc|Numb=Sing|Deg=Sup
.......,malendola,NOM2,Case=Acc|Numb=Sing
i,eo,VER,Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
...,tio,NOM2,Case=Acc|Numb=Plur
