form	lemma	POS	morph	treated_token
impetu	impetus	NOMcom	Case=Abl|Numb=Sing	impetu
liberavissent	libero	VER	Numb=Plur|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	liberauissent
nec	nec2	CONcoo	MORPH=empty	nec
C	ce	PRE	MORPH=empty	c
.	.	PUNC	MORPH=empty	.
Duelius	duele	ADV	Deg=Comp	duelius
A	ab	PRE	MORPH=empty	a
.	.	PUNC	MORPH=empty	.
Atilius	atiliter	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	atilius
L	lile	NOMcom	Case=Nom	l
.	.	PUNC	MORPH=empty	.
Metellus	metellus	NOMcom	Case=Nom|Numb=Sing	metellus
terrore	terror	NOMcom	Case=Abl|Numb=Sing	terrore
Karthaginis	carthago	NOMcom	Case=Gen|Numb=Sing	karthaginis
non	non	ADVneg	MORPH=empty	non
duo	duo	ADJcar	Case=Nom|Numb=Plur	duo
Scipiones	scipio	NOMcom	Case=Nom|Numb=Plur	scipiones
oriens	orior	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	oriens
incendium	incendium	NOMcom	Case=Acc|Numb=Sing	incendium
belli	bellum	NOMcom	Case=Gen|Numb=Sing	belli
Punici	punicus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	punici
secundi	secundus1	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	secundi
sanguine	sanguis	NOMcom	Case=Abl|Numb=Sing	sanguine
suo	suus	PROpos.ref	Case=Abl|Numb=Sing	suo
restinxissent	restinguo	VER	Numb=Plur|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	restinxissent
nec	nec2	CONcoo	MORPH=empty	nec
id	is	PROdem	Case=Nom|Numb=Sing	id
excitatum	excito1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	excitatum
maioribus	magnus	ADJqua	Case=Abl|Numb=Plur|Deg=Comp	maioribus
copiis	copia	NOMcom	Case=Abl|Numb=Plur	copiis
aut	aut	CONcoo	MORPH=empty	aut
Q	qui1	PROrel	Numb=Sing	q
.	.	PUNC	MORPH=empty	.
Maximus	magnus	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	maximus
enervavisset	eneruo	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	eneruauisset
aut	aut	CONcoo	MORPH=empty	aut
M	ne2	ADVint	MORPH=empty	m
.	.	PUNC	MORPH=empty	.
Marcellus	marcellus	NOMcom	Case=Nom|Numb=Sing	marcellus
contudisset	contundo	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	contudisset
aut	aut	CONcoo	MORPH=empty	aut
a	ab	PRE	MORPH=empty	a
portis	porta	NOMcom	Case=Abl|Numb=Plur	portis
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
urbis	urbs	NOMcom	Case=Gen|Numb=Sing	urbis
avolsum	auello	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	auolsum
P	pe	NOMcom	Numb=Sing	p
.	.	PUNC	MORPH=empty	.
Africanus	africanus	ADJqua	Case=Nom|Numb=Sing	africanus
compulisset	compello?	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	compulisset
intra	intra2	PRE	MORPH=empty	intra
hostium	hostis	NOMcom	Case=Gen|Numb=Plur	hostium
moenia	moenia	NOMcom	Case=Acc|Numb=Plur	moenia
.	.	PUNC	MORPH=empty	.
M	ego	ADVint	MORPH=empty	m
.	.	PUNC	MORPH=empty	.
vero	uero4	CONcoo	MORPH=empty	uero
Catoni	cato	NOMcom	Case=Dat|Numb=Sing	catoni
homini	homo	NOMcom	Case=Dat|Numb=Sing	homini
ignoto	ignotus	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	ignoto
et	et2	CONcoo	MORPH=empty	et
novo	nouus	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	nouo
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
omnes	omnis	PROind	Case=Nom|Numb=Plur	omnes
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
isdem	idem	PROdem	Case=Abl|Numb=Plur	isdem
rebus	res	NOMcom	Case=Abl|Numb=Plur	rebus
studemus	studeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	studemus
quasi	quasi1	ADVrel	MORPH=empty	quasi
exemplari	exemplar	NOMcom	Case=Abl|Numb=Sing	exemplari
ad	ad2	PRE	MORPH=empty	ad
industriam	industria	NOMcom	Case=Acc|Numb=Sing	industriam
virtutem	uirtus	NOMcom	Case=Acc|Numb=Sing	uirtutem
-que	que	CONcoo	MORPH=empty	-que
ducimur	duco	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=1	ducimur
certe	certe	ADV	Deg=Pos	certe
licuit	licet1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	licuit
Tusculi	tusculum	NOMcom	Case=Gen|Numb=Sing	tusculi
se	sui1	PROref	Case=Acc|Numb=Sing	se
in	in	PRE	MORPH=empty	in
otio	otium	NOMcom	Case=Abl|Numb=Sing	otio
delectare	delecto	VER	Mood=Inf|Tense=Pres|Voice=Act	delectare
salubri	saluber	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	salubri
et	et2	CONcoo	MORPH=empty	et
propinquo	propinquus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	propinquo
loco	locus	NOMcom	Case=Abl|Numb=Sing	loco
.	.	PUNC	MORPH=empty	.
Sed	sed	CONcoo	MORPH=empty	sed
homo	homo	NOMcom	Case=Nom|Numb=Sing	homo
demens	demens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	demens
ut	ut1	ADVrel	MORPH=empty	ut
isti	iste	PROdem	Case=Nom|Numb=Plur	isti
putant	puto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	putant
cum	cum3	CONsub	MORPH=empty	cum
