form	lemma	POS	morph	treated_token
Cum	cum3	CONsub	MORPH=empty	cum
omnes	omnis	PROind	Case=Nom|Numb=Plur	omnes
flagrarent	flagro	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	flagrarent
cupiditate	cupiditas	NOMcom	Case=Abl|Numb=Sing	cupiditate
audiendi	audio	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	audiendi
ingressus	ingredior	VER	Case=Nom|Numb=Sing|Tense=Perf|Voice=Dep	ingressus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
sic	sic	ADV	Deg=Pos	sic
loqui	loquor	VER	Mood=Inf|Tense=Pres|Voice=Dep	loqui
Scipio	scipio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	scipio
Catonis	cato	NOMcom	Case=Gen|Numb=Sing	catonis
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
senis	senex1	NOMcom	Case=Gen|Numb=Sing	senis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
ut	ut1	ADVrel	MORPH=empty	ut
scitis	scio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2	scitis
unice	unice	ADV	Deg=Pos	unice
dilexi	diligo3	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	dilexi
maxime	magis2	ADV	Deg=Sup	maxime
-que	que	CONcoo	MORPH=empty	-que
sum	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sum
admiratus	admiror	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=1	admiratus
cuique	quisque2	PROind	Case=Dat|Numb=Sing	cuique
vel	uel2	CONcoo	MORPH=empty	uel
patris	pater	NOMcom	Case=Gen|Numb=Sing	patris
utriusque	uterque	PROind	Case=Gen|Numb=Sing	utriusque
iudicio	iudicium	NOMcom	Case=Dat|Numb=Sing	iudicio
vel	uel2	CONcoo	MORPH=empty	uel
etiam	etiam	ADV	Deg=Pos	etiam
meo	meus	PROpos	Case=Abl|Numb=Sing	meo
studio	studium	NOMcom	Case=Abl|Numb=Sing	studio
me	ego	PROper	Case=Acc|Numb=Sing	me
totum	totus	PROind	Case=Acc|Numb=Sing	totum
ab	ab	PRE	MORPH=empty	ab
adulescentia	adolescentia	NOMcom	Case=Abl|Numb=Sing	adulescentia
dedidi	dedo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	dedidi
;	;	PUNC	MORPH=empty	;
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
me	ego	PROper	Case=Acc|Numb=Sing	me
numquam	numquam	ADVneg	MORPH=empty	numquam
satiare	satio2	VER	Mood=Inf|Tense=Pres|Voice=Act	satiare
potuit	possum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	potuit
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
;	;	PUNC	MORPH=empty	;
tantus	tantus	PROdem	Case=Nom|Numb=Sing	tantus
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
in	in	PRE	MORPH=empty	in
homine	homo	NOMcom	Case=Abl|Numb=Sing	homine
usus	usus	NOMcom	Case=Nom|Numb=Sing	usus
rei	res	NOMcom	Case=Gen|Numb=Sing	rei
publicae	publicus2	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	publicae
quam	qui1	PROrel	Case=Acc|Numb=Sing	quam
et	et2	CONcoo	MORPH=empty	et
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
et	et2	CONcoo	MORPH=empty	et
militiae	militia	NOMcom	Case=Loc|Numb=Sing	militiae
cum	cum1	ADV	Deg=Pos	cum
optime	bene	ADV	Deg=Sup	optime
tum	tum	ADV	Deg=Pos	tum
etiam	etiam	ADV	Deg=Pos	etiam
diutissime	diu	ADV	Deg=Sup	diutissime
gesserat	gero	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	gesserat
et	et2	CONcoo	MORPH=empty	et
modus	modus	NOMcom	Case=Nom|Numb=Sing	modus
in	in	PRE	MORPH=empty	in
dicendo	dico?	VER	Case=Abl|Numb=Sing|Mood=Ger|Voice=Act	dicendo
et	et2	CONcoo	MORPH=empty	et
gravitate	grauitas	NOMcom	Case=Abl|Numb=Sing	grauitate
mixtus	misceo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	mixtus
lepos	lepor	NOMcom	Case=Nom|Numb=Sing	lepos
et	et2	CONcoo	MORPH=empty	et
summum	superus	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	summum
vel	uel2	CONcoo	MORPH=empty	uel
discendi	disco	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	discendi
studium	studium	NOMcom	Case=Nom|Numb=Sing	studium
vel	uel2	CONcoo	MORPH=empty	uel
docendi	doceo	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	docendi
et	et2	CONcoo	MORPH=empty	et
orationi	oratio	NOMcom	Case=Dat|Numb=Sing	orationi
vita	uita	NOMcom	Case=Abl|Numb=Sing	uita
admodum	admodum	ADV	Deg=Pos	admodum
congruens	congruens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	congruens
.	.	PUNC	MORPH=empty	.
Is	is	PROdem	Case=Nom|Numb=Sing	is
dicere	dico?	VER	Mood=Inf|Tense=Pres|Voice=Act	dicere
solebat	soleo	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=SemDep|Person=3	solebat
ob	ob	PRE	MORPH=empty	ob
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
causam	causa	NOMcom	Case=Acc|Numb=Sing	causam
praestare	praesto1	VER	Mood=Inf|Tense=Pres|Voice=Act	praestare
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
civitatis	ciuitas	NOMcom	Case=Gen|Numb=Sing	ciuitatis
statum	status1	NOMcom	Case=Acc|Numb=Sing	statum
ceteris	ceterus	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	ceteris
civitatibus	ciuitas	NOMcom	Case=Dat|Numb=Plur	ciuitatibus
quod	quod2	CONsub	MORPH=empty	quod
in	in	PRE	MORPH=empty	in
illis	ille	PROdem	Case=Abl|Numb=Plur	illis
singuli	singulus	ADJdis	Case=Nom|Numb=Plur	singuli
fuissent	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	fuissent
fere	fere	ADV	Deg=Pos	fere
