form	lemma	POS	morph	treated_token
Atque	atque1	CONcoo	MORPH=empty	atque
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
mens	mens	NOMcom	Case=Nom|Numb=Sing	mens
ea	is	PROdem	Case=Acc|Numb=Plur	ea
quae	qui1	PROrel	Case=Acc|Numb=Sing	quae
futura	sum1	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Fut|Voice=Act	futura
videt	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uidet
praeterita	praetereo1	VER	Case=Acc|Numb=Plur|Tense=Perf	praeterita
meminit	memini	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	meminit
.	.	PUNC	MORPH=empty	.
Etenim	etenim	CONcoo	MORPH=empty	etenim
si	si2	CONsub	MORPH=empty	si
nemo	nemo	PROind	Case=Nom|Numb=Sing	nemo
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quin	quin2	CONsub	MORPH=empty	quin
emori	emorior	VER	Mood=Inf|Tense=Pres|Voice=Dep	emori
malit	malo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	malit
quam	quam1	ADVrel	MORPH=empty	quam
converti	conuerto	VER	Mood=Inf|Tense=Pres|Voice=Pass	conuerti
in	in	PRE	MORPH=empty	in
aliquam	aliquis	PROind	Case=Acc|Numb=Sing	aliquam
figuram	figura	NOMcom	Case=Acc|Numb=Sing	figuram
bestiae	bestia	NOMcom	Case=Gen|Numb=Sing	bestiae
quamvis	quamuis2	CONsub	MORPH=empty	quamuis
hominis	homo	NOMcom	Case=Gen|Numb=Sing	hominis
mentem	mens	NOMcom	Case=Acc|Numb=Sing	mentem
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
habiturus	habeo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Fut|Voice=Act	habiturus
quanto	quanto2	ADVint	MORPH=empty	quanto
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
miserius	miser	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	miserius
in	in	PRE	MORPH=empty	in
hominis	homo	NOMcom	Case=Gen|Numb=Sing	hominis
figura	figura	NOMcom	Case=Abl|Numb=Sing	figura
animo	animus	NOMcom	Case=Abl|Numb=Sing	animo
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
efferato	efferatus	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	efferato
Mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
quidem	quidem	ADV	Deg=Pos	quidem
tanto	tanto	ADV	Case=Dat|Deg=Pos	tanto
videtur	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	uidetur
quanto	quanto1	ADVrel	MORPH=empty	quanto
praestabilior	praestabilis	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	praestabilior
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
animus	animus	NOMcom	Case=Nom|Numb=Sing	animus
corpore	corpus	NOMcom	Case=Abl|Numb=Sing	corpore
.	.	PUNC	MORPH=empty	.
se	sui1	PROref	Case=Acc|Numb=Sing	se
non	non	ADVneg	MORPH=empty	non
putare	puto	VER	Mood=Inf|Tense=Pres|Voice=Act	putare
idem	idem	PROdem	Case=Acc|Numb=Sing	idem
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
arietis	aries	NOMcom	Case=Gen|Numb=Plur	arietis
et	et2	CONcoo	MORPH=empty	et
P	pe	NOMcom	Case=Ind|Numb=Sing	p
.	.	PUNC	MORPH=empty	.
Africani	africanus	NOMcom	Case=Nom|Numb=Sing	africani
bonum	bonum	NOMcom	Case=Acc|Numb=Sing	bonum
.	.	PUNC	MORPH=empty	.
eadem	idem	PROdem	Case=Nom|Numb=Sing	eadem
-que	que	CONcoo	MORPH=empty	-que
obiectu	obiectus	NOMcom	Case=Abl|Numb=Sing	obiectu
suo	suus	PROpos.ref	Case=Dat|Numb=Sing	suo
umbram	umbra	NOMcom	Case=Acc|Numb=Sing	umbram
noctem	nox	NOMcom	Case=Acc|Numb=Sing	noctem
-que	que	CONcoo	MORPH=empty	-que
efficiat	efficio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	efficiat
cum	cum3	CONsub	MORPH=empty	cum
ad	ad2	PRE	MORPH=empty	ad
numerum	numerus	NOMcom	Case=Acc|Numb=Sing	numerum
dierum	dies	NOMcom	Case=Gen|Numb=Plur	dierum
aptam	aptus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	aptam
tum	tum	ADV	Deg=Pos	tum
ad	ad2	PRE	MORPH=empty	ad
laborum	labor1	NOMcom	Case=Gen|Numb=Plur	laborum
quietem	quies	NOMcom	Case=Acc|Numb=Sing	quietem
.	.	PUNC	MORPH=empty	.
Cumque	cumque	ADV	Deg=Pos	cumque
autumno	autumnus1	NOMcom	Case=Abl|Numb=Sing	autumno
terra	terra	NOMcom	Case=Abl|Numb=Sing	terra
se	sui1	PROref	Case=Acc|Numb=Sing	se
ad	ad2	PRE	MORPH=empty	ad
concipiendas	concipio	VER	Case=Acc|Numb=Plur|Mood=Adj|Voice=Pass	concipiendas
fruges	frux	NOMcom	Case=Acc|Numb=Plur	fruges
patefecerit	patefacio	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	patefecerit
hieme	hiems	NOMcom	Case=Abl|Numb=Sing	hieme
ad	ad2	PRE	MORPH=empty	ad
concipiendas	concipio	VER	Case=Acc|Numb=Plur|Mood=Adj|Voice=Pass	concipiendas
relaxarit	relaxo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	relaxarit
aestiva	aestiuus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	aestiua
maturitate	maturitas	NOMcom	Case=Abl|Numb=Sing	maturitate
alia	alius	PROind	Case=Acc|Numb=Sing	alia
mitigaverit	mitigo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	mitigauerit
alia	alius	PROind	Case=Acc|Numb=Sing	alia
torruerit	torreo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	torruerit
.	.	PUNC	MORPH=empty	.
cum	cum3	CONsub	MORPH=empty	cum
adhibent	adhibeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	adhibent
in	in	PRE	MORPH=empty	in
pecuda	pecus?	NOMcom	Case=Abl|Numb=Sing	pecuda
pastores	pastor	NOMcom	Case=Acc|Numb=Plur	pastores
