form	lemma	POS	morph	treated_token
CONDITUR	conditer	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass	conditvr
hic	hic2	ADV	MORPH=empty	hic
genitore	genitor	NOMcom	Case=Abl|Numb=Sing	genitore
bono	bonus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	bono
melior	bonus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	melior
Diomedes	diomedo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	diomedes
crimen	crimen	NOMcom	Case=Acc|Numb=Sing	crimen
ob	ob	PRE	MORPH=empty	ob
uxoris	uxor	NOMcom	Case=Gen|Numb=Sing	uxoris
pulsus	pello	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	pulsus
dotalibus	dotalis	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	dotalibus
Argis	argus	NOMcom	Numb=Plur	argis
Argyripam	argyripa	NOMcom	Case=Acc|Numb=Sing	argyripam
claros	clarus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	claros
-que	que	CONcoo	MORPH=empty	-que
viris	uis	NOMcom	Case=Acc|Numb=Plur	uiris
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
condidit	condo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	condidit
Arpos	arpor	NOMcom	Case=Acc|Numb=Plur	arpos
clarior	clarus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	clarior
urbe	urbs	NOMcom	Case=Abl|Numb=Sing	urbe
nova	nouus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	noua
patriae	patria	NOMcom	Case=Gen|Numb=Sing	patriae
quam	quam1	ADVrel	MORPH=empty	quam
sede	sedes	NOMcom	Case=Abl|Numb=Sing	sede
vetusta	uetustus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	uetusta
.	.	PUNC	MORPH=empty	.
