form	lemma	POS	morph	treated_token
CONSILIIS	consilium	NOMcom	Case=Dat|Numb=Plur	consiliis
bello	bellum	NOMcom	Case=Abl|Numb=Sing	bello
-que	que	CONcoo	MORPH=empty	-que
bonus	bonus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	bonus
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
copula	copula	NOMcom	Case=Nom|Numb=Sing	copula
rara	rarus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	rara
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
carus	carus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	carus
et	et2	CONcoo	MORPH=empty	et
Atridis	atridis	NOMcom	Case=Dat|Numb=Plur	atridis
carus	carus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	carus
et	et2	CONcoo	MORPH=empty	et
Aeacidis	aeacidus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	aeacidis
praemia	praemium	NOMcom	Case=Acc|Numb=Plur	praemia
virtutis	uirtus	NOMcom	Case=Gen|Numb=Sing	uirtutis
simul	simul1	ADV	Deg=Pos	simul
et	et2	CONcoo	MORPH=empty	et
pietatis	pietas	NOMcom	Case=Gen|Numb=Sing	pietatis
adeptus	adipiscor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	adeptus
servate	seruo	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	seruate
Antilochus	antilochus	NOMcom	Case=Nom|Numb=Sing	antilochus
Nestore	nestor	NOMcom	Case=Abl|Numb=Sing	nestore
patre	pater	NOMcom	Case=Abl|Numb=Sing	patre
obii	obeo1	VER	Case=Dat|Numb=Sing|Tense=Perf	obii
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
ordo	ordo	NOMcom	Case=Nom|Numb=Sing	ordo
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
set	sed	CONcoo	MORPH=empty	set
iustius	iuste	ADV	Deg=Comp	iustius
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
superstes	superstes	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	superstes
Troia	troia	NOMcom	Case=Abl|Numb=Sing	troia
capi	capio2	VER	Mood=Inf|Tense=Pres|Voice=Pass	capi
sine	sine	PRE	MORPH=empty	sine
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
perfida	perfidus?	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	perfida
non	non	ADVneg	MORPH=empty	non
poterat	possum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	poterat
.	.	PUNC	MORPH=empty	.
