form	lemma	POS	morph	treated_token
SPARGE	spargo2	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	sparge
mero	merum	NOMcom	Case=Abl|Numb=Sing	mero
cineres	cinis	NOMcom	Case=Acc|Numb=Plur	cineres
bene	bene	ADV	Deg=Pos	bene
olentis	oleo	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	olentis
et	et2	CONcoo	MORPH=empty	et
unguine	unguen	NOMcom	Case=Abl|Numb=Sing	unguine
nardi	nardus	NOMcom	Case=Gen|Numb=Sing	nardi
hospes	hospes	NOMcom	Case=Voc|Numb=Sing	hospes
et	et2	CONcoo	MORPH=empty	et
adde	addo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	adde
rosis	rosa	NOMcom	Case=Dat|Numb=Plur	rosis
balsama	balsamum	NOMcom	Case=Acc|Numb=Sing	balsama
puniceis	puniceus	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	puniceis
.	.	PUNC	MORPH=empty	.
perpetuum	perpetuus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	perpetuum
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
ver	uer	NOMcom	Case=Nom|Numb=Sing	uer
agit	ago	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	agit
inlacrimabilis	illacrimabilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	inlacrimabilis
urna	urna	NOMcom	Case=Nom|Numb=Sing	urna
et	et2	CONcoo	MORPH=empty	et
commutavi	commuto2	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	commutaui
saecula	saeculum	NOMcom	Case=Acc|Numb=Plur	saecula
non	non	ADVneg	MORPH=empty	non
obii	obeo1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	obii
.	.	PUNC	MORPH=empty	.
nulla	nullus	PROind	Case=Nom|Numb=Sing	nulla
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
veteris	uetus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	ueteris
perierunt	pereo1	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	perierunt
gaudia	gaudium	NOMcom	Case=Acc|Numb=Plur	gaudia
vitae	uita	NOMcom	Case=Gen|Numb=Sing	uitae
seu	seu2	CONsub	MORPH=empty	seu
meminisse	memini	VER	Mood=Inf|Tense=Perf|Voice=Act	meminisse
putes	puto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	putes
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
sive	siue2	CONsub	MORPH=empty	siue
nihil	nihil	PROind	Case=Ind	nihil
.	.	PUNC	MORPH=empty	.
