form	lemma	POS	morph	treated_token
NON	non	ADVneg	MORPH=empty	non
una	unus	ADJcar	Case=Nom|Numb=Sing	una
Aeacide	aeacide	ADV	Numb=Sing|Deg=Pos	aeacide
-ne	ne2	CONcoo	MORPH=empty	-ne
tellus	tellus	NOMcom	Case=Nom|Numb=Sing	tellus
habet	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habet
ossa	os?	NOMcom	Case=Nom|Numb=Plur	ossa
teguntur	tego	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	teguntur
litore	litus	NOMcom	Case=Abl|Numb=Sing	litore
Sigeo	sigeum	ADJqua	Case=Abl|Numb=Sing	sigeo
crinem	crinis	NOMcom	Case=Acc|Numb=Sing	crinem
Larisa	larisa	ADJqua	Case=Nom|Numb=Sing	larisa
cremavit	cremo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	cremauit
.	.	PUNC	MORPH=empty	.
pars	pars	NOMcom	Case=Nom|Numb=Sing	pars
tumulis	tumulus	NOMcom	Case=Dat|Numb=Plur	tumulis
secreta	secretus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	secreta
iacet	iaceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	iacet
pars	pars	NOMcom	Case=Nom|Numb=Sing	pars
classe	classis	NOMcom	Case=Abl|Numb=Sing	classe
relata	refero	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	relata
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
;	;	PUNC	MORPH=empty	;
orbe	orbis	NOMcom	Case=Abl|Numb=Sing	orbe
set	sed	CONcoo	MORPH=empty	set
in	in	PRE	MORPH=empty	in
toto	totus	PROind	Case=Abl|Numb=Sing	toto
redivivum	rediuiuus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	rediuiuum
ostendet	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	ostendet
Homerus	homerus	NOMcom	Case=Nom|Numb=Sing	homerus
.	.	PUNC	MORPH=empty	.
