form	lemma	POS	morph	treated_token
GUNEA	ganeus	NOMcom	Case=Nom|Numb=Sing|Deg=Pos	gvnea
pontus	pontus	NOMcom	Case=Nom|Numb=Sing	pontus
habet	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habet
tumulus	tumulus	NOMcom	Case=Nom|Numb=Sing	tumulus
sine	sine	PRE	MORPH=empty	sine
corpore	corpus	NOMcom	Case=Abl|Numb=Sing	corpore
nomen	nomen	NOMcom	Case=Acc|Numb=Sing	nomen
.	.	PUNC	MORPH=empty	.
fama	fama	NOMcom	Case=Nom|Numb=Sing	fama
homines	homo	NOMcom	Case=Acc|Numb=Plur	homines
inter	inter	PRE	MORPH=empty	inter
caelum	caelum?	NOMcom	Case=Acc|Numb=Sing	caelum
animus	animus	NOMcom	Case=Nom|Numb=Sing	animus
repetit	repeto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	repetit
cuncta	cunctus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	cuncta
elementa	elementum	NOMcom	Case=Acc|Numb=Plur	elementa
duci	duco	VER	Mood=Inf|Tense=Pres|Voice=Pass	duci
tanto	tanto	PROdem	Numb=Sing	tanto
commune	communis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	commune
sepulcrum	sepulcrum	NOMcom	Case=Acc|Numb=Sing	sepulcrum
.	.	PUNC	MORPH=empty	.
quae	quis1	PROint	Case=Nom|Numb=Sing	quae
caelum	caelum?	NOMcom	Case=Nom|Numb=Sing	caelum
et	et2	CONcoo	MORPH=empty	et
tellus	tellus	NOMcom	Case=Nom|Numb=Sing	tellus
et	et2	CONcoo	MORPH=empty	et
mare	mare	NOMcom	Case=Acc|Numb=Sing	mare
et	et2	CONcoo	MORPH=empty	et
ora	os?	NOMcom	Case=Nom|Numb=Plur	ora
virum	uir	NOMcom	Case=Gen|Numb=Sing	uirum
.	.	PUNC	MORPH=empty	.
