form	lemma	POS	morph	treated_token
FELIX	felix	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	felix
O	o	INJ	MORPH=empty	o
Menelae	menela	NOMcom	Case=Voc|Numb=Sing	menelae
deum	deus	NOMcom	Case=Gen|Numb=Plur	deum
cui	qui1	PROrel	Case=Dat|Numb=Sing	cui
debita	debeo	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	debita
sedes	sedes	NOMcom	Case=Nom|Numb=Sing	sedes
decretum	decerno	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	decretum
-que	que	CONcoo	MORPH=empty	-que
piis	pius	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	piis
manibus	manus1	NOMcom	Case=Abl|Numb=Plur	manibus
Elysium	elysis	NOMcom	Case=Nom|Numb=Plur	elysium
Tyndareo	tyndareus	NOMcom	Case=Abl|Numb=Sing	tyndareo
dilecte	dilectus2	ADJqua	Case=Voc|Numb=Sing|Deg=Pos	dilecte
gener	gener	NOMcom	Case=Voc|Numb=Sing	gener
dilecte	dilectus2	ADJqua	Case=Voc|Numb=Sing|Deg=Pos	dilecte
Tonanti	tono	VER	Case=Dat|Numb=Sing|Mood=Par|Tense=Pres	tonanti
coniugii	coniugium	NOMcom	Case=Gen|Numb=Sing	coniugii
vindex	uindex	NOMcom	Case=Nom|Numb=Sing	uindex
ultor	ultor	NOMcom	Case=Nom|Numb=Sing	ultor
adulterii	adulterium	NOMcom	Case=Gen|Numb=Sing	adulterii
aeterno	aeternus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	aeterno
pollens	pollens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	pollens
aevo	aeuum	NOMcom	Case=Abl|Numb=Sing	aeuo
aeterna	aeternus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	aeterna
-que	que	CONcoo	MORPH=empty	-que
iuventa	iuuenta	NOMcom	Case=Abl|Numb=Sing	iuuenta
nec	nec2	CONcoo	MORPH=empty	nec
leti	letum	NOMcom	Case=Gen|Numb=Sing	leti
passus	passus1	NOMcom	Case=Acc|Numb=Sing	passus
tempora	tempus?	NOMcom	Case=Acc|Numb=Plur	tempora
nec	nec2	CONcoo	MORPH=empty	nec
senii	senium	NOMcom	Case=Gen|Numb=Sing	senii
.	.	PUNC	MORPH=empty	.
