form	lemma	POS	morph	treated_token
HIC	hic2	ADV	MORPH=empty	hic
Priami	priamus	ADJqua	Case=Gen|Numb=Sing|Deg=Sup	priami
non	non	ADVneg	MORPH=empty	non
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
tumulus	tumulus	NOMcom	Case=Nom|Numb=Sing	tumulus
nec	nec2	CONcoo	MORPH=empty	nec
condor	condo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=1	condor
in	in	PRE	MORPH=empty	in
ista	iste	PROdem	Case=Abl|Numb=Sing	ista
sede	sedes	NOMcom	Case=Abl|Numb=Sing	sede
caput	caput	NOMcom	Case=Acc|Numb=Sing	caput
Danai	dana	NOMcom	Case=Gen|Numb=Plur	danai
deripuere	deripio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	deripuere
meum	meus	PROpos	Case=Nom|Numb=Sing	meum
.	.	PUNC	MORPH=empty	.
ast	at2	CONcoo	MORPH=empty	ast
ego	ego	PROper	Case=Nom|Numb=Sing	ego
cum	cum3	CONsub	MORPH=empty	cum
lacerum	lacer	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	lacerum
sine	sine	PRE	MORPH=empty	sine
nomine	nomen	NOMcom	Case=Abl|Numb=Sing	nomine
funus	funus	NOMcom	Case=Acc|Numb=Sing	funus
haberem	habeo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=1	haberem
confugi	confugio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	confugi
ad	ad2	PRE	MORPH=empty	ad
cineres	cinis	NOMcom	Case=Acc|Numb=Plur	cineres
Hectoreos	hectoreus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	hectoreos
genitor	genitor	NOMcom	Case=Voc|Numb=Sing	genitor
illic	illic2	ADV	Deg=Pos	illic
et	et2	CONcoo	MORPH=empty	et
natos	natus1	NOMcom	Case=Acc|Numb=Plur	natos
Troiam	troia	NOMcom	Case=Acc|Numb=Sing	troiam
-que	que	CONcoo	MORPH=empty	-que
Asiam	asia	NOMcom	Case=Acc|Numb=Sing	asiam
-que	que	CONcoo	MORPH=empty	-que
sepultam	sepelio	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	sepultam
inveni	inuenio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	inueni
et	et2	CONcoo	MORPH=empty	et
nostrum	noster	PROpos	Case=Acc|Numb=Sing	nostrum
quidquid	quisquis1	PROrel	Case=Nom|Numb=Sing	quidquid
ubique	ubique	ADV	Deg=Pos	ubique
iacet	iaceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	iacet
.	.	PUNC	MORPH=empty	.
