form	lemma	POS	morph	treated_token
FATALE	fatalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	fatale
adscriptum	ascribo	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	adscriptum
nomen	nomen	NOMcom	Case=Nom|Numb=Sing	nomen
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
Protesilao	protesilaus	NOMcom	Case=Dat|Numb=Sing	protesilao
;	;	PUNC	MORPH=empty	;
nam	nam	CONcoo	MORPH=empty	nam
primus	primus	ADJord	Case=Nom|Numb=Sing|Deg=Sup	primus
Danaum	dana	NOMcom	Case=Acc|Numb=Sing	danaum
bello	bellum	NOMcom	Case=Abl|Numb=Sing	bello
obii	ober	NOMcom	Case=Dat|Numb=Sing	obii
Phrygio	phrygius	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	phrygio
audaci	audax	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	audaci
ingressus	ingredior	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	ingressus
Sigeia	sigeia	NOMcom	Case=Acc|Numb=Plur	sigeia
litora	litus	NOMcom	Case=Acc|Numb=Plur	litora
saltu	saltus?	NOMcom	Case=Abl|Numb=Sing	saltu
captus	capio2	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	captus
pellacis	pellax	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	pellacis
Lartiadae	lartiada	NOMcom	Case=Gen|Numb=Sing	lartiadae
insidiis	insidiae	NOMcom	Case=Abl|Numb=Plur	insidiis
.	.	PUNC	MORPH=empty	.
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
ne	ne4	CONsub	MORPH=empty	ne
Troianae	troianus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	troianae
premeret	premo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	premeret
pede	pes	NOMcom	Case=Abl|Numb=Sing	pede
litora	litus	NOMcom	Case=Acc|Numb=Plur	litora
terrae	terra	NOMcom	Case=Gen|Numb=Sing	terrae
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
super	super2	PRE	MORPH=empty	super
proprium	proprius	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	proprium
desiluit	desilio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	desiluit
clipeum	clipeus	NOMcom	Case=Acc|Numb=Sing	clipeum
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
queror	queror	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=1	queror
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
letum	letum	NOMcom	Case=Acc|Numb=Sing	letum
iam	iam	ADV	Deg=Pos	iam
tum	tum	ADV	Deg=Pos	tum
mea	meus	PROpos	Case=Nom|Numb=Plur	mea
fata	fatum	NOMcom	Case=Nom|Numb=Plur	fata
canebant	cano	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	canebant
tale	talis	PROdem	Case=Acc|Numb=Sing	tale
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
nomen	nomen	NOMcom	Case=Acc|Numb=Sing	nomen
cum	cum3	CONsub	MORPH=empty	cum
pater	pater	NOMcom	Case=Nom|Numb=Sing	pater
inposuit	impono	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	inposuit
.	.	PUNC	MORPH=empty	.
