form	lemma	POS	morph	treated_token
ENNOMUS	ennomo	VER	Numb=Sing|Tense=Pres|Voice=Act|Person=2	ennomvs
hic	hic2	ADV	MORPH=empty	hic
Chromius	chromius	NOMcom	Case=Nom|Numb=Sing|Deg=Comp	chromius
-que	que	CONcoo	MORPH=empty	-que
iacent	iaceo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	iacent
quis	qui?	PROint	Case=Nom|Numb=Sing	quis
Mysia	mysia	NOMcom	Case=Nom|Numb=Plur	mysia
regnum	regnum	NOMcom	Case=Acc|Numb=Sing	regnum
quis	quis1	PROint	Case=Nom|Numb=Sing	quis
pater	pater	NOMcom	Case=Nom|Numb=Sing	pater
Alcinous	alcinous	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	alcinous
Oceanus	oceanus1	NOMcom	Case=Nom|Numb=Sing	oceanus
-que	que	CONcoo	MORPH=empty	-que
atavus	atauus	NOMcom	Case=Nom|Numb=Sing	atauus
.	.	PUNC	MORPH=empty	.
nobilitas	nobilitas	NOMcom	Case=Nom|Numb=Sing	nobilitas
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
tanta	tantus	PROdem	Case=Nom|Numb=Sing	tanta
iuvat	iuuo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	iuuat
quo	quo?	ADVrel	MORPH=empty	quo
clarius	clare	ADV	Deg=Comp	clarius
istis	iste	PROdem	Case=Dat|Numb=Plur	istis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
genus	genus?	NOMcom	Case=Nom|Numb=Sing	genus
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
mortis	mors	NOMcom	Case=Gen|Numb=Sing	mortis
condicio	condicio	NOMcom	Case=Nom|Numb=Sing	condicio
gravior	grauis	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	grauior
.	.	PUNC	MORPH=empty	.
