form	lemma	POS	morph	treated_token
QUAE	quis1	PROint	Case=Nom|Numb=Sing	qvae
regina	regina	NOMcom	Case=Nom|Numb=Sing	regina
fui	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	fui
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
claro	clarus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	claro
nata	nascor	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=3	nata
Dymante	dymans	NOMcom	Case=Abl|Numb=Sing	dymante
quae	quis?	PROrel	Case=Nom|Numb=Sing	quae
Priami	priamus	ADJqua	Case=Gen|Numb=Sing|Deg=Sup	priami
coniunx	coniux	NOMcom	Case=Nom|Numb=Sing	coniunx
Hectora	hector	NOMcom	Case=Acc|Numb=Plur	hectora
quae	quis?	PROrel	Case=Acc|Numb=Plur	quae
genui	gigno	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	genui
hic	hic2	ADV	Deg=Pos	hic
Hecuba	hecuba	NOMcom	Case=Nom|Numb=Sing	hecuba
iniectis	inicio	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	iniectis
perii	pereo1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	perii
superobruta	superobruo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	superobruta
saxis	saxum	NOMcom	Case=Abl|Numb=Plur	saxis
set	sed	CONcoo	MORPH=empty	set
rabie	rabies	NOMcom	Case=Abl|Numb=Sing	rabie
linguae	lingua	NOMcom	Case=Gen|Numb=Sing	linguae
me	ego	PROper	Case=Acc|Numb=Sing	me
tamen	tamen	ADV	Deg=Pos	tamen
ulta	ulciscor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	ulta
prius	prius	ADJadv.ord	Deg=Comp	prius
.	.	PUNC	MORPH=empty	.
fidite	fido	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=SemDep|Person=2	fidite
ne	ne3	ADVneg	MORPH=empty	ne
regnis	regnum	NOMcom	Case=Abl|Numb=Plur	regnis
et	et2	CONcoo	MORPH=empty	et
prole	proles	NOMcom	Case=Abl|Numb=Sing	prole
et	et2	CONcoo	MORPH=empty	et
stirpe	stirps	NOMcom	Case=Abl|Numb=Sing	stirpe
parentum	parens1	NOMcom	Case=Gen|Numb=Plur	parentum
quicumque	quicumque1	PROrel	Case=Nom|Numb=Sing	quicumque
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
nostrum	noster	PROpos	Case=Acc|Numb=Plur	nostrum
legitis	lego?	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2	legitis
.	.	PUNC	MORPH=empty	.
