form	lemma	POS	morph	treated_token
HECTORE	hector	NOMcom	Case=Abl|Numb=Sing	hectore
prostrato	prosterno	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	prostrato
nec	nec2	CONcoo	MORPH=empty	nec
dis	deus	NOMcom	Case=Abl|Numb=Plur	dis
nec	nec2	CONcoo	MORPH=empty	nec
viribus	uis	NOMcom	Case=Abl|Numb=Plur	uiribus
aequis	aequus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	aequis
congressus	congredior	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	congressus
saevo	saeuus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	saeuo
Troilus	troilus	NOMcom	Case=Nom|Numb=Sing	troilus
Aeacidae	aeacidus	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	aeacidae
raptatus	rapto	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	raptatus
bigis	biga	NOMcom	Case=Abl|Numb=Sing	bigis
fratris	frater	NOMcom	Case=Gen|Numb=Sing	fratris
coniungor	coniungo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=1	coniungor
honori	honor	NOMcom	Case=Dat|Numb=Sing	honori
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
ob	ob	PRE	MORPH=empty	ob
exemplum	exemplum	NOMcom	Case=Acc|Numb=Sing	exemplum
nec	nec2	CONcoo	MORPH=empty	nec
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
poena	poena	NOMcom	Case=Nom|Numb=Sing	poena
gravis	grauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	grauis
.	.	PUNC	MORPH=empty	.
