form	lemma	POS	morph	treated_token
TROAS	troas	NOMcom	Case=Acc|Numb=Plur	troas
Achilleo	achilleo	NOMcom	Numb=Sing|Mood=Ind|Voice=Act|Person=1	achilleo
coniuncta	coniunctus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	coniuncta
Polyxena	polyxena	NOMcom	Case=Acc|Numb=Sing	polyxena
busto	bustum	NOMcom	Case=Abl|Numb=Sing	busto
malueram	malo	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=1	malueram
nullo	nullus	PROind	Case=Abl|Numb=Sing	nullo
caespite	caespes	NOMcom	Case=Abl|Numb=Sing	caespite
functa	fungor	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	functa
tegi	tego	VER	Mood=Inf|Tense=Pres|Voice=Pass	tegi
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
bene	bene	ADV	Deg=Pos	bene
discordes	discors	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	discordes
tumulos	tumulus	NOMcom	Case=Acc|Numb=Plur	tumulos
miscetis	misceo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2	miscetis
Achivi	achio	VER	Numb=Sing|Voice=Act	achiui
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
violare	uiolo	VER	Mood=Inf|Tense=Pres|Voice=Act	uiolare
magis	magis2	ADV	Deg=Comp	magis
quam	quam1	ADVrel	MORPH=empty	quam
sepelire	sepelio	VER	Mood=Inf|Tense=Pres|Voice=Act	sepelire
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
.	.	PUNC	MORPH=empty	.
