form	lemma	POS	morph	treated_token
FLOS	flos	NOMcom	Case=Nom|Numb=Sing	flos
Asiae	asia	NOMcom	Case=Gen|Numb=Sing	asiae
tanta	tantus	PROdem	Case=Abl|Numb=Sing	tanta
-que	que	CONcoo	MORPH=empty	-que
unus	unus	ADJcar	Case=Nom|Numb=Sing	unus
de	de	PRE	MORPH=empty	de
gente	gens	NOMcom	Case=Abl|Numb=Sing	gente
superstes	superstes	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	superstes
parvulus	paruulus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	paruulus
Argivis	argiuus	NOMcom	Case=Abl|Numb=Plur	argiuis
set	sed	CONcoo	MORPH=empty	set
iam	iam	ADV	Deg=Pos	iam
de	de	PRE	MORPH=empty	de
patre	pater	NOMcom	Case=Abl|Numb=Sing	patre
timendus	timeo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	timendus
hic	hic2	ADV	Deg=Pos	hic
iaceo	iaceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	iaceo
Astyanax	astyanax	NOMcom	Case=Nom|Numb=Sing	astyanax
Scaeis	scena	NOMcom	Case=Abl|Numb=Plur	scaeis
deiectus	deicio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	deiectus
ab	ab	PRE	MORPH=empty	ab
altis	altus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	altis
.	.	PUNC	MORPH=empty	.
pro	pro2	INJ	MORPH=empty	pro
dolor	dolor	NOMcom	Case=Voc|Numb=Sing	dolor
Iliaci	iliacus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	iliaci
Neptunia	neptunius	NOMcom	Case=Nom|Numb=Plur	neptunia
moenia	moenia	NOMcom	Case=Acc|Numb=Plur	moenia
muri	murus	NOMcom	Case=Nom|Numb=Plur	muri
viderunt	uideo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	uiderunt
aliquid	aliquis	PROind	Case=Acc|Numb=Sing	aliquid
crudelius	crudelis	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	crudelius
Hectore	hector	NOMcom	Case=Abl|Numb=Sing	hectore
tracto	traho	VER	Case=Abl|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act	tracto
.	.	PUNC	MORPH=empty	.
