form	lemma	POS	morph	treated_token
CONDITUR	conditer	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass	conditvr
hoc	hic1	PROdem	Case=Abl|Numb=Sing	hoc
tumulo	tumulus	NOMcom	Case=Abl|Numb=Sing	tumulo
Laerta	laertus	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	laerta
natus	natus?	VER	Case=Nom|Numb=Sing|Mood=Par|Voice=Dep	natus
Ulixes	ilixes	NOMcom	Case=Voc|Numb=Sing	vlixes
perlege	perlego2	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	perlege
Odyssea	odysseus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	odyssea
-ne	ne2	CONcoo	MORPH=empty	-ne
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
nosse	nosco	VER	Mood=Inf|Tense=Perf|Voice=Act	nosse
volens	uolens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos|Tense=Pres|Voice=Act	uolens
.	.	PUNC	MORPH=empty	.
