form	lemma	POS	morph	treated_token
PHOSPHORE	phosphor	NOMcom	Case=Abl|Numb=Sing	phosphore
clamosi	clamosus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	clamosi
spatiosa	spatiosus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	spatiosa
per	per	PRE	MORPH=empty	per
aequora	aequor	NOMcom	Case=Acc|Numb=Plur	aequora
circi	circus	NOMcom	Case=Gen|Numb=Sing	circi
septenas	septenus	ADJdis	Case=Acc|Numb=Plur	septenas
solitus	soleo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=SemDep	solitus
victor	uictor	NOMcom	Case=Nom|Numb=Sing	uictor
obire	obeo1	VER	Mood=Inf|Tense=Pres|Voice=Act	obire
vias	uia	NOMcom	Case=Acc|Numb=Plur	uias
inproperanter	improperanter	ADV	Deg=Pos	inproperanter
agens	ago	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	agens
primos	primus	ADJord	Case=Acc|Numb=Plur|Deg=Sup	primos
a	ab	PRE	MORPH=empty	a
carcere	carcer	NOMcom	Case=Abl|Numb=Sing	carcere
cursus	cursus	NOMcom	Case=Acc|Numb=Plur	cursus
fortis	fortis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	fortis
praegressis	praegredior	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Dep	praegressis
ut	ut4	CONsub	MORPH=empty	ut
potereris	potior	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=2	potereris
equis	equus	NOMcom	Case=Abl|Numb=Plur	equis
promptum	promptus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	promptum
et	et2	CONcoo	MORPH=empty	et
veloces	uelox	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	ueloces
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
anticipare	anticipo	VER	Mood=Inf|Tense=Pres|Voice=Act	anticipare
quadrigas	quadriga	NOMcom	Case=Acc|Numb=Plur	quadrigas
victores	uictor	NOMcom	Case=Acc|Numb=Plur	uictores
etiam	etiam	ADV	Deg=Pos	etiam
vincere	uinco	VER	Mood=Inf|Tense=Pres|Voice=Act	uincere
laus	laus	NOMcom	Case=Nom|Numb=Sing	laus
potior	potis	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	potior
.	.	PUNC	MORPH=empty	.
hunc	hic1	PROdem	Case=Acc|Numb=Sing	hunc
titulum	titulus	NOMcom	Case=Acc|Numb=Sing	titulum
vani	uanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	uani
solacia	solacium	NOMcom	Case=Acc|Numb=Plur	solacia
sume	sumo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	sume
sepulcri	sepulcrum	NOMcom	Case=Gen|Numb=Sing	sepulcri
et	et2	CONcoo	MORPH=empty	et
gradere	gradior	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Dep|Person=2	gradere
Elysios	elysius	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	elysios
praepes	praepes1	NOMcom	Case=Acc|Numb=Plur	praepes
ad	ad2	PRE	MORPH=empty	ad
alipedes	alipes	ADJqua	Case=Acc|Numb=Plur	alipedes
.	.	PUNC	MORPH=empty	.
Pegasus	pego	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	pegasus
hinc	hinc	ADV	Deg=Pos	hinc
dexter	dexter	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dexter
currat	curro	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	currat
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
laevus	laeuus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	laeuus
Ario	ario	NOMcom	Case=Abl|Numb=Sing	ario
-ne	ne2	CONcoo	MORPH=empty	-ne
funis	funis	NOMcom	Case=Nom|Numb=Sing	funis
eat	eo1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	eat
quartum	quartus	ADJord	Case=Acc|Numb=Sing|Deg=Pos	quartum
det	do	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	det
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
Castor	castor	NOMcom	Case=Nom|Numb=Sing	castor
equum	equus	NOMcom	Case=Acc|Numb=Sing	equum
.	.	PUNC	MORPH=empty	.
