form	lemma	POS	morph	treated_token
REX	rex	NOMcom	Case=Voc|Numb=Sing	rex
regum	rex	NOMcom	Case=Gen|Numb=Plur	regum
Atrides	atrides	NOMcom	Case=Nom|Numb=Plur	atrides
fraternae	fraternus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	fraternae
coniugis	coniux	NOMcom	Case=Gen|Numb=Sing	coniugis
ultor	ultor	NOMcom	Case=Nom|Numb=Sing	ultor
oppetii	oppetium	NOMcom	Case=Gen|Numb=Sing	oppetii
manibus	manus1	NOMcom	Case=Abl|Numb=Plur	manibus
coniugis	coniux	NOMcom	Case=Gen|Numb=Sing	coniugis
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
meae	meus	PROpos	Case=Gen|Numb=Sing	meae
.	.	PUNC	MORPH=empty	.
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
prodest	prosum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	prodest
Helenes	helenes	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	helenes
raptum	rapio	VER	Case=Acc|Numb=Sing|Mood=Par|Voice=Pass	raptum
punisse	punio	VER	Mood=Inf|Tense=Perf|Voice=Act	punisse
dolentem	doleo	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dolentem
vindicem	uindex	NOMcom	Case=Acc|Numb=Sing	uindicem
adulterii	adulterium	NOMcom	Case=Gen|Numb=Sing	adulterii
cum	cum3	CONsub	MORPH=empty	cum
Clytemestra	clytemestra	NOMcom	Case=Acc|Numb=Sing	clytemestra
necet	neco	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	necet
