form	lemma	POS	morph	treated_token
THEBARUM	thebar	NOMcom	Case=Gen|Numb=Sing	thebarvm
regina	regina	NOMcom	Case=Voc|Numb=Sing	regina
fui	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	fui
Sipyleia	sipyleius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sipyleia
cautes	cautes	NOMcom	Case=Voc|Numb=Plur	cautes
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
modo	modo1	ADV	Deg=Pos	modo
sum	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sum
laesi	laedo	VER	Case=Gen|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=1	laesi
numina	numen	NOMcom	Case=Acc|Numb=Plur	numina
Letoidum	letois	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	letoidum
.	.	PUNC	MORPH=empty	.
bis	bis	ADJadv.mul	MORPH=empty	bis
septem	septem	ADJcar	Case=Ind	septem
natis	nascor	NOMcom	Case=Abl|Numb=Plur|Tense=Perf	natis
genetrix	genetrix	NOMcom	Case=Nom|Numb=Sing	genetrix
laeta	laetus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	laeta
atque	atque1	CONcoo	MORPH=empty	atque
superba	superbus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	superba
tot	tot	PROdem	Case=Ind	tot
duxi	duco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	duxi
mater	mater	NOMcom	Case=Voc|Numb=Sing	mater
funera	funus	NOMcom	Case=Acc|Numb=Plur	funera
quot	quot1	PROrel	Case=Ind	quot
genui	gigno	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	genui
nec	nec2	CONcoo	MORPH=empty	nec
satis	satis2	ADV	Deg=Pos	satis
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
divis	diuus1	NOMcom	Case=Dat|Numb=Plur	diuis
duro	durus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	duro
circumdata	circumdo	VER	Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	circumdata
saxo	saxum	NOMcom	Case=Abl|Numb=Sing	saxo
amisi	amitto	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	amisi
humani	humanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humani
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
effigiem	effigies	NOMcom	Case=Acc|Numb=Sing	effigiem
;	;	PUNC	MORPH=empty	;
set	sed	CONcoo	MORPH=empty	set
dolor	dolor	NOMcom	Case=Nom|Numb=Sing	dolor
obstructis	obstruo	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	obstructis
quamquam	quamquam2	CONsub	MORPH=empty	quamquam
vitalibus	uitalis	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	uitalibus
haeret	haereo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	haeret
perpetuas	perpetuus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	perpetuas
-que	que	CONcoo	MORPH=empty	-que
rigat	rigo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	rigat
fonte	fons	NOMcom	Case=Abl|Numb=Sing	fonte
pio	pius	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	pio
lacrimas	lacrima	NOMcom	Case=Acc|Numb=Plur	lacrimas
pro	pro1	PRE	MORPH=empty	pro
facinus	facinus	NOMcom	Case=Acc|Numb=Sing	facinus
tantae	tantus	PROdem	Case=Gen|Numb=Sing	tantae
-ne	ne2	CONcoo	MORPH=empty	-ne
animis	animus	NOMcom	Case=Dat|Numb=Plur	animis
caelestibus	caelestis	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	caelestibus
irae	ira	NOMcom	Case=Dat|Numb=Sing	irae
durat	duro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	durat
adhuc	adhuc	ADV	Deg=Pos	adhuc
luctus	luctus	NOMcom	Case=Nom|Numb=Sing	luctus
matris	mater	NOMcom	Case=Gen|Numb=Sing	matris
imago	imago	NOMcom	Case=Nom|Numb=Sing	imago
perit	pereo1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	perit
.	.	PUNC	MORPH=empty	.
