form	lemma	POS	morph	treated_token
QUI	qui1	PROrel	Case=Nom|Numb=Sing	qvi
tumulum	tumulus	NOMcom	Case=Acc|Numb=Sing	tumulum
Priami	priamus	ADJqua	Case=Gen|Numb=Sing|Deg=Sup	priami
quaerit	quaero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	quaerit
legat	lego?	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	legat
Hectoris	hector	NOMcom	Case=Gen|Numb=Sing	hectoris
ante	ante1	ADV	MORPH=empty	ante
.	.	PUNC	MORPH=empty	.
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
meus	meus	PROpos	Case=Nom|Numb=Sing	meus
nato	natus1	NOMcom	Case=Dat|Numb=Sing	nato
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
prius	prius	ADJadv.ord	Deg=Comp	prius
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
dedi	do	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	dedi
.	.	PUNC	MORPH=empty	.
XXIV	xcio	NOMcom	Numb=Sing	xxiv
A	ab	PRE	MORPH=empty	a
.	.	PUNC	MORPH=empty	.
HECTORI	hector	NOMcom	Case=Dat|Numb=Sing	hectori
HECTORIS	hector	NOMcom	Case=Gen|Numb=Sing	hectoris
et	et2	CONcoo	MORPH=empty	et
patriae	patria	NOMcom	Case=Dat|Numb=Sing	patriae
simul	simul1	ADV	Deg=Pos	simul
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
commune	communis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	commune
sepulcrum	sepulcrum	NOMcom	Case=Nom|Numb=Sing	sepulcrum
amborum	ambo2	ADJcar	Case=Gen|Numb=Plur	amborum
quoniam	quoniam	CONsub	MORPH=empty	quoniam
iuncta	iunctus	ADJqua	Case=Nom|Numb=Sing|Tense=Perf|Voice=Pass	iuncta
ruina	ruina	NOMcom	Case=Nom|Numb=Sing	ruina
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
.	.	PUNC	MORPH=empty	.
