form	lemma	POS	morph	treated_token
Hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
tegor	tego	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=1	tegor
in	in	PRE	MORPH=empty	in
tumulo	tumulus	NOMcom	Case=Abl|Numb=Sing	tumulo
quarti	quartus	ADJord	Case=Gen|Numb=Sing|Deg=Pos	quarti
iam	iam	ADV	Deg=Pos	iam
prodigus	prodigus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	prodigus
aevi	aeuum	NOMcom	Case=Gen|Numb=Sing	aeui
Nestor	nestor	NOMcom	Case=Nom|Numb=Sing	nestor
consilio	consilium	NOMcom	Case=Abl|Numb=Sing	consilio
clarus	clarus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	clarus
et	et2	CONcoo	MORPH=empty	et
eloquio	eloquium	NOMcom	Case=Dat|Numb=Sing	eloquio
obiecit	obicio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	obiecit
sese	sui1	PROref	Case=Acc|Numb=Sing	sese
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
pro	pro1	PRE	MORPH=empty	pro
morte	mors	NOMcom	Case=Abl|Numb=Sing	morte
peremptus	perimo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	peremptus
filius	filius	NOMcom	Case=Nom|Numb=Sing	filius
et	et2	CONcoo	MORPH=empty	et
nati	nascor	NOMcom	Case=Gen|Numb=Sing	nati
vulnere	uulnus	NOMcom	Case=Abl|Numb=Sing	uulnere
vivo	uiuus2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	uiuo
pater	pater	NOMcom	Case=Nom|Numb=Sing	pater
eheu	eheu	INJ	MORPH=empty	eheu
cur	cur	ADVint	MORPH=empty	cur
fatis	fatum	NOMcom	Case=Abl|Numb=Plur	fatis
disponere	dispono	VER	Mood=Inf|Tense=Pres|Voice=Act	disponere
sic	sic	ADV	Deg=Pos	sic
placet	placeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	placet
aevum	aeuum	NOMcom	Case=Acc|Numb=Sing	aeuum
tam	tam	ADV	Deg=Pos	tam
longum	longus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	longum
ut	ut1	ADVrel	MORPH=empty	ut
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
tam	tam	ADV	Deg=Pos	tam
breve	breuis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	breue
ut	ut1	ADVrel	MORPH=empty	ut
Antilocho	antilochus	NOMcom	Case=Dat|Numb=Sing	antilocho
