form	lemma	POS	morph	treated_token
UNA	ana	ADJcar	Case=Nom|Numb=Sing	vna
quidem	quidem	ADV	Deg=Pos	quidem
geminis	geminus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	geminis
fulget	fulgeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	fulget
set	sed	CONcoo	MORPH=empty	set
dissita	dissero?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	dissita
punctis	punctum	NOMcom	Case=Abl|Numb=Plur	punctis
littera	littera	NOMcom	Case=Nom|Numb=Sing	littera
praenome	praenome	NOMcom	Numb=Sing	praenome
-ne	ne2	CONcoo	MORPH=empty	-ne
sic	sic	ADV	Deg=Pos	sic
L	liblis	PRE	MORPH=empty	l
nota	notus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	nota
sola	solus	PROind	Case=Nom|Numb=Sing	sola
facit	facio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	facit
post	post1	ADV	MORPH=empty	post
.	.	PUNC	MORPH=empty	.
M	ego	ADVint	MORPH=empty	m
.	.	PUNC	MORPH=empty	.
inrisum	irrisus	ADJqua	Case=Nom|Numb=Sing	inrisum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
puto	puto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	puto
sic	sic	ADV	Deg=Pos	sic
M	ne2	ADVint	MORPH=empty	m
non	non	ADVneg	MORPH=empty	non
tota	totus	PROind	Case=Nom|Numb=Sing	tota
videtur	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	uidetur
dissiluit	dissilio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dissiluit
saxi	saxum	NOMcom	Case=Gen|Numb=Sing	saxi
fragmine	fragmen	NOMcom	Case=Abl|Numb=Sing	fragmine
laesus	laedo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	laesus
apex	apex	NOMcom	Case=Nom|Numb=Sing	apex
.	.	PUNC	MORPH=empty	.
nec	nec2	CONcoo	MORPH=empty	nec
quisquam	quisquam	PROind	Case=Nom|Numb=Sing	quisquam
MARIUS	marius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	marivs
SEU	sum?	PROref	Numb=Sing	sev
MARCIUS	marcius	NOMcom	Case=Acc|Numb=Sing	marcivs
ANNE	anne	ADVint	MORPH=empty	anne
METELLUS	metellus	NOMcom	Case=Nom|Numb=Sing	metellvs
hic	hic1	PROdem	Case=Nom	hic
iaceat	iaceo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	iaceat
certis	certus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	certis
noverit	nosco	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	nouerit
indiciis	indicium	NOMcom	Case=Abl|Numb=Plur	indiciis
truncatis	trunco	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	truncatis
convulsa	conuello	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	conuulsa
iacent	iaceo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	iacent
elementa	elementa	NOMcom	Case=Acc|Numb=Plur	elementa
figuris	figura	NOMcom	Case=Abl|Numb=Plur	figuris
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
confusis	confundo2	ADJqua	Case=Dat|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	confusis
interfere	interfero	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	interfere
notis	nota	NOMcom	Case=Dat|Numb=Plur	notis
miremur	miror	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=1	miremur
periisse	pereo1	VER	Mood=Inf|Tense=Perf|Voice=Act	periisse
homines	homo	NOMcom	Case=Acc|Numb=Plur	homines
monumenta	monumentum	NOMcom	Case=Acc|Numb=Plur	monumenta
fatiscunt	fatisco	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	fatiscunt
mors	mors	NOMcom	Case=Nom|Numb=Sing	mors
etiam	etiam	ADV	Deg=Pos	etiam
saxis	saxum	NOMcom	Case=Abl|Numb=Plur	saxis
nominibus	nomen	NOMcom	Case=Abl|Numb=Plur	nominibus
-que	que	CONcoo	MORPH=empty	-que
venit	uenio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uenit
.	.	PUNC	MORPH=empty	.
