form	lemma	POS	morph	treated_token
SARPEDON	sarpedo	NOMcom	Numb=Sing	sarpedon
Lydus	lydus	NOMcom	Case=Nom|Numb=Sing|Deg=Pos	lydus
genitus	gigno	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	genitus
Iove	iuues	PROdem	Case=Abl|Numb=Sing	ioue
numine	numen	NOMcom	Case=Abl|Numb=Sing	numine
patris	pater	NOMcom	Case=Gen|Numb=Sing	patris
sperabam	spero	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=1	sperabam
caelum	caelum?	NOMcom	Case=Acc|Numb=Sing	caelum
set	sed	CONcoo	MORPH=empty	set
tegor	tego	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=1	tegor
hoc	hic1	PROdem	Case=Abl|Numb=Sing	hoc
tumulo	tumulus	NOMcom	Case=Abl|Numb=Sing	tumulo
sanguineis	sanguineus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	sanguineis
fletus	fletus	NOMcom	Case=Nom|Numb=Plur	fletus
lacrimis	lacrima	NOMcom	Case=Abl|Numb=Plur	lacrimis
pro	pro1	PRE	MORPH=empty	pro
ferrea	ferreus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	ferrea
fata	fatum	NOMcom	Case=Acc|Numb=Plur	fata
et	et2	CONcoo	MORPH=empty	et
patitur	patior	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	patitur
luctum	luctus	NOMcom	Case=Acc|Numb=Sing	luctum
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
prohibere	prohibeo	VER	Mood=Inf|Tense=Pres|Voice=Act	prohibere
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	potest
.	.	PUNC	MORPH=empty	.
