form	lemma	POS	morph	treated_token
HIPPOTHOUM	hippothos	NOMcom	Case=Acc|Numb=Sing	hippothovm
Pyleum	pyleus	NOMcom	Case=Acc|Numb=Sing	pyleum
-que	que	CONcoo	MORPH=empty	-que
tenet	teneo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	tenet
gremio	gremium	NOMcom	Case=Abl|Numb=Sing	gremio
infima	inferus	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	infima
tellus	tellus	NOMcom	Case=Nom|Numb=Sing	tellus
caulibus	caulis	NOMcom	Case=Abl|Numb=Plur	caulibus
et	et2	CONcoo	MORPH=empty	et
malvis	maluus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	maluis
terga	tergum	NOMcom	Case=Nom|Numb=Plur	terga
superna	supernus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	superna
virent	uireo2	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uirent
.	.	PUNC	MORPH=empty	.
nec	nec2	CONcoo	MORPH=empty	nec
vexat	uexo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uexat
cineres	cinis	NOMcom	Case=Acc|Numb=Plur	cineres
horti	hortus	NOMcom	Case=Gen|Numb=Sing	horti
cultura	cultura	NOMcom	Case=Nom|Numb=Sing	cultura
quietos	quietus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	quietos
dum	dum2	CONsub	MORPH=empty	dum
parcente	parco	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	parcente
manu	manus1	NOMcom	Case=Abl|Numb=Sing	manu
molle	mollis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	molle
holus	olus	NOMcom	Case=Nom|Numb=Sing	holus
excolitur	excolo2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	excolitur
.	.	PUNC	MORPH=empty	.
