form	lemma	POS	morph	treated_token
PRODITUS	prodo	VER	Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	proditvs
ad	ad2	PRE	MORPH=empty	ad
poenam	poena	NOMcom	Case=Acc|Numb=Sing	poenam
sceleratae	sceleratus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	sceleratae
fraude	fraus	NOMcom	Case=Abl|Numb=Sing	fraude
Lacaenae	lacaena	NOMcom	Case=Gen|Numb=Sing	lacaenae
et	et2	CONcoo	MORPH=empty	et
deformato	deformo?	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	deformato
corpore	corpus	NOMcom	Case=Abl|Numb=Sing	corpore
Deiphobus	deiphobus	NOMcom	Case=Nom|Numb=Sing	deiphobus
non	non	ADVneg	MORPH=empty	non
habeo	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	habeo
tumulum	tumulus	NOMcom	Case=Acc|Numb=Sing	tumulum
nisi	nisi	CONsub	MORPH=empty	nisi
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
voce	uox	NOMcom	Case=Abl|Numb=Sing	uoce
vocantis	uoco	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	uocantis
et	et2	CONcoo	MORPH=empty	et
pius	pius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	pius
Aeneas	aeneus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	aeneas
et	et2	CONcoo	MORPH=empty	et
Maro	marus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	maro
conposuit	compono	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	conposuit
.	.	PUNC	MORPH=empty	.
