form	lemma	POS	morph	treated_token
EFFIGIEM	effigies	NOMcom	Case=Acc|Numb=Sing	effigiem
rex	rex	NOMcom	Case=Nom|Numb=Sing	rex
Croese	croesus	ADV	Deg=Pos	croese
tuam	tuus	PROpos	Case=Acc|Numb=Sing	tuam
ditissime	diue	ADV	Case=Voc|Deg=Sup	ditissime
regum	rex	NOMcom	Case=Gen|Numb=Plur	regum
vidit	uideo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	uidit
aput	apud	PRE	MORPH=empty	aput
manes	manes	NOMpro	Case=Acc|Numb=Plur	manes
Diogenes	diogenis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	diogenes
Cynicus	cynicus	NOMcom	Case=Nom|Numb=Sing	cynicus
.	.	PUNC	MORPH=empty	.
nil	nihil	PROind	Case=Ind	nil
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquit
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
Croese	croesus	NOMcom	Case=Voc|Numb=Sing	croese
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
;	;	PUNC	MORPH=empty	;
superant	supero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	superant
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
cuncta	cunctus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	cuncta
.	.	PUNC	MORPH=empty	.
nudus	nudus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	nudus
eram	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=1	eram
sic	sic	ADV	Deg=Pos	sic
sum	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sum
.	.	PUNC	MORPH=empty	.
nil	nihil	PROind	Case=Ind	nil
habui	habeo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	habui
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
habeo	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	habeo
rex	rex	NOMcom	Case=Nom|Numb=Sing	rex
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
Haud	haud	ADVneg	MORPH=empty	haud
egui	egeo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	egui
cum	cum3	CONsub	MORPH=empty	cum
tu	tu	PROper	Case=Nom|Numb=Sing	tu
mendice	mendice	ADV	Numb=Sing|Deg=Pos	mendice
carebas	careo	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=2	carebas
omnibus	omnis	PROind	Case=Dat|Numb=Plur	omnibus
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
careo	careo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	careo
si	si2	CONsub	MORPH=empty	si
modo	modo1	ADV	Deg=Pos	modo
non	non	ADVneg	MORPH=empty	non
egeo	egeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	egeo
