form	lemma	POS	morph	treated_token
o	o	INJ	MORPH=empty	o
ti	tu	PROper	Numb=Sing	ti
monos	monus	NOMcom	Case=Acc|Numb=Plur	monos
o	o	INJ	MORPH=empty	o
sofo	sofus	NOMcom	Case=Abl|Numb=Sing	sofo
s	si?	VER	Numb=Sing	s
e	ex	PRE	MORPH=empty	e
leuqeros	leueho	NOMcom	Case=Acc|Numb=Plur	leuqeros
kai	caus	NOMcom	Case=Gen|Numb=Sing	kai
pa	pas	NOMcom	Case=Nom|Numb=Sing	pa
s	si?	PROref	Numb=Sing	s
a	ab	PRE	MORPH=empty	a
frw	fres	NOMcom	Case=Abl|Numb=Sing	frw
-ne	ne2	CONcoo	MORPH=empty	-ne
dou	dous	NOMcom	Case=Abl|Numb=Sing	dou
los	los	NOMcom	Case=Nom|Numb=Plur	los
laudetur	laudo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	laudetur
vero	uerum4	CONcoo	Deg=Pos	uero
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
imperator	imperator	NOMcom	Case=Nom|Numb=Sing	imperator
aut	aut	CONcoo	MORPH=empty	aut
etiam	etiam	ADV	Deg=Pos	etiam
appelletur	appello?	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	appelletur
aut	aut	CONcoo	MORPH=empty	aut
hoc	hic1	PROdem	Case=Abl|Numb=Sing	hoc
nomine	nomen	NOMcom	Case=Abl|Numb=Sing	nomine
dignus	dignus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dignus
putetur	puto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	putetur
.	.	PUNC	MORPH=empty	.
quo	quis1	PROint	Case=Abl|Numb=Sing	quo
modo	modus	NOMcom	Case=Abl|Numb=Sing	modo
aut	aut	CONcoo	MORPH=empty	aut
cui	quis1	PROint	Case=Dat|Numb=Sing	cui
tandem	tandem	ADV	Deg=Pos	tandem
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
libero	liber2	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	libero
imperabit	impero	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	imperabit
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
non	non	ADVneg	MORPH=empty	non
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	potest
cupiditatibus	cupiditas	NOMcom	Case=Dat|Numb=Plur	cupiditatibus
suis	suus	PROpos.ref	Case=Dat|Numb=Plur	suis
imperare	impero	VER	Mood=Inf|Tense=Pres|Voice=Act	imperare
refrenet	refreno	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	refrenet
primum	primum	ADJadv.ord	Deg=Sup	primum
libidines	libido	NOMcom	Case=Acc|Numb=Plur	libidines
spernat	sperno	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	spernat
voluptates	uoluptas	NOMcom	Case=Acc|Numb=Plur	uoluptates
iracundiam	iracundia	NOMcom	Case=Acc|Numb=Sing	iracundiam
teneat	teneo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	teneat
coerceat	coerceo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	coerceat
avaritiam	auaritia	NOMcom	Case=Acc|Numb=Sing	auaritiam
ceteras	ceterus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	ceteras
animi	animus	NOMcom	Case=Gen|Numb=Sing	animi
labis	labes	NOMcom	Case=Acc|Numb=Plur	labis
repellat	repello	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	repellat
;	;	PUNC	MORPH=empty	;
tum	tum	ADV	Deg=Pos	tum
incipiat	incipio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	incipiat
aliis	alius	PROind	Case=Dat|Numb=Plur	aliis
imperare	impero	VER	Mood=Inf|Tense=Pres|Voice=Act	imperare
cum	cum3	CONsub	MORPH=empty	cum
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
inprobissimis	improbus	ADJqua	Case=Dat|Numb=Plur|Deg=Sup	inprobissimis
dominis	dominus	NOMcom	Case=Dat|Numb=Plur	dominis
dedecori	dedecus	NOMcom	Case=Dat|Numb=Sing	dedecori
ac	ac1	CONcoo	MORPH=empty	ac
turpitudini	turpitudo	NOMcom	Case=Dat|Numb=Sing	turpitudini
parere	pareo	VER	Mood=Inf|Tense=Pres|Voice=Act	parere
desierit	desino	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	desierit
dum	dum2	CONsub	MORPH=empty	dum
quidem	quidem	ADV	Deg=Pos	quidem
iis	is	PROdem	Case=Dat|Numb=Plur	iis
oboediet	obedio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	oboediet
non	non	ADVneg	MORPH=empty	non
modo	modo1	ADV	Deg=Pos	modo
imperator	imperator	NOMcom	Case=Nom|Numb=Sing	imperator
sed	sed	CONcoo	MORPH=empty	sed
liber	liber1	NOMcom	Case=Nom|Numb=Sing	liber
habendus	habeo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	habendus
omnino	omnino	ADV	Deg=Pos	omnino
non	non	ADVneg	MORPH=empty	non
erit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	erit
.	.	PUNC	MORPH=empty	.
praeclare	praeclare	ADV	Deg=Pos	praeclare
enim	enim2	CONcoo	MORPH=empty	enim
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
usurpatum	usurpo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	usurpatum
a	ab	PRE	MORPH=empty	a
doctissimis	doctus	ADJqua	Case=Abl|Numb=Plur|Deg=Sup	doctissimis
quorum	qui1	PROrel	Case=Gen|Numb=Plur	quorum
ego	ego	PROper	Case=Nom|Numb=Sing	ego
auctoritate	auctoritas	NOMcom	Case=Abl|Numb=Sing	auctoritate
non	non	ADVneg	MORPH=empty	non
uterer	utor	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Dep|Person=1	uterer
si	si2	CONsub	MORPH=empty	si
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
apud	apud	PRE	MORPH=empty	apud
aliquos	aliquis	PROind	Case=Acc|Numb=Plur	aliquos
agrestis	agrestis1	NOMcom	Case=Nom|Numb=Sing	agrestis
