form	lemma	POS	morph	treated_token
o	o	INJ	MORPH=empty	o
ti	tu	PROper	Numb=Sing	ti
mono	monus	NOMcom	Case=Abl|Numb=Sing	mono
-ne	ne2	CONcoo	MORPH=empty	-ne
to	tu	PROper	Case=Abl|Numb=Sing	to
kalo	kalus	NOMcom	Case=Abl|Numb=Sing	kalo
n	ne2	ADVint	MORPH=empty	n
a	ab	PRE	MORPH=empty	a
gaqo	gacum	NOMcom	Case=Abl|Numb=Sing	gaqo
-ne	ne2	CONcoo	MORPH=empty	-ne
.	.	PUNC	MORPH=empty	.
vereor	uereor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=1	uereor
ne	ne4	CONsub	MORPH=empty	ne
cui	quis2	PROind	Case=Dat|Numb=Sing	cui
vestrum	uos	PROper	Case=Gen|Numb=Plur	uestrum
ex	ex	PRE	MORPH=empty	ex
Socraticorum	socraticus	NOMcom	Case=Gen|Numb=Plur	socraticorum
hominum	homo	NOMcom	Case=Gen|Numb=Plur	hominum
disputationibus	disputatio	NOMcom	Case=Abl|Numb=Plur	disputationibus
non	non	ADVneg	MORPH=empty	non
ex	ex	PRE	MORPH=empty	ex
meo	meus	PROpos	Case=Abl|Numb=Sing	meo
sensu	sensus	NOMcom	Case=Abl|Numb=Sing	sensu
deprompta	depromo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Pass|Person=3	deprompta
haec	hic1	PROdem	Case=Nom|Numb=Sing	haec
videatur	uideo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	uideatur
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
;	;	PUNC	MORPH=empty	;
dicam	dico?	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	dicam
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
sentio	sentio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sentio
tamen	tamen	ADV	Deg=Pos	tamen
et	et2	CONcoo	MORPH=empty	et
dicam	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	dicam
brevius	breuiter	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	breuius
quam	quam1	ADVrel	MORPH=empty	quam
res	res	NOMcom	Case=Nom|Numb=Sing	res
tanta	tantus	PROdem	Case=Nom|Numb=Sing	tanta
dici	dico?	VER	Mood=Inf|Tense=Pres|Voice=Pass	dici
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	potest
.	.	PUNC	MORPH=empty	.
numquam	numquam	ADVneg	MORPH=empty	numquam
hercule	hercules	INJ	MORPH=empty	hercule
ego	ego	PROper	Case=Nom|Numb=Sing	ego
neque	neque	CONcoo	MORPH=empty	neque
pecunias	pecunia	NOMcom	Case=Acc|Numb=Plur	pecunias
istorum	iste	PROdem	Case=Gen|Numb=Plur	istorum
neque	neque	CONcoo	MORPH=empty	neque
tecta	tectum	NOMcom	Case=Acc|Numb=Plur	tecta
magnifica	magnificus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	magnifica
neque	neque	CONcoo	MORPH=empty	neque
opes	ops	NOMcom	Case=Acc|Numb=Plur	opes
neque	neque	CONcoo	MORPH=empty	neque
imperia	imperium	NOMcom	Case=Acc|Numb=Plur	imperia
neque	neque	CONcoo	MORPH=empty	neque
eas	is	PROdem	Case=Acc|Numb=Plur	eas
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
maxime	magis2	ADV	Deg=Sup	maxime
astricti	astrictus	ADJqua	Case=Nom|Numb=Plur	astricti
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
voluptates	uoluptas	NOMcom	Case=Acc|Numb=Plur	uoluptates
in	in	PRE	MORPH=empty	in
bonis	bonus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	bonis
rebus	res	NOMcom	Case=Abl|Numb=Plur	rebus
aut	aut	CONcoo	MORPH=empty	aut
expetendis	expeto	VER	Case=Abl|Numb=Plur|Mood=Adj|Voice=Pass	expetendis
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
duxi	duco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	duxi
quippe	quippe2	CONcoo	MORPH=empty	quippe
cum	cum3	CONsub	MORPH=empty	cum
viderem	uideo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=1	uiderem
rebus	res	NOMcom	Case=Abl|Numb=Plur	rebus
his	hic1	PROdem	Case=Abl|Numb=Plur	his
circumfluentis	circumfluo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	circumfluentis
ea	is	PROdem	Case=Acc|Numb=Plur	ea
tamen	tamen	ADV	Deg=Pos	tamen
desiderare	desidero	VER	Mood=Inf|Tense=Pres|Voice=Act	desiderare
maxime	magis2	ADV	Deg=Sup	maxime
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
abundarent	abundo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	abundarent
;	;	PUNC	MORPH=empty	;
neque	neque	CONcoo	MORPH=empty	neque
enim	enim2	CONcoo	MORPH=empty	enim
umquam	umquam	ADV	Deg=Pos	umquam
expletur	expleo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	expletur
nec	nec2	CONcoo	MORPH=empty	nec
satiatur	satio2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	satiatur
cupiditatis	cupiditas	NOMcom	Case=Gen|Numb=Sing	cupiditatis
sitis	sitis	NOMcom	Case=Nom|Numb=Sing	sitis
neque	neque	CONcoo	MORPH=empty	neque
solum	solum2	ADV	Deg=Pos	solum
ea	is	PROdem	Case=Acc|Numb=Plur	ea
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
habent	habeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habent
libidine	libido	NOMcom	Case=Abl|Numb=Sing	libidine
augendi	augeo	VER	Case=Nom|Numb=Plur|Mood=Ger|Voice=Act	augendi
cruciantur	crucio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	cruciantur
sed	sed	CONcoo	MORPH=empty	sed
etiam	etiam	ADV	Deg=Pos	etiam
amittendi	amitto	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	amittendi
metu	metus	NOMcom	Case=Abl|Numb=Sing	metu
.	.	PUNC	MORPH=empty	.
in	in	PRE	MORPH=empty	in
