form	lemma	POS	morph	treated_token
o	o	INJ	MORPH=empty	o
ti	tu	PROper	Numb=Sing	ti
monos	monus	NOMcom	Case=Acc|Numb=Plur	monos
o	o	INJ	MORPH=empty	o
sofo	sofus	NOMcom	Case=Abl|Numb=Sing	sofo
s	si?	PRE	MORPH=empty	s
plousios	plousium	NOMcom	Case=Acc|Numb=Plur	plousios
quae	quis1	PROint	Case=Nom|Numb=Sing	quae
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ista	iste	PROdem	Case=Nom|Numb=Sing	ista
in	in	PRE	MORPH=empty	in
commemoranda	commemoro	VER	Case=Abl|Numb=Sing|Mood=Adj|Voice=Pass	commemoranda
pecunia	pecunia	NOMcom	Case=Abl|Numb=Sing	pecunia
tua	tuus	PROpos	Case=Abl|Numb=Sing	tua
tam	tam	ADV	Deg=Pos	tam
insolens	insolens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	insolens
ostentatio	ostentatio	NOMcom	Case=Nom|Numb=Sing	ostentatio
solus	solus	PROind	Case=Nom|Numb=Sing	solus
-ne	ne2	CONcoo	MORPH=empty	-ne
tu	tu	PROper	Case=Nom|Numb=Sing	tu
dives	diues	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	diues
pro	pro2	INJ	MORPH=empty	pro
di	deus	NOMcom	Case=Voc|Numb=Plur	di
inmortales	immortalis	ADJqua	Case=Voc|Numb=Plur|Deg=Pos	inmortales
ego	ego	PROper	Case=Nom|Numb=Sing	ego
-ne	ne2	CONcoo	MORPH=empty	-ne
me	ego	PROper	Case=Acc|Numb=Sing	me
audisse	audio	VER	Mood=Inf|Tense=Perf|Voice=Act	audisse
aliquid	aliquis	PROind	Case=Acc|Numb=Sing	aliquid
et	et2	CONcoo	MORPH=empty	et
didicisse	disco	VER	Mood=Inf|Tense=Perf|Voice=Act	didicisse
non	non	ADVneg	MORPH=empty	non
gaudeam	gaudeo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=SemDep|Person=1	gaudeam
solus	solus	PROind	Case=Nom|Numb=Sing	solus
-ne	ne2	CONcoo	MORPH=empty	-ne
dives	diues	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	diues
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
si	si2	CONsub	MORPH=empty	si
ne	ne3	ADVneg	MORPH=empty	ne
dives	diues	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	diues
quidem	quidem	ADV	Deg=Pos	quidem
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
si	si2	CONsub	MORPH=empty	si
pauper	pauper	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	pauper
etiam	etiam	ADV	Deg=Pos	etiam
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
enim	enim2	CONcoo	MORPH=empty	enim
intellegimus	intelligo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	intellegimus
divitem	diues	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	diuitem
aut	aut	CONcoo	MORPH=empty	aut
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
verbum	uerbum	NOMcom	Case=Acc|Numb=Sing	uerbum
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
homine	homo	NOMcom	Case=Abl|Numb=Sing	homine
ponimus	pono	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	ponimus
opinor	opinor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=1	opinor
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
cui	qui1	PROrel	Case=Dat|Numb=Sing	cui
tanta	tantus	PROdem	Case=Nom|Numb=Sing	tanta
possessio	possessio	NOMcom	Case=Nom|Numb=Sing	possessio
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
ut	ut4	CONsub	MORPH=empty	ut
ad	ad2	PRE	MORPH=empty	ad
liberaliter	liberaliter	ADV	Deg=Pos	liberaliter
vivendum	uiuo	VER	Case=Acc|Numb=Sing|Mood=Ger|Voice=Pass	uiuendum
facile	facile	ADV	Deg=Pos	facile
contentus	contentus?	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	contentus
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
nihil	nihil	PROind	Case=Ind	nihil
quaerat	quaero	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	quaerat
nihil	nihil	PROind	Case=Ind	nihil
adpetat	appeto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	adpetat
nihil	nihil	PROind	Case=Ind	nihil
optet	opto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	optet
amplius	ample	ADV	Deg=Comp	amplius
.	.	PUNC	MORPH=empty	.
animus	animus	NOMcom	Case=Nom|Numb=Sing	animus
oportet	oportet	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	oportet
tuus	tuus	PROpos	Case=Nom|Numb=Sing	tuus
se	sui1	PROref	Case=Acc|Numb=Sing	se
iudicet	iudico	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	iudicet
divitem	diues	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	diuitem
non	non	ADVneg	MORPH=empty	non
hominum	homo	NOMcom	Case=Gen|Numb=Plur	hominum
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
neque	neque	CONcoo	MORPH=empty	neque
possessiones	possessio	NOMcom	Case=Acc|Numb=Plur	possessiones
tuae	tuus	PROpos	Case=Gen|Numb=Sing	tuae
.	.	PUNC	MORPH=empty	.
nihil	nihil	PROind	Case=Ind	nihil
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
deesse	desum1	VER	Mood=Inf|Tense=Pres|Voice=Act	deesse
putat	puto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	putat
nihil	nihil	PROind	Case=Ind	nihil
curat	curo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	curat
amplius	ample	ADV	Deg=Comp	amplius
satiatus	satio2	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	satiatus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
aut	aut	CONcoo	MORPH=empty	aut
