form	lemma	POS	morph	treated_token
o	o	INJ	MORPH=empty	o
ti	tu	PROper	Numb=Sing	ti
pa	pas	NOMcom	Case=Voc|Numb=Sing	pa
s	sum1	VER	Numb=Sing	s
a	ab	INJ	MORPH=empty	a
frw	fricer	NOMcom	Case=Voc|Numb=Sing	frw
-ne	ne2	CONcoo	MORPH=empty	-ne
mainetai	maineta	NOMcom	Case=Gen|Numb=Sing	mainetai
ego	ego	PROper	Case=Nom|Numb=Sing	ego
vero	uero4	CONcoo	MORPH=empty	uero
te	tu	PROper	Case=Acc|Numb=Sing	te
non	non	ADVneg	MORPH=empty	non
stultum	stultus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	stultum
ut	ut4	CONsub	MORPH=empty	ut
saepe	saepe	ADV	Deg=Pos	saepe
non	non	ADVneg	MORPH=empty	non
inprobum	improbus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	inprobum
ut	ut4	CONsub	MORPH=empty	ut
semper	semper	ADV	Deg=Pos	semper
sed	sed	CONcoo	MORPH=empty	sed
dementem	demens	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dementem
rebus	res	NOMcom	Case=Abl|Numb=Plur	rebus
ad	ad2	PRE	MORPH=empty	ad
victum	uictus	NOMcom	Case=Acc|Numb=Sing	uictum
necessariis	necessarius2	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	necessariis
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
invictus	inuictus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	inuictus
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	potest
.	.	PUNC	MORPH=empty	.
sapientis	sapiens1	NOMcom	Case=Gen|Numb=Sing	sapientis
animus	animus	NOMcom	Case=Nom|Numb=Sing	animus
magnitudi	magnitudo	NOMcom	Case=Gen|Numb=Sing	magnitudi
-ne	ne2	CONcoo	MORPH=empty	-ne
consilii	consilium	NOMcom	Case=Gen|Numb=Sing	consilii
tolerantia	tolerantia	NOMcom	Case=Nom|Numb=Sing	tolerantia
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
humanarum	humanus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	humanarum
contemptio	contemptio	NOMcom	Case=Nom|Numb=Sing	contemptio
-ne	ne2	CONcoo	MORPH=empty	-ne
fortunae	fortuna	NOMcom	Case=Gen|Numb=Sing	fortunae
virtutibus	uirtus	NOMcom	Case=Abl|Numb=Plur	uirtutibus
denique	denique	ADV	Deg=Pos	denique
omnibus	omnis	PROind	Case=Abl|Numb=Plur	omnibus
ut	ut4	CONsub	MORPH=empty	ut
moenibus	moenia	NOMcom	Case=Abl|Numb=Plur	moenibus
saeptus	saepio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	saeptus
vincetur	uinco	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	uincetur
et	et2	CONcoo	MORPH=empty	et
expugnabitur	expugno	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	expugnabitur
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
ne	ne3	ADVneg	MORPH=empty	ne
civitate	ciuitas	NOMcom	Case=Abl|Numb=Sing	ciuitate
quidem	quidem	ADV	Deg=Pos	quidem
pelli	pello	VER	Mood=Inf|Tense=Pres|Voice=Pass	pelli
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	potest
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
enim	enim2	CONcoo	MORPH=empty	enim
civitas	ciuitas	NOMcom	Case=Nom|Numb=Sing	ciuitas
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
-ne	ne2	CONcoo	MORPH=empty	-ne
conventus	conuentus	NOMcom	Case=Nom|Numb=Sing	conuentus
etiam	etiam	ADV	Deg=Pos	etiam
ferorum	ferus1	NOMcom	Case=Gen|Numb=Plur	ferorum
et	et2	CONcoo	MORPH=empty	et
inmanium	immanis	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	inmanium
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
-ne	ne2	CONcoo	MORPH=empty	-ne
etiam	etiam	ADV	Deg=Pos	etiam
fugitivorum	fugitiuus1	NOMcom	Case=Gen|Numb=Plur	fugitiuorum
ac	ac1	CONcoo	MORPH=empty	ac
latronum	latro1	NOMcom	Case=Gen|Numb=Plur	latronum
congregata	congrego	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	congregata
unum	unus	ADJcar	Case=Acc|Numb=Sing	unum
in	in	PRE	MORPH=empty	in
locum	locus	NOMcom	Case=Acc|Numb=Sing	locum
multitude	multitudo	NOMcom	Case=Nom|Numb=Sing|Deg=Pos	multitude
certe	certe	ADV	Deg=Pos	certe
negabis	nego	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=2	negabis
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
igitur	igitur	CONcoo	MORPH=empty	igitur
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
illa	ille	PROdem	Case=Nom|Numb=Sing	illa
tum	tum	ADV	Deg=Pos	tum
civitas	ciuitas	NOMcom	Case=Nom|Numb=Sing	ciuitas
cum	cum3	CONsub	MORPH=empty	cum
leges	lex	NOMcom	Case=Nom|Numb=Plur	leges
in	in	PRE	MORPH=empty	in
ea	is	PROdem	Case=Abl|Numb=Sing	ea
nihil	nihil	PROind	Case=Ind	nihil
valebant	ualeo	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	ualebant
cum	cum3	CONsub	MORPH=empty	cum
iudicia	iudicium	NOMcom	Case=Nom|Numb=Plur	iudicia
iacebant	iaceo	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	iacebant
cum	cum3	CONsub	MORPH=empty	cum
mos	mos	NOMcom	Case=Nom|Numb=Sing	mos
patrius	patrius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	patrius
occiderat	occido?	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	occiderat
cum	cum2	PRE	MORPH=empty	cum
ferro	ferrum	NOMcom	Case=Abl|Numb=Sing	ferro
pulsis	pello	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	pulsis
magistratibus	magistratus	NOMcom	Case=Abl|Numb=Plur	magistratibus
