form	lemma	POS	morph	treated_token
Principalis	principalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	principalis
haec	hic1	PROdem	Case=Nom|Numb=Sing	haec
in	in	PRE	MORPH=empty	in
psalmis	psalma	NOMcom	Case=Abl|Numb=Plur	psalmis
intellegentia	intelligentia	NOMcom	Case=Nom|Numb=Sing	intellegentia
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ex	ex	PRE	MORPH=empty	ex
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
persona	persona	NOMcom	Case=Abl|Numb=Sing	persona
uel	uel2	CONcoo	Deg=Pos	uel
in	in	PRE	MORPH=empty	in
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
ea	is	PROdem	Case=Nom|Numb=Plur	ea
quse	quis?	PROrel	Numb=Sing	quse
dicta	dictum	NOMcom	Case=Nom|Numb=Plur	dicta
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
intellegi	intelligo	VER	Mood=Inf|Tense=Pres|Voice=Pass	intellegi
oporteant	oportet	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	oporteant
posse	possum1	VER	Mood=Inf|Tense=Pres|Voice=Act	posse
discernere	discerno	VER	Mood=Inf|Tense=Pres|Voice=Act	discernere
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
enim	enim2	CONcoo	MORPH=empty	enim
uniformis	uniformis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	uniformis
et	et2	CONcoo	MORPH=empty	et
indiscreta	indiscretus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	indiscreta
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
constitutio	constitutio	NOMcom	Case=Nom|Numb=Sing	constitutio
ut	ut4	CONsub	MORPH=empty	ut
non	non	ADVneg	MORPH=empty	non
et	et2	CONcoo	MORPH=empty	et
auctores	auctor	NOMcom	Case=Nom|Numb=Plur	auctores
habeant	habeo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	habeant
et	et2	CONcoo	MORPH=empty	et
genera	genus?	NOMcom	Case=Acc|Numb=Plur	genera
diuersa	diuersus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	diuersa
.	.	PUNC	MORPH=empty	.
inuenimus	inuenio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	inuenimus
enim	enim2	CONcoo	MORPH=empty	enim
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
frequenter	frequenter	ADV	Deg=Pos	frequenter
personam	persona	NOMcom	Case=Acc|Numb=Sing	personam
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
patris	pater	NOMcom	Case=Gen|Numb=Sing	patris
solere	soleo	VER	Mood=Inf|Tense=Pres|Voice=SemDep	solere
proponi	propono	VER	Mood=Inf|Tense=Pres|Voice=Pass	proponi
ut	ut4	CONsub	MORPH=empty	ut
in	in	PRE	MORPH=empty	in
octogesimo	octogesimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	octogesimo
et	et2	CONcoo	MORPH=empty	et
octauo	octauus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	octauo
psalmo	psalmus	NOMcom	Case=Abl|Numb=Sing	psalmo
cum	cum3	CONsub	MORPH=empty	cum
dicitur	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	dicitur
exal	exal	NOMcom	Case=Nom|Numb=Sing	exal
taui	tauus	NOMcom	Numb=Sing	taui
electum	eligo3	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	electum
de	de	PRE	MORPH=empty	de
plebe	plebs	NOMcom	Case=Abl|Numb=Sing	plebe
mea	meus	PROpos	Case=Abl|Numb=Sing	mea
.	.	PUNC	MORPH=empty	.
inueni	inuenio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	inueni
Dauid	dauis	ADJqua	Numb=Sing|Deg=Pos	dauid
seruum	seruus1	NOMcom	Case=Acc|Numb=Sing	seruum
meum	meus	PROpos	Case=Acc|Numb=Sing	meum
in	in	PRE	MORPH=empty	in
oleo	oleum	NOMcom	Case=Abl|Numb=Sing	oleo
sancto	sanctus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	sancto
unxi	ungo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	unxi
eum	is	PROdem	Case=Acc|Numb=Sing	eum
.	.	PUNC	MORPH=empty	.
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
inuocabit	inuoco	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	inuocabit
me	ego	PROper	Case=Acc|Numb=Sing	me
pater	pater	NOMcom	Case=Voc|Numb=Sing	pater
mese	mesus	NOMcom	Case=Voc|Numb=Sing	mese
es	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	es
tu	tu	PROper	Case=Nom|Numb=Sing	tu
et	et2	CONcoo	MORPH=empty	et
susceptor	susceptor	NOMcom	Case=Nom|Numb=Sing	susceptor
salutis	salus	NOMcom	Case=Gen|Numb=Sing	salutis
meae	meus	PROpos	Case=Gen|Numb=Sing	meae
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
ego	ego	PROper	Case=Nom|Numb=Sing	ego
primogenitum	primogenitus	VER	Case=Acc|Numb=Sing|Deg=Pos|Mood=SupU	primogenitum
ponam	pono	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	ponam
eum	is	PROdem	Case=Acc|Numb=Sing	eum
excelsum	excelsus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	excelsum
super	super2	PRE	MORPH=empty	super
omnes	omnis	PROind	Case=Acc|Numb=Plur	omnes
reges	rex	NOMcom	Case=Acc|Numb=Plur	reges
terrae	terra	NOMcom	Case=Gen|Numb=Sing	terrae
.	.	PUNC	MORPH=empty	.
personam	persona	NOMcom	Case=Acc|Numb=Sing	personam
uero	uero4	CONcoo	MORPH=empty	uero
filii	filius	NOMcom	Case=Gen|Numb=Sing	filii
in	in	PRE	MORPH=empty	in
plurimis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Sup	plurimis
fere	fere	ADV	Deg=Pos	fere
introduci	introduco	VER	Mood=Inf|Tense=Pres|Voice=Pass	introduci
ut	ut4	CONsub	MORPH=empty	ut
in	in	PRE	MORPH=empty	in
septimo	septimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	septimo
decimo	decimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	decimo
populus	populus?	NOMcom	Case=Nom|Numb=Sing	populus
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
non	non	ADVneg	MORPH=empty	non
cognoui	cognosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	cognoui
seruiuit	seruio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	seruiuit
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
uicesimo	uicesimus	ADJord	Case=Abl|Numb=Sing	uicesimo
primo	primo	ADJadv.ord	Deg=Sup	primo
diuiserunt	diuido	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	diuiserunt
uestimenta	uestimentum	NOMcom	Case=Acc|Numb=Plur	uestimenta
mea	meus	PROpos	Case=Acc|Numb=Plur	mea
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
et	et2	CONcoo	MORPH=empty	et
super	super2	PRE	MORPH=empty	super
uestem	uestis	NOMcom	Case=Acc|Numb=Sing	uestem
meam	meus	PROpos	Case=Acc|Numb=Sing	meam
miseruntsortem	miseruntarsis	NOMcom	Case=Acc|Numb=Sing	miseruntsortem
.	.	PUNC	MORPH=empty	.
nunc	nunc	ADV	Deg=Pos	nunc
autem	autem	CONcoo	MORPH=empty	autem
primum	primum	ADJadv.ord	Deg=Sup	primum
hunc	hic1	PROdem	Case=Acc|Numb=Sing	hunc
psalmum	psalmum	NOMcom	Case=Acc|Numb=Sing	psalmum
uel	uel2	CONcoo	MORPH=empty	uel
ex	ex	PRE	MORPH=empty	ex
persona	persona	NOMcom	Case=Abl|Numb=Sing	persona
patris	pater	NOMcom	Case=Gen|Numb=Sing	patris
uel	uel2	CONcoo	MORPH=empty	uel
ex	ex	PRE	MORPH=empty	ex
persona	persona	NOMcom	Case=Abl|Numb=Sing	persona
filii	filius	NOMcom	Case=Gen|Numb=Sing	filii
non	non	ADVneg	MORPH=empty	non
posse	possum1	VER	Mood=Inf|Tense=Pres|Voice=Act	posse
intellegi	intelligo	VER	Mood=Inf|Tense=Pres|Voice=Pass	intellegi
res	res	NOMcom	Case=Nom|Numb=Sing	res
ipsa	ipse	PROdem	Case=Abl|Numb=Sing	ipsa
absoInte	abso	VER	Case=Abl|Numb=Sing|Deg=Pos	absointe
docet	doceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	docet
sed	sed	CONcoo	MORPH=empty	sed
in	in	PRE	MORPH=empty	in
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
uoluntas	uoluntas	NOMcom	Case=Nom|Numb=Sing	uoluntas
eius	is	PROdem	Case=Gen|Numb=Sing	eius
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
eius	is	PROdem	Case=Gen|Numb=Sing	eius
meditabitur	meditor	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Dep|Person=3	meditabitur
die	dies	NOMcom	Case=Abl|Numb=Sing	die
ac	ac1	CONcoo	MORPH=empty	ac
nocte	nox	NOMcom	Case=Abl|Numb=Sing	nocte
.	.	PUNC	MORPH=empty	.
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
enim	enim2	CONcoo	MORPH=empty	enim
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
personam	persona	NOMcom	Case=Acc|Numb=Sing	personam
patris	pater	NOMcom	Case=Gen|Numb=Sing	patris
designari	designo	VER	Mood=Inf|Tense=Pres|Voice=Pass	designari
meminimus	memini	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	meminimus
propria	proprius	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	propria
et	et2	CONcoo	MORPH=empty	et
