form	lemma	POS	morph	treated_token
De	de	PRE	MORPH=empty	de
profundis	profundus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	profundis
clamaui	clamo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	clamaui
ad	ad2	PRE	MORPH=empty	ad
te	tu	PROper	Case=Acc|Numb=Sing	te
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
exaudi	exaudio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	exaudi
uocem	uox	NOMcom	Case=Acc|Numb=Sing	uocem
meam	meus	PROpos	Case=Acc|Numb=Sing	meam
.	.	PUNC	MORPH=empty	.
Inter	inter	PRE	MORPH=empty	inter
multa	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multa
praeclara	praeclarus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	praeclara
quae	qui1	PROrel	Case=Acc|Numb=Plur	quae
ad	ad2	PRE	MORPH=empty	ad
Romanos	romanus	NOMcom	Case=Acc|Numb=Plur	romanos
apostolus	apostolus	VER	Numb=Sing|Mood=Ind	apostolus
scribit	scribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scribit
cum	cum3	CONsub	MORPH=empty	cum
de	de	PRE	MORPH=empty	de
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
gentium	gens	NOMcom	Case=Gen|Numb=Plur	gentium
et	et2	CONcoo	MORPH=empty	et
infidelitate	infidelitas	NOMcom	Case=Abl|Numb=Sing	infidelitate
ludaeorum	ludaeus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	ludaeorum
locutus	loquor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	locutus
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
et	et2	CONcoo	MORPH=empty	et
multa	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multa
super	super2	PRE	MORPH=empty	super
iudiciis	iudicium	NOMcom	Case=Abl|Numb=Plur	iudiciis
dei	deus	NOMcom	Case=Gen|Numb=Plur	dei
decretis	decretum	NOMcom	Case=Abl|Numb=Plur	decretis
-que	que	CONcoo	MORPH=empty	-que
tnictasset	tnicto	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	tnictasset
