form	lemma	POS	morph	treated_token
Canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
graduum	graduus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	graduum
.	.	PUNC	MORPH=empty	.
Laetatus	laetor	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=1	laetatus
sum	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sum
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
quse	quis?	PROrel	Case=Nom|Numb=Sing	quse
dicta	dictum	NOMcom	Case=Nom|Numb=Plur	dicta
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
in	in	PRE	MORPH=empty	in
domum	domus	NOMcom	Case=Acc|Numb=Sing	domum
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
ibimus	eo1	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=1	ibimus
.	.	PUNC	MORPH=empty	.
Qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
spe	spes	NOMcom	Case=Abl|Numb=Sing	spe
caelestis	caelestis	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	caelestis
desiderii	desiderium	NOMcom	Case=Gen|Numb=Sing	desiderii
detinetur	detineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	detinetur
nihil	nihil	PROind	Case=Ind	nihil
obscuritatis	obscuritas	NOMcom	Case=Gen|Numb=Sing	obscuritatis
in	in	PRE	MORPH=empty	in
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
habebit	habeo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	habebit
;	;	PUNC	MORPH=empty	;
ex	ex	PRE	MORPH=empty	ex
suo	suus	PROpos.ref	Case=Abl|Numb=Sing	suo
enim	enim2	CONcoo	MORPH=empty	enim
sensu	sensus	NOMcom	Case=Abl|Numb=Sing	sensu
intellegentiam	intelligentia	NOMcom	Case=Acc|Numb=Sing	intellegentiam
prophetise	prophetis	ADV	Deg=Pos	prophetise
magniloquentiae	magniloquentia	NOMcom	Case=Gen|Numb=Sing	magniloquentiae
consequetur	consequor	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Dep|Person=3	consequetur
namque	namque	CONcoo	MORPH=empty	namque
cum	cum3	CONsub	MORPH=empty	cum
se	sui1	PROref	Case=Acc|Numb=Sing	se
meminerit	memini	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	meminerit
scriptum	scriptum	NOMcom	Case=Acc|Numb=Sing	scriptum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
coheredem	coheres	NOMcom	Case=Acc|Numb=Sing	coheredem
et	et2	CONcoo	MORPH=empty	et
consortem	consors	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	consortem
aeternorum	aeternus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	aeternorum
bonorum	bonum	NOMcom	Case=Gen|Numb=Plur	bonorum
et	et2	CONcoo	MORPH=empty	et
similem	similis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	similem
angelis	angelus	NOMcom	Case=Gen|Numb=Sing	angelis
ex	ex	PRE	MORPH=empty	ex
resurrectio	resurrectio	NOMcom	Case=Abl|Numb=Sing	resurrectio
-ne	ne2	CONcoo	MORPH=empty	-ne
renouandum	renouo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	renouandum
et	et2	CONcoo	MORPH=empty	et
corruptio	corruptio	NOMcom	Case=Nom|Numb=Sing	corruptio
-ne	ne2	CONcoo	MORPH=empty	-ne
deposita	depono	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	deposita
in	in	PRE	MORPH=empty	in
gloriam	gloria	NOMcom	Case=Acc|Numb=Sing	gloriam
