form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
intellectus	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	intellectus
illi	ille	PROdem	Case=Dat|Numb=Sing	illi
Dauid	dauis	NOMcom	Case=Nom|Numb=Sing	dauid
cum	cum3	CONsub	MORPH=empty	cum
uenit	uenio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uenit
Doec	doec	ADV	Deg=Pos	doec
Idumseus	idumseus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	idumseus
et	et2	CONcoo	MORPH=empty	et
adnuntiauit	annuntio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	adnuntiauit
Saul	salum	NOMcom	Case=Nom|Numb=Sing	saul
et	et2	CONcoo	MORPH=empty	et
dixit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dixit
ei	is	PROdem	Case=Dat|Numb=Sing	ei
uenit	uenio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	uenit
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
in	in	PRE	MORPH=empty	in
domum	domus	NOMcom	Case=Acc|Numb=Sing	domum
Abimelech	abimelechus	NOMcom	Case=Nom|Numb=Sing|Deg=Pos	abimelech
.	.	PUNC	MORPH=empty	.
Quid	quis1	PROint	Case=Acc|Numb=Sing	quid
gloriaris	glorior	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=2	gloriaris
in	in	PRE	MORPH=empty	in
malitia	malitia	NOMcom	Case=Abl|Numb=Sing	malitia
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
potens	potens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	potens
es	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	es
iniquitatem	iniquitas	NOMcom	Case=Acc|Numb=Sing	iniquitatem
tota	totus	PROind	Case=Abl|Numb=Sing	tota
die	dies	NOMcom	Case=Abl|Numb=Sing	die
iniquitatem	iniquitas	NOMcom	Case=Acc|Numb=Sing	iniquitatem
cogitauit	cogito	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	cogitauit
lingua	lingua	NOMcom	Case=Nom|Numb=Sing	lingua
tua	tuus	PROpos	Case=Abl|Numb=Sing	tua
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
sollicitam	sollicitus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	sollicitam
expetendae	expeto	VER	Case=Gen|Numb=Sing|Mood=Adj|Voice=Pass	expetendae
Intellegentise	intelligens	ADJqua	Case=Dat|Deg=Pos	intellegentise
postulat	postulo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	postulat
diligentiam	diligentia	NOMcom	Case=Acc|Numb=Sing	diligentiam
.	.	PUNC	MORPH=empty	.
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
enim	enim2	CONcoo	MORPH=empty	enim
in	in	PRE	MORPH=empty	in
exordio	exordium	NOMcom	Case=Abl|Numb=Sing	exordio
eius	is	PROdem	Case=Gen|Numb=Sing	eius
statim	statim	ADV	Deg=Pos	statim
positum	pono	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	positum
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
intellectus	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	intellectus
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
et	et2	CONcoo	MORPH=empty	et
non	non	ADVneg	MORPH=empty	non
sui	suus	PROpos.ref	Case=Gen|Numb=Sing	sui
temporis	tempus?	NOMcom	Case=Gen|Numb=Sing	temporis
res	res	NOMcom	Case=Nom|Numb=Sing	res
psalmus	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmus
continere	contineo	VER	Mood=Inf|Tense=Pres|Voice=Act	continere
ostenditur	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	ostenditur
cui	qui1	PROrel	Case=Dat|Numb=Sing	cui
praescriptio	praescriptio	NOMcom	Case=Nom|Numb=Sing	praescriptio
tituli	titulus	NOMcom	Case=Gen|Numb=Sing	tituli
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
fine	finis	NOMcom	Case=Abl|Numb=Sing	fine
intellegentia	intelligentia	NOMcom	Case=Nom|Numb=Sing	intellegentia
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
non	non	ADVneg	MORPH=empty	non
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	potest
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
alicuius	aliquis	PROind	Case=Gen|Numb=Sing	alicuius
alterius	alter	PROind	Case=Gen|Numb=Sing	alterius
magis	magis2	ADV	Deg=Comp	magis
rei	res	NOMcom	Case=Gen|Numb=Sing	rei
intellegentia	intelligentia	NOMcom	Case=Nom|Numb=Sing	intellegentia
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
quam	quam1	ADVrel	MORPH=empty	quam
finis	finis	NOMcom	Case=Nom|Numb=Sing	finis
.	.	PUNC	MORPH=empty	.
finis	finis	NOMcom	Case=Nom|Numb=Sing	finis
autem	autem	CONcoo	MORPH=empty	autem
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut1	ADVrel	MORPH=empty	ut
frequenter	frequenter	ADV	Deg=Pos	frequenter
ostendimus	ostendo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	ostendimus
quo	quo?	ADVrel	MORPH=empty	quo
concluduntur	concludo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	concluduntur
omnia	omnis	PROind	Case=Nom|Numb=Plur	omnia
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
causa	causa	NOMcom	Case=Nom|Numb=Sing	causa
cetera	cetera1	NOMcom	Case=Nom|Numb=Plur	cetera
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
ad	ad2	PRE	MORPH=empty	ad
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
uniuersa	uniuersus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	uniuersa
spei	spes	NOMcom	Case=Gen|Numb=Sing	spei
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
negotiorum	negotium	NOMcom	Case=Gen|Numb=Plur	negotiorum
opera	opus?	NOMcom	Case=Abl|Numb=Plur	opera
festinant	festino	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	festinant
.	.	PUNC	MORPH=empty	.
Intellegentia	intelligentia	NOMcom	Case=Nom|Numb=Sing	intellegentia
ergo	ergo2	CONcoo	MORPH=empty	ergo
psalmi	psalmum	NOMcom	Case=Gen|Numb=Sing	psalmi
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
consistit	consisto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	consistit
ob	ob	PRE	MORPH=empty	ob
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
omnia	omnis	PROind	Case=Nom|Numb=Plur	omnia
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
extra	extra2	PRE	MORPH=empty	extra
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
nihil	nihil	PROind	Case=Ind	nihil
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quis	quis1	PROint	Case=Nom|Numb=Sing	quis
iste	iste	PROdem	Case=Nom|Numb=Sing	iste
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
.	.	PUNC	MORPH=empty	.
quse	quis?	PROrel	Case=Nom|Numb=Sing	quse
continere	contineo	VER	Mood=Inf|Tense=Pres|Voice=Act	continere
historiam	historia	NOMcom	Case=Acc|Numb=Sing	historiam
existimatur	existimo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	existimatur
ostendet	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	ostendet
.	.	PUNC	MORPH=empty	.
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
enim	enim2	CONcoo	MORPH=empty	enim
talis	talis	PROdem	Case=Nom|Numb=Sing	talis
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
intellectus	intelligo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	intellectus
illi	ille	PROdem	Case=Dat|Numb=Sing	illi
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
cum	cum3	CONsub	MORPH=empty	cum
uenit	uenio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uenit
Doec	doec	ADV	Case=Nom|Deg=Pos	doec
Idumseus	idumseus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	idumseus
et	et2	CONcoo	MORPH=empty	et
adnuntiauit	annuntio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	adnuntiauit
Saul	salum	NOMcom	Case=Nom|Numb=Sing	saul
et	et2	CONcoo	MORPH=empty	et
dixit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dixit
ei	is	PROdem	Case=Dat|Numb=Sing	ei
uenit	uenio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	uenit
