form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
.	.	PUNC	MORPH=empty	.
Iubilate	iubilo	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	iubilate
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
terra	terra	NOMcom	Case=Abl|Numb=Sing	terra
psalmum	psalmus	NOMcom	Case=Acc|Numb=Sing	psalmum
dicite	dico?	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	dicite
nomini	nomen	NOMcom	Case=Dat|Numb=Sing	nomini
eius	is	PROdem	Case=Gen|Numb=Sing	eius
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
a	ab	PRE	MORPH=empty	a
superiore	superus	ADJqua	Case=Abl|Numb=Sing|Deg=Comp	superiore
eo	eo3	ADV	Deg=Pos	eo
distat	disto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	distat
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Acc|Numb=Sing	se
habet	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habet
canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
anteriore	anterior	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	anteriore
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
cantici	canticum	NOMcom	Case=Gen|Numb=Sing	cantici
editus	editus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	editus
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
.	.	PUNC	MORPH=empty	.
ceterum	ceterum2	ADV	Deg=Pos	ceterum
aequabiliter	aequabiliter	ADV	Deg=Pos	aequabiliter
praescribuntur	praescribo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	praescribuntur
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
.	.	PUNC	MORPH=empty	.
itaque	itaque	CONcoo	MORPH=empty	itaque
secundum	secundum2	PRE	MORPH=empty	secundum
illam	ille	PROdem	Case=Acc|Numb=Sing	illam
quam	qui1	PROrel	Case=Acc|Numb=Sing	quam
in	in	PRE	MORPH=empty	in
exordio	exordium	NOMcom	Case=Abl|Numb=Sing	exordio
attulimus	affero	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	attulimus
.	.	PUNC	MORPH=empty	.
de	de	PRE	MORPH=empty	de
titulorum	titulus	NOMcom	Case=Gen|Numb=Plur	titulorum
inscriptio	inscriptio	NOMcom	Case=Nom|Numb=Sing	inscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
rationem	ratio	NOMcom	Case=Acc|Numb=Sing	rationem
perspicuum	perspicuus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	perspicuum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
psalmum	psalmum	NOMcom	Case=Acc|Numb=Sing	psalmum
hunc	hic1	PROdem	Case=Acc|Numb=Sing	hunc
ob	ob	PRE	MORPH=empty	ob
adepta	adipiscor	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Dep	adepta
per	per	PRE	MORPH=empty	per
meritum	meritum	NOMcom	Case=Acc|Numb=Sing	meritum
boni	bonus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	boni
operis	opus?	NOMcom	Case=Gen|Numb=Sing	operis
spiritalis	spiritalis	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	spiritalis
doctrinae	doctrina	NOMcom	Case=Gen|Numb=Sing	doctrinae
instituta	institutum	NOMcom	Case=Acc|Numb=Plur	instituta
cantari	canto	VER	Mood=Inf|Tense=Pres|Voice=Pass	cantari
quia	quia	CONsub	MORPH=empty	quia
quando	quando3	CONsub	MORPH=empty	quando
in	in	PRE	MORPH=empty	in
superscriptio	superscriptio	NOMcom	Case=Abl|Numb=Sing	superscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
cantici	canticum	NOMcom	Case=Gen|Numb=Sing	cantici
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
per	per	PRE	MORPH=empty	per
cognitionum	cognitio	NOMcom	Case=Gen|Numb=Plur	cognitionum
caelestium	caelestia	NOMcom	Case=Gen|Numb=Plur	caelestium
praedicationem	praedicatio	NOMcom	Case=Acc|Numb=Sing	praedicationem
gesta	gero	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gesta
boni	bonus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	boni
operis	opus?	NOMcom	Case=Gen|Numb=Sing	operis
continentur	contineo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continentur
in	in	PRE	MORPH=empty	in
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
;	;	PUNC	MORPH=empty	;
cum	cum3	CONsub	MORPH=empty	cum
autem	autem	CONcoo	MORPH=empty	autem
canticum	canticum	NOMcom	Case=Nom|Numb=Sing	canticum
psalmi	psalmum	NOMcom	Case=Gen|Numb=Sing	psalmi
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ex	ex	PRE	MORPH=empty	ex
operationis	operatio	NOMcom	Case=Gen|Numb=Sing	operationis
oboedientia	obediens	NOMcom	Case=Nom|Numb=Sing	oboedientia
adeptae	adipiscor	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	adeptae
spiritalis	spiritalis	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	spiritalis
scientiae	scientia	NOMcom	Case=Gen|Numb=Sing	scientiae
hymnus	hymnus	NOMcom	Case=Nom|Numb=Sing	hymnus
ostenditur	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	ostenditur
.	.	PUNC	MORPH=empty	.
canticum	canticum	NOMcom	Case=Nom|Numb=Sing	canticum
enim	enim2	CONcoo	MORPH=empty	enim
uocis	uox	NOMcom	Case=Gen|Numb=Sing	uocis
officium	officium	NOMcom	Case=Nom|Numb=Sing	officium
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
;	;	PUNC	MORPH=empty	;
psalmus	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmus
autem	autem	CONcoo	MORPH=empty	autem
ex	ex	PRE	MORPH=empty	ex
coaptatio	coaptatio	NOMcom	Case=Abl|Numb=Sing	coaptatio
-ne	ne2	CONcoo	MORPH=empty	-ne
quam	qui1	PROrel	Case=Acc|Numb=Sing	quam
harmoniam	harmonia	NOMcom	Case=Acc|Numb=Sing	harmoniam
nuncupant	nuncupo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	nuncupant
organi	organum	NOMcom	Case=Nom|Numb=Sing	organi
conparatur	comparo?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	conparatur
.	.	PUNC	MORPH=empty	.
fit	fio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	fit
-que	que	CONcoo	MORPH=empty	-que
ex	ex	PRE	MORPH=empty	ex
inparibus	impar	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	inparibus
ac	ac1	CONcoo	MORPH=empty	ac
dissimilibus	dissimilis	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	dissimilibus
modis	modus	NOMcom	Case=Abl|Numb=Plur	modis
artificis	artifex	NOMcom	Case=Gen|Numb=Sing	artificis
ingenio	ingenium	NOMcom	Case=Abl|Numb=Sing	ingenio
apta	aptus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	apta
et	et2	CONcoo	MORPH=empty	et
consonans	consonans	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	consonans
et	et2	CONcoo	MORPH=empty	et
amoena	amoenus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	amoena
modulatio	modulatio	NOMcom	Case=Nom|Numb=Sing	modulatio
.	.	PUNC	MORPH=empty	.
quo	quis1	PROint	Case=Abl|Numb=Sing	quo
exemplo	exemplum	NOMcom	Case=Abl|Numb=Sing	exemplo
uariis	uarius	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	uariis
officii	officium	NOMcom	Case=Gen|Numb=Sing	officii
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
et	et2	CONcoo	MORPH=empty	et
scientiae	scientia	NOMcom	Case=Gen|Numb=Sing	scientiae
ministeriis	ministerium	NOMcom	Case=Abl|Numb=Plur	ministeriis
gratum	gratus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	gratum
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
opus	opus?	NOMcom	Case=Acc	opus
et	et2	CONcoo	MORPH=empty	et
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
consonans	consono1	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	consonans
conparamus	comparo?	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	conparamus
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
quidem	quidem	ADV	Deg=Pos	quidem
intellegentiae	intelligentia	NOMcom	Case=Gen|Numb=Sing	intellegentiae
ipsi	ipse	PROdem	Case=Nom|Numb=Plur	ipsi
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
psalmi	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmi
auctores	auctor	NOMcom	Case=Nom|Numb=Plur	auctores
erunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3	erunt
cum	cum3	CONsub	MORPH=empty	cum
quando	quando3	CONsub	MORPH=empty	quando
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
in	in	PRE	MORPH=empty	in
