form	lemma	POS	morph	treated_token
Alleluia	alleluium	NOMcom	Case=Nom|Numb=Plur	alleluia
.	.	PUNC	MORPH=empty	.
Lauda	laudo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	lauda
Hierusalem	hierusalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	hierusalem
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
lauda	laudo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	lauda
deum	deus	NOMcom	Case=Acc|Numb=Sing	deum
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
.	.	PUNC	MORPH=empty	.
Sio	sio	NOMcom	Numb=Sing|Person=1	sio
-ne	ne2	CONcoo	MORPH=empty	-ne
et	et1	ADV	MORPH=empty	et
reliqua	reliquum	NOMcom	Case=Nom|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
huic	hic1	PROdem	Case=Dat|Numb=Sing	huic
psalmo	psalmum	NOMcom	Case=Dat|Numb=Sing	psalmo
ut	ut1	ADVrel	MORPH=empty	ut
ei	is	PROdem	Case=Dat|Numb=Sing	ei
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
ante	ante2	PRE	MORPH=empty	ante
superiorem	superus	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	superiorem
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
Aggaei	aggaeus	NOMcom	Case=Gen|Numb=Sing	aggaei
et	et2	CONcoo	MORPH=empty	et
Zachariae	zacharia	NOMcom	Case=Nom|Numb=Sing	zachariae
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
hebraicis	hebraicus	NOMcom	Case=Abl|Numb=Plur	hebraicis
non	non	ADVneg	MORPH=empty	non
extet	exsto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	extet
nomen	nomen	NOMcom	Case=Nom|Numb=Sing	nomen
adscribitur	ascribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	adscribitur
ut	ut4	CONsub	MORPH=empty	ut
et	et2	CONcoo	MORPH=empty	et
per	per	PRE	MORPH=empty	per
hunc	hic1	PROdem	Case=Acc|Numb=Sing	hunc
et	et2	CONcoo	MORPH=empty	et
per	per	PRE	MORPH=empty	per
eos	is	PROdem	Case=Acc|Numb=Plur	eos
sicut	sicut1	ADVrel	MORPH=empty	sicut
superius	superius	ADV	Deg=Comp	superius
ostendi	ostendo	VER	Numb=Sing|Mood=Inf|Tense=Perf|Voice=Pass	ostendi
aeternae	aeternus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	aeternae
Hierusales	hierusalis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	hierusales
prophetia	prophetium	NOMcom	Case=Acc|Numb=Plur	prophetia
posset	possum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	posset
intellegi	intelligo	VER	Mood=Inf|Tense=Pres|Voice=Pass	intellegi
.	.	PUNC	MORPH=empty	.
Lauda	laudo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	lauda
Hierusalem	hierusalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	hierusalem
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
lauda	laudo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	lauda
deum	deus	NOMcom	Case=Acc|Numb=Sing	deum
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
Sio	sio	VER	Numb=Sing|Mood=Ind|Voice=Act|Person=1	sio
-ne	ne2	CONcoo	MORPH=empty	-ne
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
differt	differo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	differt
Hierusalem	hierusalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	hierusalem
a	ab	PRE	MORPH=empty	a
Sio	sium	NOMcom	Case=Abl|Numb=Sing	sio
-ne	ne2	CONcoo	MORPH=empty	-ne
;	;	PUNC	MORPH=empty	;
nam	nam	CONcoo	MORPH=empty	nam
secundum	secundum?	ADJord	Deg=Pos	secundum
locorum	locus	NOMcom	Case=Gen|Numb=Plur	locorum
nomina	nomen	NOMcom	Case=Acc|Numb=Plur	nomina
urbis	urbs	NOMcom	Case=Gen|Numb=Sing	urbis
ipsius	ipse	PROdem	Case=Gen|Numb=Sing	ipsius
locus	locus	NOMcom	Case=Nom|Numb=Sing	locus
idem	idem	PROdem	Case=Nom|Numb=Sing	idem
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
sed	sed	CONcoo	MORPH=empty	sed
nominum	nomen	NOMcom	Case=Gen|Numb=Plur	nominum
interpretatio	interpretatio	NOMcom	Case=Nom|Numb=Sing	interpretatio
geminam	geminus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	geminam
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
eiusdem	idem	PROdem	Case=Gen|Numb=Sing	eiusdem
urbis	urbs	NOMcom	Case=Gen|Numb=Sing	urbis
commemorationem	commemoratio	NOMcom	Case=Acc|Numb=Sing	commemorationem
necessario	necessario	ADV	Deg=Pos	necessario
desiderabat	desidero	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	desiderabat
.	.	PUNC	MORPH=empty	.
Hierusalem	hierusalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	hierusalem
enim	enim2	CONcoo	MORPH=empty	enim
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ciuitas	ciuitas	NOMcom	Case=Nom|Numb=Sing	ciuitas
pacis	pax	NOMcom	Case=Gen|Numb=Sing	pacis
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quia	quia	CONsub	MORPH=empty	quia
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
regnum	regnum	NOMcom	Case=Nom|Numb=Sing	regnum
in	in	PRE	MORPH=empty	in
pace	pax	NOMcom	Case=Abl|Numb=Sing	pace
et	et2	CONcoo	MORPH=empty	et
unanimitate	unanimitas	NOMcom	Case=Abl|Numb=Sing	unanimitate
sanctorum	sanctus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	sanctorum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
factos	facio	VER	Case=Acc|Numb=Plur|Mood=Inf|Tense=Perf|Voice=Pass	factos
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquit
in	in	PRE	MORPH=empty	in
pace	pax	NOMcom	Case=Abl|Numb=Sing	pace
locus	locus	NOMcom	Case=Nom|Numb=Sing	locus
eius	is	PROdem	Case=Gen|Numb=Sing	eius
conuentus	conuentus	NOMcom	Case=Gen|Numb=Sing	conuentus
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
beatorum	beatus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	beatorum
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
regnum	regnum	NOMcom	Case=Nom|Numb=Sing	regnum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
Hierusalem	hierusalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	hierusalem
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
ciuitas	ciuitas	NOMcom	Case=Nom|Numb=Sing	ciuitas
pacis	pax	NOMcom	Case=Gen|Numb=Sing	pacis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
dictus	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	dictus
.	.	PUNC	MORPH=empty	.
ciuitatem	ciuitas	NOMcom	Case=Acc|Numb=Sing	ciuitatem
uero	uero4	CONcoo	MORPH=empty	uero
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
uiuis	uiuus2	ADJqua	Case=Dat|Numb=Sing	uiuis
ut	ut1	ADVrel	MORPH=empty	ut
apostolus	apostolus	VER	Case=Nom|Numb=Sing|Mood=Ind	apostolus
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
lapidibus	lapis	NOMcom	Case=Abl|Numb=Plur	lapidibus
extructam	exstruo	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	extructam
sanctorum	sanctus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	sanctorum
coetus	coetus	NOMcom	Case=Acc|Numb=Plur	coetus
conformis	conformis	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	conformis
gloriae	gloria	NOMcom	Case=Gen|Numb=Sing	gloriae
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
ex	ex	PRE	MORPH=empty	ex
resurrectio	resurrectio	NOMcom	Case=Abl|Numb=Sing	resurrectio
-ne	ne2	CONcoo	MORPH=empty	-ne
consummat	consummo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	consummat
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
se	sui1	PROref	Case=Acc|Numb=Sing	se
qualis	qualis2	PROint	Case=Nom|Numb=Sing	qualis
futurus	sum1	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Fut|Voice=Act	futurus
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
per	per	PRE	MORPH=empty	per
fidem	fides?	NOMcom	Case=Acc|Numb=Sing	fidem
in	in	PRE	MORPH=empty	in
corpore	corpus	NOMcom	Case=Abl|Numb=Sing	corpore
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
ante	ante1	ADV	Deg=Pos	ante
speculatus	speculor	VER	Case=Nom|Numb=Sing	speculatus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
idcirco	idcirco	ADV	Deg=Pos	idcirco
etiam	etiam	ADV	Deg=Pos	etiam
Sio	sio	NOMcom	Case=Nom|Numb=Sing	sio
-ne	ne2	CONcoo	MORPH=empty	-ne
nuncupatur	nuncupo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	nuncupatur
.	.	PUNC	MORPH=empty	.
corpus	corpus	NOMcom	Case=Nom|Numb=Sing	corpus
quidem	quidem	ADV	Deg=Pos	quidem
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
secundum	secundus2	ADJord	Case=Gen|Numb=Sing	secundum
interpretationis	interpretatio	NOMcom	Case=Gen|Numb=Sing	interpretationis
uirtutem	uirtus	NOMcom	Case=Acc|Numb=Sing	uirtutem
quia	quia	CONsub	MORPH=empty	quia
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
spem	spes	NOMcom	Case=Acc|Numb=Sing	spem
nostram	noster	PROpos	Case=Acc|Numb=Sing	nostram
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
contemplamur	contemplor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=1	contemplamur
in	in	PRE	MORPH=empty	in
omnibus	omnis	PROind	Case=Abl|Numb=Plur	omnibus
scripturis	scriptura	NOMcom	Case=Abl|Numb=Plur	scripturis
Sio	sio	NOMcom	Case=Abl|Numb=Sing	sio
