form	lemma	POS	morph	treated_token
Canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
graduum	graduus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	graduum
.	.	PUNC	MORPH=empty	.
In	in	PRE	MORPH=empty	in
auertendo	auerto	VER	Case=Abl|Numb=Sing|Mood=Ger|Voice=Act	auertendo
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
captiuitatem	captiuitas	NOMcom	Case=Acc|Numb=Sing	captiuitatem
Sio	sio	NOMcom	Case=Abl|Numb=Sing	sio
-ne	ne2	CONcoo	MORPH=empty	-ne
facti	factum	NOMcom	Case=Gen|Numb=Plur	facti
sumus	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sumus
sicut	sicut1	ADVrel	MORPH=empty	sicut
consolati	consolor	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Dep|Person=3	consolati
.	.	PUNC	MORPH=empty	.
Nisi	nisi	CONsub	MORPH=empty	nisi
essent	sum1	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	essent
in	in	PRE	MORPH=empty	in
psalmis	psalma	NOMcom	Case=Abl|Numb=Plur	psalmis
quaedam	quidam	PROind	Case=Acc|Numb=Plur	quaedam
tales	talis	PROdem	Case=Nom|Numb=Plur	tales
prophetise	prophetis	ADV	MORPH=empty	prophetise
ut	ut1	ADVrel	MORPH=empty	ut
in	in	PRE	MORPH=empty	in
res	res	NOMcom	Case=Acc|Numb=Plur	res
atque	atque1	CONcoo	MORPH=empty	atque
homines	homo	NOMcom	Case=Nom|Numb=Plur	homines
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
temporum	tempus?	NOMcom	Case=Gen|Numb=Plur	temporum
quibus	qui1	PROrel	Case=Dat|Numb=Plur	quibus
scripta	scribo	VER	Case=Nom|Numb=Plur|Voice=Pass	scripta
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
non	non	ADVneg	MORPH=empty	non
conuenirent	conuenio	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	conuenirent
profecto	profecto	ADV	Deg=Pos	profecto
auderent	audeo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=SemDep|Person=3	auderent
multi	multi	NOMcom	Case=Nom|Numb=Plur	multi
nihil	nihil	PROind	Case=Ind	nihil
in	in	PRE	MORPH=empty	in
psalmis	psalma	NOMcom	Case=Abl|Numb=Plur	psalmis
spiritaliter	spiritaliter	ADV	Deg=Pos	spiritaliter
dictum	dico?	VER	Case=Acc|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	dictum
existimare	existimo	VER	Mood=Inf|Tense=Pres|Voice=Act	existimare
putarent	puto	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	putarent
-que	que	CONcoo	MORPH=empty	-que
nos	nos	PROper	Case=Acc|Numb=Plur	nos
quasdam	quidam	PROind	Case=Acc|Numb=Plur	quasdam
commenticias	commenticius	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	commenticias
assertiones	assertio	NOMcom	Case=Acc|Numb=Plur	assertiones
et	et2	CONcoo	MORPH=empty	et
ementitas	ementior	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Dep	ementitas
interpretationes	interpretatio	NOMcom	Case=Acc|Numb=Plur	interpretationes
inquirere	inquiro	VER	Mood=Inf|Tense=Pres|Voice=Act	inquirere
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
uideremur	uideo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Pass|Person=1	uideremur
altius	alte	ADV	Deg=Comp	altius
nescio	nescio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	nescio
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
ac	ac1	CONcoo	MORPH=empty	ac
profundius	profundus	ADJqua	Numb=Sing|Deg=Comp	profundius
