form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
pro	pro1	PRE	MORPH=empty	pro
populo	populus?	NOMcom	Case=Abl|Numb=Sing	populo
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
a	ab	PRE	MORPH=empty	a
sanctis	sanctus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	sanctis
longe	longe	ADV	Deg=Pos	longe
factus	facio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	factus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
Dauid	dauis	NOMcom	Case=Acc|Numb=Sing|Deg=Pos	dauid
in	in	PRE	MORPH=empty	in
tituli	titulus	NOMcom	Case=Gen|Numb=Sing	tituli
insc	inscus	NOMcom	MORPH=empty	insc
riptio	riptio	NOMcom	Case=Nom|Numb=Sing	riptio
-ne	ne2	CONcoo	MORPH=empty	-ne
cum	cum3	CONsub	MORPH=empty	cum
tenuerunt	teneo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	tenuerunt
eum	is	PROdem	Case=Acc|Numb=Sing	eum
allophyli	allophylus	NOMcom	Case=Nom|Numb=Plur	allophyli
in	in	PRE	MORPH=empty	in
Geth	geta	NOMcom	Case=Abl|Numb=Sing	geth
.	.	PUNC	MORPH=empty	.
Miserere	misereor	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Dep|Person=2	miserere
mei	ego	PROper	Case=Gen|Numb=Sing	mei
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
quoniam	quoniam	CONsub	MORPH=empty	quoniam
conculcauit	conculco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	conculcauit
me	ego	PROper	Case=Acc|Numb=Sing	me
homo	homo	NOMcom	Case=Nom|Numb=Sing	homo
tota	totus	PROind	Case=Abl|Numb=Sing	tota
die	dies	NOMcom	Case=Abl|Numb=Sing	die
pugnans	pugno	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	pugnans
tribulauit	tribulo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	tribulauit
me	ego	PROper	Case=Acc|Numb=Sing	me
conculcauerunt	conculco	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	conculcauerunt
me	ego	PROper	Case=Acc|Numb=Sing	me
inimici	inimicus1	NOMcom	Case=Nom|Numb=Plur	inimici
mei	meus	PROpos	Case=Gen|Numb=Sing	mei
tota	totus	PROind	Case=Abl|Numb=Sing	tota
die	dies	NOMcom	Case=Abl|Numb=Sing	die
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Multa	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multa
psalmi	psalmum	NOMcom	Case=Gen|Numb=Sing	psalmi
superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
conprehendit	comprehendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	conprehendit
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
praeter	praeter2	PRE	MORPH=empty	praeter
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
gestarum	gero	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gestarum
notionem	notio	NOMcom	Case=Acc|Numb=Sing	notionem
alterius	alter	PROind	Case=Gen|Numb=Sing	alterius
intellegentiae	intelligentia	NOMcom	Case=Gen|Numb=Sing	intellegentiae
intimant	intero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	intimant
sensum	sensus	NOMcom	Case=Acc|Numb=Sing	sensum
cum	cum3	CONsub	MORPH=empty	cum
pro	pro1	PRE	MORPH=empty	pro
populo	populus?	NOMcom	Case=Abl|Numb=Sing	populo
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
a	ab	PRE	MORPH=empty	a
sanctis	sanctus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	sanctis
longe	longe	ADV	Deg=Pos	longe
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
psalmus	psalmus	ADJqua	Case=Nom|Numb=Sing	psalmus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cum	cum3	CONsub	MORPH=empty	cum
tituli	titulus	NOMcom	Case=Gen|Numb=Sing	tituli
inscriptio	inscriptio	NOMcom	Case=Nom|Numb=Sing	inscriptio
praefertur	praefero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	praefertur
cum	cum3	CONsub	MORPH=empty	cum
postremo	posterius	ADV	Deg=Sup	postremo
exordium	exordium	NOMcom	Case=Nom|Numb=Sing	exordium
ipsum	ipse	PROdem	Case=Nom|Numb=Sing	ipsum
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
praescribitur	praescribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	praescribitur
.	.	PUNC	MORPH=empty	.
si	si2	CONsub	MORPH=empty	si
enim	enim2	CONcoo	MORPH=empty	enim
eam	is	PROdem	Case=Acc|Numb=Sing	eam
solam	solus	PROind	Case=Acc|Numb=Sing	solam
querellam	querela	NOMcom	Case=Acc|Numb=Sing	querellam
praesens	praesens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	praesens
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
concineret	concino	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	concineret
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
cum	cum3	CONsub	MORPH=empty	cum
fugeret	fugio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	fugeret
ab	ab	PRE	MORPH=empty	ab
allophylis	allophyla	NOMcom	Case=Abl|Numb=Plur	allophylis
in	in	PRE	MORPH=empty	in
Geth	geta	NOMcom	Case=Abl|Numb=Sing	geth
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
teneretur	teneo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	teneretur
totum	totus	PROind	Case=Acc|Numb=Sing	totum
se	sui1	PROref	Case=Acc|Numb=Sing	se
circa	circa2	PRE	MORPH=empty	circa
id	is	PROdem	Case=Acc|Numb=Sing	id
tantum	tantum1	PROdem	Case=Acc|Deg=Pos	tantum
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
increpitae	increpo	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	increpitae
iniquitatis	iniquitas	NOMcom	Case=Gen|Numb=Sing	iniquitatis
motus	motus	NOMcom	Case=Acc|Numb=Sing	motus
exsereret	exsero2	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	exsereret
.	.	PUNC	MORPH=empty	.
at	at2	CONcoo	MORPH=empty	at
uero	uero3	ADV	Deg=Pos	uero
cum	cum3	CONsub	MORPH=empty	cum
haec	hic1	PROdem	Case=Nom|Numb=Plur	haec
ante	ante1	ADV	Deg=Pos	ante
rei	reus	NOMcom	Case=Gen|Numb=Plur	rei
gestae	gero	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gestae
significationem	significatio	NOMcom	Case=Acc|Numb=Sing	significationem
ad	ad2	PRE	MORPH=empty	ad
inbuendum	imbuo	VER	Case=Acc|Numb=Sing|Mood=Ger|Voice=Act	inbuendum
legentis	lego?	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	legentis
sensum	sensus	NOMcom	Case=Acc|Numb=Sing	sensum
dirigendum	dirigo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	dirigendum
-que	que	CONcoo	MORPH=empty	-que
prs	prsus	NOMcom	Case=Nom	prs
lata	latus2	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	lata
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
sine	sine	PRE	MORPH=empty	sine
dubio	dubium	NOMcom	Case=Abl|Numb=Sing	dubio
intellegimus	intelligo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	intellegimus
per	per	PRE	MORPH=empty	per
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
gestarum	gero	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gestarum
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
in	in	PRE	MORPH=empty	in
Dauid	dauis	NOMcom	Case=Acc|Numb=Plur	dauid
gerebantur	gero	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Pass|Person=3	gerebantur
effectus	effectus1	NOMcom	Case=Nom|Numb=Plur	effectus
inprimi	imprimo	VER	Mood=Inf|Tense=Pres|Voice=Pass	inprimi
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
secundum	secundus?	PRE	MORPH=empty	secundum
spiritum	spiritus	NOMcom	Case=Acc|Numb=Sing	spiritum
prophetiae	prophetia	NOMcom	Case=Nom|Numb=Plur	prophetiae
earum	is	PROdem	Case=Gen|Numb=Plur	earum
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
sub	sub	PRE	MORPH=empty	sub
his	hic1	PROdem	Case=Abl|Numb=Plur	his
praescriptionibus	praescriptio	NOMcom	Case=Abl|Numb=Plur	praescriptionibus
significatae	significo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	significatae
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
notionem	notio	NOMcom	Case=Acc|Numb=Sing	notionem
ut	ut4	CONsub	MORPH=empty	ut
quod	quod?	PROrel	Numb=Sing	quod
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
passus	passus?	VER	Case=Nom|Numb=Sing|Mood=Ind|Voice=Dep	passus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
praefiguratio	praefiguratio	NOMcom	Case=Nom|Numb=Sing	praefiguratio
fuerit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuerit
passionum	passio	NOMcom	Case=Gen|Numb=Plur	passionum
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
Iesu	iesus	NOMcom	Numb=Sing	iesu
