form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
pro	pro1	PRE	MORPH=empty	pro
his	hic1	PROdem	Case=Abl|Numb=Plur	his
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
commutabuntur	commuto2	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	commutabuntur
ipsi	ipse	PROdem	Case=Nom|Numb=Plur	ipsi
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
Dauid	dauis	ADJqua	Case=Acc|Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
Saluum	saluus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	saluum
me	ego	PROper	Case=Acc|Numb=Sing	me
fac	facio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	fac
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
quoniam	quoniam	CONsub	MORPH=empty	quoniam
intrauerunt	intro1	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	intrauerunt
aquae	aqua	NOMcom	Case=Nom|Numb=Plur	aquae
usque	usque	ADV	Deg=Pos	usque
ad	ad2	PRE	MORPH=empty	ad
animam	anima	NOMcom	Case=Acc|Numb=Sing	animam
meam	meus	PROpos	Case=Acc|Numb=Sing	meam
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Tertius	tertius	ADJord	Case=Nom|Numb=Sing|Deg=Pos	tertius
hic	hic2	ADV	Case=Nom	hic
pro	pro1	PRE	MORPH=empty	pro
his	hic1	PROdem	Case=Abl|Numb=Plur	his
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
inmutabuntur	immuto2	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	inmutabuntur
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
;	;	PUNC	MORPH=empty	;
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
etsi	etsi2	CONsub	MORPH=empty	etsi
nihil	nihil	PROind	Case=Ind	nihil
sub	sub	PRE	MORPH=empty	sub
historiae	historia	NOMcom	Case=Gen|Numb=Sing	historiae
conmemoratio	commemoratio	NOMcom	Case=Nom|Numb=Sing	conmemoratio
-ne	ne2	CONcoo	MORPH=empty	-ne
conplexus	complector	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep	conplexus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut4	CONsub	MORPH=empty	ut
in	in	PRE	MORPH=empty	in
quinquagesimo	quinquagesimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	quinquagesimo
et	et2	CONcoo	MORPH=empty	et
nono	nonus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	nono
inesse	insum1	VER	Mood=Inf|Tense=Pres|Voice=Act	inesse
tractauimus	tracto	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	tractauimus
neque	neque	CONcoo	MORPH=empty	neque
ut	ut4	CONsub	MORPH=empty	ut
in	in	PRE	MORPH=empty	in
quadragesimo	quadragesimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	quadragesimo
quarto	quartus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	quarto
aliquid	aliquis	PROind	Case=Acc|Numb=Sing	aliquid
proprium	proprius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	proprium
in	in	PRE	MORPH=empty	in
superscriptio	superscriptio	NOMcom	Case=Abl|Numb=Sing	superscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
praetulerit	praefero	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	praetulerit
ubi	ubi1	ADVrel	MORPH=empty	ubi
pro	pro1	PRE	MORPH=empty	pro
dilecto	dilectus?	VER	Case=Abl|Numb=Sing	dilecto
canticum	canticum	NOMcom	Case=Nom|Numb=Sing	canticum
praenotatur	praenoto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	praenotatur
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
tamen	tamen	ADV	Deg=Pos	tamen
quod	quod?	PROrel	MORPH=empty	quod
non	non	ADVneg	MORPH=empty	non
illius	ille	PROdem	Case=Gen|Numb=Sing	illius
Dauid	dauis	NOMcom	Numb=Sing	dauid
sed	sed	CONcoo	MORPH=empty	sed
illi	ille	PROdem	Case=Dat|Numb=Sing	illi
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
psalmus	psalmus	ADJqua	Case=Nom|Numb=Sing	psalmus
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
praescribitur	praescribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	praescribitur
in	in	PRE	MORPH=empty	in
illum	ille	PROdem	Case=Acc|Numb=Sing	illum
potius	potius	ADV	Deg=Comp	potius
Dauid	dauis	ADJqua	Numb=Sing	dauid
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
et	et2	CONcoo	MORPH=empty	et
oriens	oriens	ADJqua	Case=Nom|Numb=Sing	oriens
et	et2	CONcoo	MORPH=empty	et
iustus	iustus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	iustus
et	et2	CONcoo	MORPH=empty	et
finis	finis	NOMcom	Case=Nom|Numb=Sing	finis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
conuenire	conuenio	VER	Mood=Inf|Tense=Pres|Voice=Act	conuenire
intellegenda	intelligo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	intellegenda
prophetia	prophetia	NOMcom	Case=Nom|Numb=Sing	prophetia
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
per	per	PRE	MORPH=empty	per
id	is	PROdem	Case=Acc|Numb=Sing	id
enim	enim2	CONcoo	MORPH=empty	enim
non	non	ADVneg	MORPH=empty	non
ab	ab	PRE	MORPH=empty	ab
illo	ille	PROdem	Case=Abl|Numb=Sing	illo
sed	sed	CONcoo	MORPH=empty	sed
in	in	PRE	MORPH=empty	in
illo	ille	PROdem	Case=Abl|Numb=Sing	illo
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
docetur	doceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	docetur
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
cantatus	canto	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	cantatus
.	.	PUNC	MORPH=empty	.
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
autem	autem	CONcoo	MORPH=empty	autem
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
inmutabuntur	immuto2	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	inmutabuntur
euangelicae	euangelicus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	euangelicae
spei	spes	NOMcom	Case=Dat|Numb=Sing	spei
fideles	fidelis2	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	fideles
significari	significo	VER	Mood=Inf|Tense=Pres|Voice=Pass	significari
docuimus	doceo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	docuimus
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
aut	aut	CONcoo	MORPH=empty	aut
ex	ex	PRE	MORPH=empty	ex
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
obseruatio	obseruatio	NOMcom	Case=Nom|Numb=Sing	obseruatio
-ne	ne2	CONcoo	MORPH=empty	-ne
aut	aut	CONcoo	MORPH=empty	aut
ex	ex	PRE	MORPH=empty	ex
gentili	gentilis2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	gentili
impietate	impietas	NOMcom	Case=Abl|Numb=Sing	impietate
ad	ad2	PRE	MORPH=empty	ad
cognitionem	cognitio	NOMcom	Case=Acc|Numb=Sing	cognitionem
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
demutati	demuto2	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass|Person=3	demutati
tamquam	tamquam2	CONsub	MORPH=empty	tamquam
renascentes	renascor	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	renascentes
incorruptae	incorruptus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	incorruptae
aeternitatis	aeternitas	NOMcom	Case=Gen|Numb=Sing	aeternitatis
candore	candor	NOMcom	Case=Abl|Numb=Sing	candore
florerent	floreo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	florerent
;	;	PUNC	MORPH=empty	;
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
idipsum	idipsum	ADJqua	Case=Nom|Numb=Sing	idipsum
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
fine	finis	NOMcom	Case=Abl|Numb=Sing	fine
tractabitur	tracto	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	tractabitur
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
ambigitur	ambigo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	ambigitur
autem	autem	CONcoo	MORPH=empty	autem
psalmus	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmus
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
sacramentum	sacramentum	NOMcom	Case=Acc|Numb=Sing	sacramentum
passionis	passio	NOMcom	Case=Gen|Numb=Sing	passionis
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
continere	contineo	VER	Mood=Inf|Tense=Pres|Voice=Act	continere
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
praeter	praeter2	PRE	MORPH=empty	praeter
Iohannem	iohannis	NOMcom	Case=Acc|Numb=Sing	iohannem
apostolum	apostolum	NOMcom	Case=Acc|Numb=Sing	apostolum
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
in	in	PRE	MORPH=empty	in
potatio	potatio	NOMcom	Case=Abl|Numb=Sing	potatio
-ne	ne2	CONcoo	MORPH=empty	-ne
aceti	acetum	NOMcom	Case=Gen|Numb=Sing	aceti
consistere	consisto	VER	Mood=Inf|Tense=Pres|Voice=Act	consistere
