form	lemma	POS	morph	treated_token
Quare	quare?	ADVrel	MORPH=empty	quare
fremuerunt	fremo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fremuerunt
gentes	gens	NOMcom	Case=Nom|Numb=Plur	gentes
et	et2	CONcoo	MORPH=empty	et
populi	populus?	NOMcom	Case=Nom|Numb=Plur	populi
meditati	meditor	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Dep	meditati
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
inania	inanis	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	inania
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Plures	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Comp	plures
nostrum	nos	PROpos	Case=Acc|Numb=Plur	nostrum
ambiguos	ambiguus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	ambiguos
facit	facio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	facit
apostolica	apostolica	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	apostolica
auctoritas	auctoritas	NOMcom	Case=Nom|Numb=Sing	auctoritas
utrum	utrum	ADVint	MORPH=empty	utrum
psalmum	psalmum	NOMcom	Case=Acc|Numb=Sing	psalmum
hunc	hic1	PROdem	Case=Acc|Numb=Sing	hunc
cohaerentem	cohaereo	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	cohaerentem
primo	primo	ADJadv.ord	Deg=Sup	primo
et	et2	CONcoo	MORPH=empty	et
ueluti	uelut1	ADVrel	MORPH=empty	ueluti
primi	primus	ADJord	Case=Nom|Numb=Plur|Deg=Sup	primi
extimum	extimus	ADJqua	Case=Acc|Numb=Sing|Deg=Sup	extimum
putent	puto	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	putent
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
an	an	ADVint	MORPH=empty	an
uero	uero3	ADV	Deg=Pos	uero
subiacentem	subiaceo	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	subiacentem
et	et2	CONcoo	MORPH=empty	et
secundum	secundum1	ADV	Deg=Pos	secundum
potius	potius	ADV	Deg=Comp	potius
