form	lemma	POS	morph	treated_token
Domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-	-	PUNC	MORPH=empty	-
-ne	ne2	CONcoo	MORPH=empty	-ne
non	non	ADVneg	MORPH=empty	non
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
exaltatum	exaltatus	ADJqua	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	exaltatum
cor	cor	NOMcom	Case=Nom|Numb=Sing	cor
meum	meus	PROpos	Case=Nom|Numb=Sing	meum
neque	neque	CONcoo	MORPH=empty	neque
elati	elatus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	elati
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
oculi	oculus	NOMcom	Case=Nom|Numb=Plur	oculi
mei	meus	PROpos	Case=Nom|Numb=Plur	mei
.	.	PUNC	MORPH=empty	.
Breuis	breuis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	breuis
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
distinctio	distinctio	NOMcom	Case=Nom|Numb=Sing	distinctio
-ne	ne2	CONcoo	MORPH=empty	-ne
magis	magis2	ADV	Deg=Comp	magis
quam	quam1	ADVrel	MORPH=empty	quam
tractatu	tractatus	NOMcom	Numb=Sing	tractatu
explicandus	explico	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	explicandus
ad	ad2	PRE	MORPH=empty	ad
humilitatem	humilitas	NOMcom	Case=Acc|Numb=Sing	humilitatem
nos	nos	PROper	Case=Acc|Numb=Plur	nos
et	et2	CONcoo	MORPH=empty	et
mansuetudinem	mansuetudo	NOMcom	Case=Acc|Numb=Sing	mansuetudinem
docens	doceo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	docens
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quia	quia	CONsub	MORPH=empty	quia
plurimis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Sup	plurimis
aliis	alius	PROind	Case=Abl|Numb=Plur	aliis
locis	locus	NOMcom	Case=Abl|Numb=Plur	locis
nonnulla	nonnullus	PROind	Case=Abl|Numb=Sing	nonnulla
de	de	PRE	MORPH=empty	de
humilitate	humilitas	NOMcom	Case=Abl|Numb=Sing	humilitate
tractauimus	tracto	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	tractauimus
otiosum	otiosus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	otiosum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
eadem	idem	PROdem	Case=Acc|Numb=Plur	eadem
repetere	repeto	VER	Mood=Inf|Tense=Pres|Voice=Act	repetere
.	.	PUNC	MORPH=empty	.
certe	certe	ADV	Deg=Pos	certe
meminisse	memini	VER	Mood=Inf|Tense=Perf|Voice=Act	meminisse
debemus	debeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	debemus
maximum	magnus	ADJqua	Case=Acc|Numb=Sing|Deg=Sup	maximum
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
opus	opus?	NOMcom	Case=Ind	opus
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
humilitatem	humilitas	NOMcom	Case=Acc|Numb=Sing	humilitatem
cum	cum3	CONsub	MORPH=empty	cum
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
pro	pro1	PRE	MORPH=empty	pro
optimi	bonus	ADJqua	Case=Gen|Numb=Sing|Deg=Sup	optimi
operis	opus?	NOMcom	Case=Gen|Numb=Sing	operis
conscientia	conscientia	NOMcom	Case=Abl|Numb=Sing	conscientia
propheta	prophetus	VER	Case=Abl|Numb=Sing	propheta
commemoret	commemoro	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	commemoret
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
non	non	ADVneg	MORPH=empty	non
