form	lemma	POS	morph	treated_token
Inaurire	inaurio	VER	Mood=Inf|Tense=Pres|Voice=Act	inaurire
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
orationem	oratio	NOMcom	Case=Acc|Numb=Sing	orationem
meam	meus	PROpos	Case=Acc|Numb=Sing	meam
et	et2	CONcoo	MORPH=empty	et
ne	ne3	ADVneg	MORPH=empty	ne
despexeris	despicio	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=2	despexeris
deprecationem	deprecatio	NOMcom	Case=Acc|Numb=Sing	deprecationem
meam	meus	PROpos	Case=Acc|Numb=Sing	meam
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	NOMcom	Case=Acc|Numb=Plur	reliqua
.	.	PUNC	MORPH=empty	.
Superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
sine	sine	PRE	MORPH=empty	sine
historia	historia	NOMcom	Case=Abl|Numb=Sing	historia
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
;	;	PUNC	MORPH=empty	;
tantum	tantum1	PROdem	Case=Acc|Numb=Sing	tantum
i	eo1	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	i
n	ne2	ADVint	MORPH=empty	n
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
in	in	PRE	MORPH=empty	in
hymnis	hymnus	NOMcom	Case=Abl|Numb=Plur	hymnis
intellectus	intellectus	ADJqua	Case=Nom|Numb=Sing	intellectus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
hymnos	hymnus	NOMcom	Case=Acc|Numb=Plur	hymnos
aliqui	aliquis	PROind	Case=Nom|Numb=Plur	aliqui
translatores	translator	NOMcom	Case=Nom|Numb=Plur	translatores
nostri	noster	PROpos	Case=Nom|Numb=Plur	nostri
carmina	carmen?	NOMcom	Case=Acc|Numb=Plur	carmina
nuncupauerunt	nuncupo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	nuncupauerunt
;	;	PUNC	MORPH=empty	;
plerique	plerique	NOMcom	Case=Nom|Numb=Plur	plerique
autem	autem	CONcoo	MORPH=empty	autem
hymnos	hymnus	NOMcom	Case=Acc|Numb=Plur	hymnos
ex	ex	PRE	MORPH=empty	ex
ipsa	ipse	PROdem	Case=Abl|Numb=Sing	ipsa
grsecitatis	grsecito	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	grsecitatis
usurpatio	usurpatio	NOMcom	Case=Nom|Numb=Sing	usurpatio
-ne	ne2	CONcoo	MORPH=empty	-ne
posuerunt	pono	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	posuerunt
.	.	PUNC	MORPH=empty	.
de	de	PRE	MORPH=empty	de
nomine	nomen	NOMcom	Case=Abl|Numb=Sing	nomine
nihil	nihil	PROind	Case=Ind	nihil
differt	differo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	differt
dummodo	dummodo	CONsub	MORPH=empty	dummodo
res	res	NOMcom	Case=Nom|Numb=Sing	res
una	unus	ADJcar	Case=Nom|Numb=Sing	una
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
uel	uel2	CONcoo	Deg=Pos	uel
in	in	PRE	MORPH=empty	in
hymnis	hymnus	NOMcom	Case=Abl|Numb=Plur	hymnis
uel	uel2	CONcoo	Deg=Pos	uel
in	in	PRE	MORPH=empty	in
carminibus	carmen?	NOMcom	Case=Abl|Numb=Plur	carminibus
significabitur	significo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	significabitur
intellegatur	intelligo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	intellegatur
.	.	PUNC	MORPH=empty	.
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
ergo	ergo2	CONcoo	MORPH=empty	ergo
de	de	PRE	MORPH=empty	de
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
sentiendum	sentio	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	sentiendum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	quod2	CONsub	MORPH=empty	quod
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
hymno	hymnus	NOMcom	Case=Abl|Numb=Sing	hymno
eius	is	PROdem	Case=Gen|Numb=Sing	eius
uel	uel2	CONcoo	MORPH=empty	uel
carmine	carmen?	NOMcom	Case=Abl|Numb=Sing	carmine
continentur	contineo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continentur
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
intelt	intello	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	intelt
legenda	lego?	VER	Case=Nom|Numb=Plur|Mood=Adj|Voice=Pass	legenda
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
omni	omnis	PROind	Case=Abl|Numb=Sing	omni
