form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
Dauid	dauis	ADJqua	Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
Exaudideus	exaudideo	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	exaudideus
orationem	oratio	NOMcom	Case=Acc|Numb=Sing	orationem
meam	meus	PROpos	Case=Acc|Numb=Sing	meam
dum	dum2	CONsub	MORPH=empty	dum
deprecor	deprecor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=1	deprecor
ad	ad2	PRE	MORPH=empty	ad
te	tu	PROper	Case=Acc|Numb=Sing	te
a	ab	PRE	MORPH=empty	a
timore	timor	NOMcom	Case=Abl|Numb=Sing	timore
inimici	inimicus1	NOMcom	Case=Gen|Numb=Sing	inimici
eripe	eripio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	eripe
animam	anima	NOMcom	Case=Acc|Numb=Sing	animam
meam	meus	PROpos	Case=Acc|Numb=Sing	meam
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur	reliqua
.	.	PUNC	MORPH=empty	.
Psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
historiam	historia	NOMcom	Case=Acc|Numb=Sing	historiam
non	non	ADVneg	MORPH=empty	non
continet	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	continet
.	.	PUNC	MORPH=empty	.
simplex	simplex	ADJmul	Case=Nom|Numb=Sing|Deg=Pos	simplex
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
prophetali	prophetalis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	prophetali
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
editus	edo?	VER	Case=Nom|Numb=Sing|Deg=Pos|Mood=Par|Tense=Perf|Voice=Pass	editus
tantum	tantum1	PROdem	Numb=Sing|Deg=Pos	tantum
per	per	PRE	MORPH=empty	per
id	is	PROdem	Case=Acc|Numb=Sing	id
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
praescribitur	praescribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	praescribitur
res	res	NOMcom	Case=Nom|Numb=Sing	res
non	non	ADVneg	MORPH=empty	non
sui	sui1	PROref	Case=Gen|Numb=Sing	sui
temporis	tempus?	NOMcom	Case=Gen|Numb=Sing	temporis
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
scriptus	scribo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	scriptus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
continere	contineo	VER	Mood=Inf|Tense=Pres|Voice=Act	continere
testatur	testor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	testatur
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
quaerendum	quaero	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	quaerendum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ex	ex	PRE	MORPH=empty	ex
qua	quis1	PROint	Case=Abl|Numb=Sing	qua
persona	persona	NOMcom	Case=Nom|Numb=Sing	persona
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
dictus	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	dictus
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
-ue	ue	CONcoo	MORPH=empty	-ue
ei	is	PROdem	Case=Dat|Numb=Sing	ei
se	sui1	PROref	Case=Acc|Numb=Sing	se
intellegendum	intelligo	VER	Case=Acc|Numb=Sing|Mood=Adj|Voice=Pass	intellegendum
enuntiet	enuntio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	enuntiet
;	;	PUNC	MORPH=empty	;
nam	nam	CONcoo	MORPH=empty	nam
sine	sine	PRE	MORPH=empty	sine
dubio	dubium	NOMcom	Case=Abl|Numb=Sing	dubio
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
spiritalis	spiritalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	spiritalis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
opinandus	opinor	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Dep	opinandus
.	.	PUNC	MORPH=empty	.
cum	cum3	CONsub	MORPH=empty	cum
enim	enim2	CONcoo	MORPH=empty	enim
ipsi	ipse	PROdem	Case=Nom|Numb=Plur	ipsi
illi	ille	PROdem	Case=Nom|Numb=Plur	illi
psalmi	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmi
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
secundum	secundum2	PRE	MORPH=empty	secundum
titulorum	titulus	NOMcom	Case=Gen|Numb=Plur	titulorum
inscriptiones	inscriptio	NOMcom	Case=Acc|Numb=Plur	inscriptiones
res	res	NOMcom	Case=Acc|Numb=Plur	res
gestas	gero	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gestas
continere	contineo	VER	Mood=Inf|Tense=Pres|Voice=Act	continere
creduntur	credo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	creduntur
in	in	PRE	MORPH=empty	in
plurimis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Sup	plurimis
a	ab	PRE	MORPH=empty	a
tituli	titulus	NOMcom	Case=Gen|Numb=Sing	tituli
sui	suus	PROpos.ref	Case=Gen|Numb=Sing	sui
et	et2	CONcoo	MORPH=empty	et
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
ac	ac1	CONcoo	MORPH=empty	ac
personarum	persona	NOMcom	Case=Gen|Numb=Plur	personarum
proprietate	proprietas	NOMcom	Case=Abl|Numb=Sing	proprietate
dissentiant	dissentio	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	dissentiant
magis	magis2	ADV	Deg=Comp	magis
-que	que	CONcoo	MORPH=empty	-que
per	per	PRE	MORPH=empty	per
editiones	editio	NOMcom	Case=Acc|Numb=Plur	editiones
nominum	nomen	NOMcom	Case=Gen|Numb=Plur	nominum
atque	atque1	CONcoo	MORPH=empty	atque
gestorum	gero	NOMcom	Case=Gen|Numb=Plur	gestorum
spiritalium	spiritalis	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	spiritalium
operationum	operatio	NOMcom	Case=Gen|Numb=Plur	operationum
significent	significo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	significent
effectus	effectus1	NOMcom	Case=Nom|Numb=Sing	effectus
quid	quis1	PROint	Case=Nom|Numb=Sing	quid
de	de	PRE	MORPH=empty	de
eo	is	PROdem	Case=Abl|Numb=Sing	eo
erit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	erit
intellegendum	intelligo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	intellegendum
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
simplex	simplex	ADJmul	Case=Nom|Numb=Sing|Deg=Pos	simplex
tantum	tantum1	PROdem	Numb=Sing	tantum
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
i	eo1	VER	Numb=Sing|Mood=Imp|Tense=Pres|Person=2	i
D	de	PRE	MORPH=empty	d
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
intellegendi	intelligo	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	intellegendi
inscriptio	inscriptio	NOMcom	Case=Nom|Numb=Sing	inscriptio
continetur	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continetur
nisi	nisi	CONsub	MORPH=empty	nisi
quod	quod2	CONsub	MORPH=empty	quod
spiritalis	spiritalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	spiritalis
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
doctrinae	doctrina	NOMcom	Case=Gen|Numb=Sing	doctrinae
forma	forma	NOMcom	Case=Nom|Numb=Sing	forma
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
constituta	constituo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	constituta
Esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
autem	autem	CONcoo	MORPH=empty	autem
plures	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Comp	plures
memini	memini	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	memini
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
in	in	PRE	MORPH=empty	in
libris	liber1	NOMcom	Case=Abl|Numb=Plur	libris
psalmorum	psalmus	NOMcom	Case=Gen|Numb=Plur	psalmorum
scripta	scriptum	NOMcom	Case=Nom|Numb=Plur	scripta
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
ad	ad2	PRE	MORPH=empty	ad
personam	persona	NOMcom	Case=Acc|Numb=Sing	personam
domini	dominus	NOMcom	Case=Nom|Numb=Plur	domini
nostri	noster	PROpos	Case=Nom|Numb=Plur	nostri
unigeniti	unigenitus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	unigeniti
dei	deus	NOMcom	Case=Nom|Numb=Plur	dei
filii	filius	NOMcom	Case=Nom|Numb=Plur	filii
existiment	existimo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	existiment
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
referenda	refero	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	referenda
nihil	nihil	PROind	Case=Ind	nihil
-que	que	CONcoo	MORPH=empty	-que
in	in	PRE	MORPH=empty	in
eis	is	PROdem	Case=Abl|Numb=Plur	eis
aliud	alius	PROind	Case=Acc|Numb=Sing	aliud
quam	quam1	ADVrel	MORPH=empty	quam
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
ei	is	PROdem	Case=Dat|Numb=Sing	ei
