form	lemma	POS	morph	treated_token
Canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
graduum	graduus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	graduum
.	.	PUNC	MORPH=empty	.
Leuaui	leuo?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	leuaui
oculos	oculus	NOMcom	Case=Acc|Numb=Plur	oculos
meos	meus	PROpos	Case=Acc|Numb=Plur	meos
in	in	PRE	MORPH=empty	in
montes	mons	NOMcom	Case=Acc|Numb=Plur	montes
unde	unde1	ADVrel	MORPH=empty	unde
ueniet	uenio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	ueniet
auxilium	auxilium	NOMcom	Case=Nom|Numb=Sing	auxilium
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquus	NOMcom	Case=Nom|Numb=Sing|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Secundum	secundum2	PRE	MORPH=empty	secundum
hunc	hic1	PROdem	Case=Acc|Numb=Sing	hunc
psalmum	psalmum	NOMcom	Case=Acc|Numb=Sing	psalmum
canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
graduum	graduus	ADJqua	Case=Acc|Numb=Plur	graduum
aliqui	aliquis	PROind	Case=Nom|Numb=Plur	aliqui
referendum	refero	VER	Case=Acc|Numb=Sing|Mood=Adj|Voice=Pass	referendum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
ad	ad2	PRE	MORPH=empty	ad
personam	persona	NOMcom	Case=Acc|Numb=Sing	personam
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
et	et2	CONcoo	MORPH=empty	et
saluatoris	saluator	NOMcom	Case=Gen|Numb=Sing	saluatoris
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
existimant	existimo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	existimant
aptantes	apto	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	aptantes
maxime	magis2	ADV	Deg=Sup	maxime
ei	is	PROdem	Case=Dat|Numb=Sing	ei
dictum	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	dictum
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
per	per	PRE	MORPH=empty	per
diem	dies	NOMcom	Case=Acc|Numb=Sing	diem
sol	sol	NOMcom	Case=Nom|Numb=Sing	sol
non	non	ADVneg	MORPH=empty	non
uret	uro	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	uret
te	tu	PROper	Case=Acc|Numb=Sing	te
.	.	PUNC	MORPH=empty	.
neque	neque	CONcoo	MORPH=empty	neque
luna	luna	NOMcom	Case=Abl|Numb=Sing	luna
pernoctem	pernox	VER	Case=Acc|Numb=Sing|Tense=Pres|Voice=Act	pernoctem
.	.	PUNC	MORPH=empty	.
inpletam	impleo	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	inpletam
enim	enim2	CONcoo	MORPH=empty	enim
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
prophetiam	prophetia	NOMcom	Case=Acc|Numb=Sing	prophetiam
eo	is	PROdem	Case=Abl|Numb=Sing	eo
tempore	tempus?	NOMcom	Case=Abl|Numb=Sing	tempore
putant	puto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	putant
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
in	in	PRE	MORPH=empty	in
passio	passio	NOMcom	Case=Abl|Numb=Sing	passio
-ne	ne2	CONcoo	MORPH=empty	-ne
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
sole	sol	NOMcom	Case=Abl|Numb=Sing	sole
obscurato	obscuro	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	obscurato
nox	nox	NOMcom	Case=Nom|Numb=Sing	nox
