form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
in	in	PRE	MORPH=empty	in
hymnis	hymnus	NOMcom	Case=Abl|Numb=Plur	hymnis
.	.	PUNC	MORPH=empty	.
intellectus	intelligo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	intellectus
Dauid	dauis	NOMcom	Case=Acc|Numb=Sing	dauid
cum	cum3	CONsub	MORPH=empty	cum
ueneruntZiphaei	uenerunta	NOMcom	Case=Nom|Numb=Plur	ueneruntziphaei
et	et2	CONcoo	MORPH=empty	et
dixerunt	dico?	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dixerunt
adSaul	assaulum	NOMcom	Case=Acc|Numb=Sing	adsaul
nonne	nonne	ADVint.neg	MORPH=empty	nonne
ecce	ecce	INJ	MORPH=empty	ecce
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
absconsus	absconsus	NOMcom	Case=Nom|Numb=Sing	absconsus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
apud	apud	PRE	MORPH=empty	apud
nos	nos	PROper	Case=Acc|Numb=Plur	nos
Deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
in	in	PRE	MORPH=empty	in
nomine	nomen	NOMcom	Case=Abl|Numb=Sing	nomine
tuo	tuus	PROpos	Case=Abl|Numb=Sing	tuo
saluifica	saluifico	ADJqua	Case=Abl|Numb=Sing|Mood=Imp|Person=2	saluifica
me	ego	PROper	Case=Acc|Numb=Sing	me
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
uirtute	uirtus	NOMcom	Case=Abl|Numb=Sing	uirtute
tua	tuus	PROpos	Case=Abl|Numb=Sing	tua
iudica	iudico	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	iudica
me	ego	PROper	Case=Acc|Numb=Sing	me
.	.	PUNC	MORPH=empty	.
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
exaudi	exaudio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	exaudi
orationem	oratio	NOMcom	Case=Acc|Numb=Sing	orationem
meam	meus	PROpos	Case=Acc|Numb=Sing	meam
auribus	auris	NOMcom	Case=Dat|Numb=Plur	auribus
percipe	percipio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	percipe
uerba	uerbum	NOMcom	Case=Acc|Numb=Plur	uerba
oris	os?	NOMcom	Case=Gen|Numb=Sing	oris
mei	meus	PROpos	Case=Gen|Numb=Sing	mei
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Sanctus	sanctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sanctus
et	et2	CONcoo	MORPH=empty	et
beatus	beatus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	beatus
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
non	non	ADVneg	MORPH=empty	non
ignarus	ignarus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	ignarus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut1	ADVrel	MORPH=empty	ut
propheta	prophetus	NOMcom	Case=Nom|Numb=Sing	propheta
euangelicae	euangelicus	ADJqua	Case=Gen|Numb=Sing	euangelicae
doctrinae	doctrina	NOMcom	Case=Gen|Numb=Sing	doctrinae
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
tempore	tempus?	NOMcom	Case=Abl|Numb=Sing	tempore
licet	licet1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	licet
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
corporalem	corporalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	corporalem
agens	ago	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	agens
uitam	uita	NOMcom	Case=Acc|Numb=Sing	uitam
tamen	tamen	ADV	Deg=Pos	tamen
quantum	quantum1	PROrel	Case=Nom|Numb=Sing	quantum
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Abl|Numb=Sing	se
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
apostolici	apostolicum	NOMcom	Case=Gen|Numb=Sing	apostolici
mandati	mando?	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	mandati
praecepta	praeceptum	NOMcom	Case=Acc|Numb=Plur	praecepta
consummat	consummo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	consummat
testimonio	testimonium	NOMcom	Case=Dat|Numb=Sing	testimonio
de	de	PRE	MORPH=empty	de
se	sui1	PROref	Case=Abl|Numb=Sing	se
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
fidem	fides?	NOMcom	Case=Acc|Numb=Sing	fidem
praestans	praesto1	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	praestans
cum	cum3	CONsub	MORPH=empty	cum
dictum	dictum	NOMcom	Case=Nom|Numb=Sing	dictum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
inueni	inuenio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	inueni
uirum	uir	NOMcom	Case=Acc|Numb=Sing	uirum
secundum	secundum2	PRE	Case=Acc	secundum
cor	cor	NOMcom	Case=Acc|Numb=Sing	cor
meum	meus	PROpos	Case=Acc|Numb=Sing	meum
Dauid	dauis	NOMcom	Case=Acc|Numb=Sing	dauid
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
Iessae	iesso	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	iessae
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
enim	enim2	CONcoo	MORPH=empty	enim
inimicos	inimicus1	NOMcom	Case=Acc|Numb=Plur	inimicos
suos	suus	PROpos.ref	Case=Acc|Numb=Plur	suos
bello	bellum	NOMcom	Case=Abl|Numb=Sing	bello
persequitur	persequor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	persequitur
neque	neque	CONcoo	MORPH=empty	neque
insidiantibus	insidior	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	insidiantibus
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
decertando	decerto1	VER	Case=Abl|Numb=Sing|Mood=Ger|Voice=Pass	decertando
armis	arma	NOMcom	Case=Abl|Numb=Plur	armis
resistit	resisto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	resistit
sed	sed	CONcoo	MORPH=empty	sed
exemplo	exemplum	NOMcom	Case=Abl|Numb=Sing	exemplo
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
et	et2	CONcoo	MORPH=empty	et
nomen	nomen	NOMcom	Case=Nom|Numb=Sing	nomen
et	et2	CONcoo	MORPH=empty	et
lenitatem	lenitas	NOMcom	Case=Acc|Numb=Sing	lenitatem
praefigurabat	praefiguro	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	praefigurabat
proditus	prodo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	proditus
orat	oro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	orat
periclitans	periclitor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	periclitans
psallit	psallo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	psallit
patiens	patiens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	patiens
odia	odium	NOMcom	Case=Acc|Numb=Plur	odia
gratulatur	gratulor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	gratulatur
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
ideo	ideo	ADV	Deg=Pos	ideo
secundum	secundum?	ADJord	MORPH=empty	secundum
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
cor	cor	NOMcom	Case=Nom|Numb=Sing	cor
repertus	reperio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	repertus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
quia	quia	CONsub	MORPH=empty	quia
cum	cum2	PRE	MORPH=empty	cum
domino	dominus	NOMcom	Case=Abl|Numb=Sing	domino
duodecim	duodecim	ADJcar	Case=Ind	duodecim
milia	mille	ADJcar	Case=Nom|Numb=Plur	milia
legionum	legio	NOMcom	Case=Gen|Numb=Plur	legionum
angelorum	angelus	NOMcom	Case=Gen|Numb=Plur	angelorum
possent	possum1	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	possent
in	in	PRE	MORPH=empty	in
tempore	tempus?	NOMcom	Case=Abl|Numb=Sing	tempore
passionis	passio	NOMcom	Case=Gen|Numb=Sing	passionis
adsistere	assisto	VER	Mood=Inf|Tense=Pres|Voice=Act	adsistere
tamen	tamen	ADV	Deg=Pos	tamen
ad	ad2	PRE	MORPH=empty	ad
omne	omnis	PROind	Case=Acc|Numb=Sing	omne
officium	officium	NOMcom	Case=Acc|Numb=Sing	officium
humilitatis	humilitas	NOMcom	Case=Gen|Numb=Sing	humilitatis
explendum	expleo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	explendum
passioni	passio	NOMcom	Case=Dat|Numb=Sing	passioni
se	sui1	PROref	Case=Acc|Numb=Sing	se
et	et2	CONcoo	MORPH=empty	et
infirmitati	infirmitas	NOMcom	Case=Dat|Numb=Sing	infirmitati
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
permisit	permitto	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	permisit
orans	oro	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	orans
tantum	tantum2	ADV	Deg=Pos	tantum
et	et2	CONcoo	MORPH=empty	et
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
pater	pater	NOMcom	Case=Nom|Numb=Sing	pater
commendo	commendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	commendo
