form	lemma	POS	morph	treated_token
Psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
Dauid	dauis	ADJqua	Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
Domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-	-	PUNC	MORPH=empty	-
-ne	ne2	CONcoo	MORPH=empty	-ne
clamaui	clamo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	clamaui
ad	ad2	PRE	MORPH=empty	ad
te	tu	PROper	Case=Acc|Numb=Sing	te
exaudi	exaudio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	exaudi
me	ego	PROper	Case=Acc|Numb=Sing	me
intende	intendo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	intende
uoci	uox	NOMcom	Case=Dat|Numb=Sing	uoci
orationis	oratio	NOMcom	Case=Gen|Numb=Sing	orationis
mese	mesis	VER	Case=Voc|Numb=Sing|Tense=Pres|Voice=Act	mese
dum	dum2	CONsub	MORPH=empty	dum
clamabo	clamo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	clamabo
ad	ad2	PRE	MORPH=empty	ad
te	tu	PROper	Case=Acc|Numb=Sing	te
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	NOMcom	Case=Acc|Numb=Plur	reliqua
.	.	PUNC	MORPH=empty	.
Omnium	omnis	PROind	Case=Gen|Numb=Plur	omnium
sanctorum	sanctus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	sanctorum
fidelis	fidelis2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	fidelis
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
clamor	clamor	NOMcom	Case=Nom|Numb=Sing	clamor
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
;	;	PUNC	MORPH=empty	;
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
enim	enim2	CONcoo	MORPH=empty	enim
ad	ad2	PRE	MORPH=empty	ad
eum	is	PROdem	Case=Acc|Numb=Sing	eum
non	non	ADVneg	MORPH=empty	non
uocis	uox	NOMcom	Case=Gen|Numb=Sing	uocis
clamore	clamor	NOMcom	Case=Abl|Numb=Sing	clamore
clamatur	clamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	clamatur
.	.	PUNC	MORPH=empty	.
Moyses	moyses	NOMcom	Case=Nom|Numb=Sing	moyses
instante	insto	VER	Case=Abl|Numb=Sing	instante
Aegyptiorum	aegyptium	NOMcom	Case=Gen|Numb=Plur	aegyptiorum
rege	rex	NOMcom	Case=Abl|Numb=Sing	rege
maestus	maestus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	maestus
stabat	sto	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	stabat
in	in	PRE	MORPH=empty	in
littore	littor	NOMcom	Case=Abl|Numb=Sing	littore
;	;	PUNC	MORPH=empty	;
sed	sed	CONcoo	MORPH=empty	sed
tacente	taceo	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	tacente
licet	licet1	VER	Mood=Ind|Tense=Pres|Voice=Act|Person=3	licet
eo	is	PROdem	Case=Abl|Numb=Sing	eo
excelsae	excelsus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	excelsae
mentis	mens	NOMcom	Case=Gen|Numb=Sing	mentis
fidelem	fidelis2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	fidelem
orationem	oratio	NOMcom	Case=Acc|Numb=Sing	orationem
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
audiuit	audio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	audiuit
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
pro	pro1	PRE	MORPH=empty	pro
clamas	clamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act	clamas
ad	ad2	PRE	MORPH=empty	ad
me	ego	PROper	Case=Acc|Numb=Sing	me
martyrum	martyrus	NOMcom	Case=Acc|Numb=Sing	martyrum
quoque	quoque	ADV	Deg=Pos	quoque
sanguis	sanguis	NOMcom	Case=Nom|Numb=Sing	sanguis
uoce	uox	NOMcom	Case=Abl|Numb=Sing	uoce
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
caret	careo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	caret
;	;	PUNC	MORPH=empty	;
sed	sed	CONcoo	MORPH=empty	sed
indignitas	indignitas	NOMcom	Case=Nom|Numb=Sing	indignitas
necis	nex	NOMcom	Case=Gen|Numb=Sing	necis
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
clamor	clamor	NOMcom	Case=Nom|Numb=Sing	clamor
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ipso	ipse	PROdem	Case=Abl|Numb=Sing	ipso
domino	dominus	NOMcom	Case=Abl|Numb=Sing	domino
de	de	PRE	MORPH=empty	de
Abel	abel	NOMcom	Case=Abl|Numb=Sing	abel
ad	ad2	PRE	MORPH=empty	ad
Cai	caus	NOMcom	Case=Gen|Numb=Sing	cai
-ne	ne2	CONcoo	MORPH=empty	-ne
dicente	dico?	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicente
uox	uox	NOMcom	Case=Nom|Numb=Sing	uox
sanguinis	sanguis	NOMcom	Case=Gen|Numb=Sing	sanguinis
fratris	frater	NOMcom	Case=Gen|Numb=Sing	fratris
tui	tuus	PROpos	Case=Gen|Numb=Sing	tui
clamat	clamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	clamat
ad	ad2	PRE	MORPH=empty	ad
me	ego	PROper	Case=Acc|Numb=Sing	me
.	.	PUNC	MORPH=empty	.
sic	sic	ADV	Deg=Pos	sic
et	et2	CONcoo	MORPH=empty	et
sub	sub	PRE	MORPH=empty	sub
ara	ara	NOMcom	Case=Abl|Numb=Sing	ara
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
martyrum	martyrus	NOMcom	Case=Acc|Numb=Sing	martyrum
animae	anima	NOMcom	Case=Nom|Numb=Plur	animae
proclamare	proclamo	VER	Mood=Inf|Tense=Pres|Voice=Act	proclamare
scribuntur	scribo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	scribuntur
magna	magnus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	magna
uoce	uox	NOMcom	Case=Abl|Numb=Sing	uoce
dicentes	dico?	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	dicentes
quousque	quousque2	ADVint	MORPH=empty	quousque
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
sanctus	sanctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sanctus
et	et2	CONcoo	MORPH=empty	et
uerus	uerus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	uerus
non	non	ADVneg	MORPH=empty	non
iudicas	iudico	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	iudicas
et	et2	CONcoo	MORPH=empty	et
uindicas	uindico	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	uindicas
sanguinem	sanguis	NOMcom	Case=Acc|Numb=Sing	sanguinem
nostrum	noster	PROpos	Case=Acc|Numb=Sing	nostrum
de	de	PRE	MORPH=empty	de
habitantibus	habito	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	habitantibus
in	in	PRE	MORPH=empty	in
terra	terra	NOMcom	Case=Abl|Numb=Sing	terra
si	si2	CONsub	MORPH=empty	si
igitur	igitur	CONcoo	MORPH=empty	igitur
non	non	ADVneg	MORPH=empty	non
humilia	humilis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	humilia
nec	nec2	CONcoo	MORPH=empty	nec
terrena	terrena	NOMcom	Case=Acc|Numb=Plur	terrena
nec	nec2	CONcoo	MORPH=empty	nec
corporalia	corporalis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	corporalia
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
oremus	oro	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	oremus
tacens	taceo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	tacens
licet	licet1	VER	Mood=Ind|Tense=Pres|Voice=Act|Person=3	licet
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
nostra	noster	PROpos	Case=Nom|Numb=Sing	nostra
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
clamor	clamor	NOMcom	Case=Nom|Numb=Sing	clamor
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
atque	atque1	CONcoo	MORPH=empty	atque
ideo	ideo	ADV	Deg=Pos	ideo
propheta	propheta	NOMcom	Numb=Sing	propheta
totus	totus	PROind	Case=Nom|Numb=Sing	totus
ad	ad2	PRE	MORPH=empty	ad
deum	deus	NOMcom	Case=Acc|Numb=Sing	deum
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
orationis	oratio	NOMcom	Case=Gen|Numb=Sing	orationis
intentus	intentus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	intentus
ita	ita	ADV	Deg=Pos	ita
c	ci	PRE	MORPH=empty	c
pit	pitus	NOMcom	Numb=Sing	pit
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
clamaui	clamo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	clamaui
ad	ad2	PRE	MORPH=empty	ad
te	tu	PROper	Case=Acc|Numb=Sing	te
exaudi	exaudio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=1	exaudi
me	ego	PROper	Case=Acc|Numb=Sing	me
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
ut	ut4	CONsub	MORPH=empty	ut
clamorem	clamor	NOMcom	Case=Acc|Numb=Sing	clamorem
istum	iste	PROdem	Case=Acc|Numb=Sing	istum
non	non	ADVneg	MORPH=empty	non
uocis	uox	NOMcom	Case=Gen|Numb=Sing	uocis
sed	sed	CONcoo	MORPH=empty	sed
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
doceret	doceo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	doceret
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
adiecit	adicio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	adiecit
intende	intendo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	intende
uoci	uox	NOMcom	Case=Dat|Numb=Sing	uoci
orationis	oratio	NOMcom	Case=Gen|Numb=Sing	orationis
meae	meus	PROpos	Case=Gen|Numb=Sing	meae
dum	dum2	CONsub	MORPH=empty	dum
clamabo	clamo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	clamabo
ad	ad2	PRE	MORPH=empty	ad
te	tu	PROper	Case=Acc|Numb=Sing	te
.	.	PUNC	MORPH=empty	.
