form	lemma	POS	morph	treated_token
Alleluia	alleluium	NOMcom	Case=Nom|Numb=Plur	alleluia
.	.	PUNC	MORPH=empty	.
Laudate	laudo	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	laudate
nomen	nomen	NOMcom	Case=Acc|Numb=Sing	nomen
domini	dominus	NOMcom	Case=Voc|Numb=Plur	domini
laudate	laudo	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	laudate
serui	seruus1	NOMcom	Case=Voc|Numb=Plur	serui
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
statis	sto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2	statis
in	in	PRE	MORPH=empty	in
domo	domus	NOMcom	Case=Abl|Numb=Sing	domo
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
in	in	PRE	MORPH=empty	in
atriis	atrium	NOMcom	Case=Abl|Numb=Plur	atriis
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
.	.	PUNC	MORPH=empty	.
Psalmus	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmus
secundum	secundum2	PRE	MORPH=empty	secundum
simplicitatem	simplicitas	NOMcom	Case=Acc|Numb=Sing	simplicitatem
audientium	audio	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	audientium
absolutus	absoluo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	absolutus
uidetur	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	uidetur
.	.	PUNC	MORPH=empty	.
ea	is	PROdem	Case=Nom|Numb=Plur	ea
enim	enim2	CONcoo	MORPH=empty	enim
ex	ex	PRE	MORPH=empty	ex
maiore	magnus	ADJqua	Case=Abl|Numb=Sing|Deg=Comp	maiore
parte	pars	NOMcom	Case=Abl|Numb=Sing	parte
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
continentur	contineo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continentur
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
libro	liber1	NOMcom	Case=Dat|Numb=Sing	libro
Exodi	exodo	VER	Mood=Inf|Tense=Pres|Voice=Pass	exodi
inscripta	inscribo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	inscripta
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
Aegypti	aegyptus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	aegypti
plagae	plaga?	NOMcom	Case=Gen|Numb=Sing	plagae
Pharaonis	pharao	NOMcom	Case=Gen|Numb=Sing	pharaonis
poena	poena	NOMcom	Case=Nom|Numb=Sing	poena
regum	rex	NOMcom	Case=Gen|Numb=Plur	regum
mortes	mors	NOMcom	Case=Nom|Numb=Plur	mortes
et	et2	CONcoo	MORPH=empty	et
hostilis	hostilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	hostilis
terrae	terra	NOMcom	Case=Gen|Numb=Sing	terrae
obtenta	obtineo	VER	Case=Nom|Numb=Sing|Tense=Perf|Voice=Pass	obtenta
hereditas	hereditas	NOMcom	Case=Nom|Numb=Sing	hereditas
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
si	si2	CONsub	MORPH=empty	si
secundum	secundum2	PRE	MORPH=empty	secundum
apostolum	apostolum	NOMcom	Case=Acc|Numb=Sing	apostolum
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
in	in	PRE	MORPH=empty	in
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
umbra	umbra	NOMcom	Case=Nom|Numb=Sing	umbra
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
futurorum	futurus	ADJqua	Case=Gen|Numb=Plur	futurorum
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
in	in	PRE	MORPH=empty	in
ea	is	PROdem	Case=Abl|Numb=Sing	ea
gesta	gero	VER	Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gesta
fuerunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuerunt
allegorumena	allegorum	NOMcom	Case=Nom|Numb=Plur	allegorumena
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
non	non	ADVneg	MORPH=empty	non
neglegenter	negligenter	ADV	Deg=Pos	neglegenter
audienda	audio	VER	Case=Nom|Numb=Plur|Mood=Adj|Voice=Pass	audienda
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
quia	quia	CONsub	MORPH=empty	quia
sub	sub	PRE	MORPH=empty	sub
corporalium	corporalis	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	corporalium
gestorum	gero	NOMcom	Case=Gen|Numb=Plur	gestorum
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
in	in	PRE	MORPH=empty	in
exemplo	exemplum	NOMcom	Case=Abl|Numb=Sing	exemplo
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
spiritalium	spiritalis	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	spiritalium
operum	opus?	NOMcom	Case=Gen|Numb=Plur	operum
constituta	constituo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	constituta
.	.	PUNC	MORPH=empty	.
magnae	magnus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	magnae
autem	autem	CONcoo	MORPH=empty	autem
diligentiae	diligentia	NOMcom	Case=Gen|Numb=Sing	diligentiae
res	res	NOMcom	Case=Nom|Numb=Sing	res
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
uirtutem	uirtus	NOMcom	Case=Acc|Numb=Sing	uirtutem
uerborum	uerbum	NOMcom	Case=Gen|Numb=Plur	uerborum
conlocatorum	colloco	NOMcom	Case=Gen|Numb=Plur	conlocatorum
expendere	expendo	VER	Mood=Inf|Tense=Pres|Voice=Act	expendere
et	et2	CONcoo	MORPH=empty	et
scire	scio	VER	Mood=Inf|Tense=Pres|Voice=Act	scire
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
cuique	quisque2	PROind	Case=Dat|Numb=Sing	cuique
rei	res	NOMcom	Case=Dat|Numb=Sing	rei
sub	sub	PRE	MORPH=empty	sub
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
quae	qui?	PROint	Case=Nom|Numb=Plur	quae
dicta	dictum	NOMcom	Case=Nom|Numb=Plur	dicta
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
significatio	significatio	NOMcom	Case=Nom|Numb=Sing	significatio
-ne	ne2	CONcoo	MORPH=empty	-ne
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
proprium	proprius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	proprium
.	.	PUNC	MORPH=empty	.
at	at2	CONcoo	MORPH=empty	at
.	.	PUNC	MORPH=empty	.
enim	enim2	CONcoo	MORPH=empty	enim
non	non	ADVneg	MORPH=empty	non
omnium	omnis	PROind	Case=Gen|Numb=Plur	omnium
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
herbarum	herba	NOMcom	Case=Gen|Numb=Plur	herbarum
genera	genus?	NOMcom	Case=Acc|Numb=Plur	genera
uirtutes	uirtus	NOMcom	Case=Acc|Numb=Plur	uirtutes
-que	que	CONcoo	MORPH=empty	-que
nosse	nosco	VER	Mood=Inf|Tense=Perf|Voice=Act	nosse
et	et2	CONcoo	MORPH=empty	et
si	si2	CONsub	MORPH=empty	si
qui	quis?	PROrel	Case=Nom|Numb=Sing	qui
inperitus	imperitus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	inperitus
ac	ac1	CONcoo	MORPH=empty	ac
nescius	nescius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	nescius
in	in	PRE	MORPH=empty	in
agrum	ager	NOMcom	Case=Acc|Numb=Sing	agrum
his	hic1	PROdem	Case=Abl|Numb=Plur	his
salubribus	saluber	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	salubribus
herbis	herba	NOMcom	Case=Abl|Numb=Plur	herbis
diuitem	diues	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	diuitem
uenerit	uenio	VER	Numb=Sing|Mood=Sub|Tense=Fut|Voice=Act|Person=3	uenerit
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
inutilia	inutilis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	inutilia
et	et2	CONcoo	MORPH=empty	et
promiscue	promiscue	ADV	Deg=Pos	promiscue
genita	gigno	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	genita
existimans	existimo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	existimans
praeteribit	praetereo1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	praeteribit
at	at2	CONcoo	MORPH=empty	at
uero	uero3	ADV	Deg=Pos	uero
si	si2	CONsub	MORPH=empty	si
peritus	peritus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	peritus
et	et2	CONcoo	MORPH=empty	et
doctus	doctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	doctus
hunc	hic1	PROdem	Case=Acc|Numb=Sing	hunc
pretiosissimum	pretiosus	ADJqua	Case=Acc|Numb=Sing|Deg=Sup	pretiosissimum
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
germinibus	germen	NOMcom	Case=Abl|Numb=Plur	germinibus
agrum	ager	NOMcom	Case=Acc|Numb=Sing	agrum
fuerit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	fuerit
ingressus	ingredior	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	ingressus
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
ab	ab	PRE	MORPH=empty	ab
aliis	alius	PROind	Case=Abl|Numb=Plur	aliis
praeterita	praeterita	NOMcom	Case=Nom|Numb=Plur	praeterita
erunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3	erunt
demetet	demeto2	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	demetet
et	et2	CONcoo	MORPH=empty	et
ea	is	PROdem	Case=Acc|Numb=Plur	ea
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
ab	ab	PRE	MORPH=empty	ab
ignaris	ignarus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	ignaris
erunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3	erunt
neglecta	negligo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	neglecta
mirabitur	miror	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Dep|Person=3	mirabitur
sciens	sciens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sciens
quando	quando3	CONsub	MORPH=empty	quando
utile	utilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	utile
metendorum	metor	VER	Case=Gen|Numb=Plur|Mood=Adj|Voice=Pass	metendorum
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
