form	lemma	POS	morph	treated_token
Alleluia	alleluium	NOMcom	Case=Nom|Numb=Plur	alleluia
.	.	PUNC	MORPH=empty	.
Laudate	laudo	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	laudate
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
.	.	PUNC	MORPH=empty	.
quoniam	quoniam	CONsub	MORPH=empty	quoniam
bonus	bonus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	bonus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
nostro	noster	PROpos	Case=Dat|Numb=Sing	nostro
iucunda	iucundus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	iucunda
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
laudatio	laudatio	NOMcom	Case=Nom|Numb=Sing	laudatio
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Post	post2	PRE	MORPH=empty	post
primam	primus	ADJord	Case=Acc|Numb=Sing|Deg=Sup	primam
Hierusalem	hierusalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	hierusalem
subuersionem	subuersio	NOMcom	Case=Acc|Numb=Sing	subuersionem
traducto	traduco	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	traducto
-que	que	CONcoo	MORPH=empty	-que
in	in	PRE	MORPH=empty	in
Babyloniam	babylonia	NOMcom	Case=Acc|Numb=Sing	babyloniam
populo	populus?	NOMcom	Case=Abl|Numb=Sing	populo
captiuo	captiuus1	NOMcom	Case=Abl|Numb=Sing	captiuo
sedificatam	sedifico	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	sedificatam
rursum	rursus	ADV	Deg=Pos	rursum
eandem	idem	PROdem	Case=Acc|Numb=Sing	eandem
ciuitatem	ciuitas	NOMcom	Case=Acc|Numb=Sing	ciuitatem
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
et	et2	CONcoo	MORPH=empty	et
historia	historia	NOMcom	Case=Abl|Numb=Sing	historia
Regnorum	regnum	NOMcom	Case=Gen|Numb=Plur	regnorum
et	et2	CONcoo	MORPH=empty	et
libri	liber1	NOMcom	Case=Nom|Numb=Plur	libri
Esdrse	escrse	ADV	Deg=Pos	esdrse
locuntur	loquor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	locuntur
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
hodie	hodie	ADV	Deg=Pos	hodie
eandem	idem	PROdem	Case=Acc|Numb=Sing	eandem
nullam	nullus	PROind	Case=Acc|Numb=Sing	nullam
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
fides	fides?	NOMcom	Case=Nom|Numb=Sing	fides
edocet	edoceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	edocet
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
idcirco	idcirco	ADV	Deg=Pos	idcirco
praediximus	praedico?	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	praediximus
ne	ne4	CONsub	MORPH=empty	ne
quia	quia	CONsub	MORPH=empty	quia
translatoribus	translator	NOMcom	Case=Dat|Numb=Plur	translatoribus
uisum	uideo	VER	Case=Nom|Numb=Sing|Tense=Perf|Voice=Pass	uisum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
huic	hic1	PROdem	Case=Dat|Numb=Sing	huic
et	et2	CONcoo	Deg=Pos	et
anteriori	anterior	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	anteriori
psalmo	psalmum	NOMcom	Case=Dat|Numb=Sing	psalmo
in	in	PRE	MORPH=empty	in
Aggseum	aggseum	NOMcom	Case=Acc|Numb=Sing	aggseum
et	et2	CONcoo	MORPH=empty	et
Zachariam	zacharia	NOMcom	Case=Acc|Numb=Sing	zachariam
titulum	titulus	NOMcom	Case=Acc|Numb=Sing	titulum
praescribere	praescribo	VER	Mood=Inf|Tense=Pres|Voice=Act	praescribere
existimemus	existimo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	existimemus
in	in	PRE	MORPH=empty	in
illius	ille	PROdem	Case=Gen|Numb=Sing	illius
temporis	tempus?	NOMcom	Case=Gen|Numb=Sing	temporis
homines	homo	NOMcom	Case=Acc|Numb=Plur	homines
prophetise	prophetis	ADV	Deg=Pos	prophetise
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
prsescientiam	prsescientia	NOMcom	Case=Acc|Numb=Sing	prsescientiam
conuenire	conuenio	VER	Mood=Inf|Tense=Pres|Voice=Act	conuenire
.	.	PUNC	MORPH=empty	.
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
enim	enim2	CONcoo	MORPH=empty	enim
non	non	ADVneg	MORPH=empty	non
ignarus	ignarus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	ignarus
mysterii	mysterium	NOMcom	Case=Gen|Numb=Sing	mysterii
caelestis	caelestis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	caelestis
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
sedificatio	sedificatio	NOMcom	Case=Nom|Numb=Sing	sedificatio
-ne	ne2	CONcoo	MORPH=empty	-ne
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
ciuitatis	ciuitas	NOMcom	Case=Gen|Numb=Sing	ciuitatis
humanam	humanus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	humanam
sedificationem	sedificatio	NOMcom	Case=Acc|Numb=Sing	sedificationem
inanem	inanis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	inanem
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
dixisset	dico?	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	dixisset
cum	cum3	CONsub	MORPH=empty	cum
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
ciuitas	ciuitas	NOMcom	Case=Nom|Numb=Sing	ciuitas
nisi	nisi	CONsub	MORPH=empty	nisi
per	per	PRE	MORPH=empty	per
ipsum	ipse	PROdem	Case=Acc|Numb=Sing	ipsum
sedificata	sedifico	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	sedificata
aeterna	aeternus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	aeterna
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
non	non	ADVneg	MORPH=empty	non
posset	possum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	posset
non	non	ADVneg	MORPH=empty	non
nos	nos	PROper	Case=Acc|Numb=Plur	nos
nunc	nunc	ADV	Deg=Pos	nunc
ad	ad2	PRE	MORPH=empty	ad
gratulationem	gratulatio	NOMcom	Case=Acc|Numb=Sing	gratulationem
sedificatse	sedifico	VER	Mood=Inf|Tense=Perf|Voice=Act	sedificatse
a	ab	PRE	MORPH=empty	a
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
rursum	rursus	ADV	Deg=Pos	rursum
Hierusalem	hierusalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	hierusalem
hortaretur	hortor	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Dep|Person=3	hortaretur
quam	qui1	PROrel	Case=Acc|Numb=Sing	quam
in	in	PRE	MORPH=empty	in
uanum	uanum	NOMcom	Case=Acc|Numb=Sing|Deg=Pos	uanum
ab	ab	PRE	MORPH=empty	ab
hominibus	homo	NOMcom	Case=Abl|Numb=Plur	hominibus
aedificari	aedifico	VER	Mood=Inf|Tense=Pres|Voice=Pass	aedificari
ante	ante1	ADV	Deg=Pos	ante
praedixerat	praedico?	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	praedixerat
.	.	PUNC	MORPH=empty	.
quod	quod1	CONcoo	MORPH=empty	quod
si	si2	CONsub	MORPH=empty	si
quis	quis2	PROind	Case=Nom|Numb=Sing	quis
forte	forte	ADV	Deg=Pos	forte
putabit	puto	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	putabit
id	is	PROdem	Case=Acc|Numb=Sing	id
.	.	PUNC	MORPH=empty	.
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
in	in	PRE	MORPH=empty	in
alio	alius	PROind	Case=Abl|Numb=Sing	alio
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
ita	ita	ADV	Deg=Pos	ita
dictum	dico?	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	dictum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
nisi	nisi	CONsub	MORPH=empty	nisi
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
sedificauerit	sedifico	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	sedificauerit
domum	domus	NOMcom	Case=Acc|Numb=Sing	domum
in	in	PRE	MORPH=empty	in
uanum	uanum	NOMcom	Case=Acc|Numb=Sing	uanum
laborant	laboro	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	laborant
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
aedificant	aedifico	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	aedificant
eam	is	PROdem	Case=Acc|Numb=Sing	eam
;	;	PUNC	MORPH=empty	;
nisi	nisi	CONsub	MORPH=empty	nisi
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
custodierit	custodio	VER	Numb=Sing|Mood=Sub|Tense=Fut|Voice=Act|Person=3	custodierit
ciuitatem	ciuitas	NOMcom	Case=Acc|Numb=Sing	ciuitatem
in	in	PRE	MORPH=empty	in
uanum	uanum	NOMcom	Case=Acc|Numb=Sing	uanum
uigilabit	uigilo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	uigilabit
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
custodit	custodio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	custodit
eam	is	PROdem	Case=Acc|Numb=Sing	eam
idcirco	idcirco	ADV	Deg=Pos	idcirco
dictum	dico?	VER	Case=Acc|Numb=Sing|Tense=Perf	dictum
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
quia	quia	CONsub	MORPH=empty	quia
euersionem	euersio	NOMcom	Case=Acc|Numb=Sing	euersionem
eius	is	PROdem	Case=Gen|Numb=Sing	eius
urbis	urbs	NOMcom	Case=Gen|Numb=Sing	urbis
in	in	PRE	MORPH=empty	in
qua	qui1	PROrel	Case=Abl|Numb=Sing	qua
templum	templum	NOMcom	Case=Acc|Numb=Sing	templum
exsedificandum	exsedifico	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	exsedificandum
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
praenosceret	praenosco	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	praenosceret
meminisse	memini	VER	Mood=Inf|Tense=Perf|Voice=Act	meminisse
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
ita	ita	ADV	Deg=Pos	ita
